strategy,entry_time,side,entry_px,sl,tp,exit_px,exit_time,outcome,pnl_pts,reason
OB_MIT,2025-01-29 14:11:00+00:00,SELL,2759.86,2760.51,2758.56,2760.51,2025-01-29T14:21:00.000000000,SL,-0.65,OB_BEAR
OB_MIT,2025-01-29 14:16:00+00:00,SELL,2759.27,2760.51,2756.8,2760.51,2025-01-29T14:21:00.000000000,SL,-1.24,OB_BEAR
OB_MIT,2025-01-29 14:23:00+00:00,SELL,2758.93,2760.44,2755.9,2760.44,2025-01-29T14:39:00.000000000,SL,-1.51,OB_BEAR
OB_MIT,2025-01-29 14:28:00+00:00,SELL,2757.85,2759.21,2755.14,2759.21,2025-01-29T14:33:00.000000000,SL,-1.36,OB_BEAR
OB_MIT,2025-01-29 14:33:00+00:00,SELL,2759.14,2760.44,2756.54,2760.44,2025-01-29T14:39:00.000000000,SL,-1.3,OB_BEAR
OB_MIT,2025-01-29 14:38:00+00:00,SELL,2759.98,2760.44,2759.05,2760.44,2025-01-29T14:39:00.000000000,SL,-0.46,OB_BEAR
OB_MIT,2025-01-29 14:43:00+00:00,BUY,2757.79,2756.16,2761.06,2761.06,2025-01-29T14:47:00.000000000,TP,3.27,OB_BULL
OB_MIT,2025-01-29 14:48:00+00:00,BUY,2758.51,2756.16,2763.21,2756.16,2025-01-29T15:22:00.000000000,SL,-2.35,OB_BULL
OB_MIT,2025-01-29 14:53:00+00:00,BUY,2758.47,2756.16,2763.09,2756.16,2025-01-29T15:22:00.000000000,SL,-2.31,OB_BULL
OB_MIT,2025-01-29 14:58:00+00:00,SELL,2759.79,2761.41,2756.55,2756.55,2025-01-29T15:02:00.000000000,TP,3.24,OB_BEAR
OB_MIT,2025-01-29 15:03:00+00:00,BUY,2757.62,2756.16,2760.56,2756.16,2025-01-29T15:22:00.000000000,SL,-1.46,OB_BULL
OB_MIT,2025-01-29 15:08:00+00:00,BUY,2757.5,2756.16,2760.18,2756.16,2025-01-29T15:22:00.000000000,SL,-1.34,OB_BULL
OB_MIT,2025-01-29 15:13:00+00:00,SELL,2759.18,2760.19,2757.15,2757.15,2025-01-29T15:21:00.000000000,TP,2.03,OB_BEAR
OB_MIT,2025-01-29 15:18:00+00:00,BUY,2757.89,2756.16,2761.34,2756.16,2025-01-29T15:22:00.000000000,SL,-1.73,OB_BULL
OB_MIT,2025-01-30 08:40:00+00:00,SELL,2772.83,2773.94,2770.61,2773.94,2025-01-30T08:52:00.000000000,SL,-1.11,OB_BEAR
OB_MIT,2025-01-30 08:47:00+00:00,SELL,2772.52,2773.94,2769.68,2773.94,2025-01-30T08:52:00.000000000,SL,-1.42,OB_BEAR
OB_MIT,2025-01-30 09:00:00+00:00,SELL,2775.44,2776.94,2772.44,2772.44,2025-01-30T09:21:00.000000000,TP,3.0,OB_BEAR
OB_MIT,2025-01-30 09:05:00+00:00,SELL,2774.9,2776.94,2770.81,2776.94,2025-01-30T10:15:00.000000000,SL,-2.04,OB_BEAR
OB_MIT,2025-01-30 09:12:00+00:00,SELL,2773.55,2773.94,2772.77,2773.94,2025-01-30T09:13:00.000000000,SL,-0.39,OB_BEAR
OB_MIT,2025-01-30 09:17:00+00:00,SELL,2774.4,2775.77,2771.65,2771.65,2025-01-30T09:21:00.000000000,TP,2.75,OB_BEAR
OB_MIT,2025-01-30 09:22:00+00:00,SELL,2772.66,2773.94,2770.09,2773.94,2025-01-30T09:27:00.000000000,SL,-1.28,OB_BEAR
OB_MIT,2025-01-30 09:27:00+00:00,SELL,2774.52,2775.77,2772.03,2775.77,2025-01-30T09:30:00.000000000,SL,-1.25,OB_BEAR
OB_MIT,2025-01-30 09:32:00+00:00,SELL,2773.98,2775.75,2770.43,2775.75,2025-01-30T10:02:00.000000000,SL,-1.77,OB_BEAR
OB_MIT,2025-01-30 09:37:00+00:00,SELL,2774.25,2775.75,2771.26,2775.75,2025-01-30T10:02:00.000000000,SL,-1.5,OB_BEAR
OB_MIT,2025-01-30 09:42:00+00:00,SELL,2775.25,2775.75,2774.24,2774.24,2025-01-30T09:55:00.000000000,TP,1.01,OB_BEAR
OB_MIT,2025-01-30 09:47:00+00:00,SELL,2774.69,2775.75,2772.57,2775.75,2025-01-30T10:02:00.000000000,SL,-1.06,OB_BEAR
OB_MIT,2025-01-30 09:52:00+00:00,SELL,2775.2,2775.75,2774.09,2774.09,2025-01-30T09:56:00.000000000,TP,1.11,OB_BEAR
OB_MIT,2025-01-30 09:57:00+00:00,SELL,2773.63,2775.75,2769.39,2775.75,2025-01-30T10:02:00.000000000,SL,-2.12,OB_BEAR
OB_MIT,2025-01-30 10:02:00+00:00,SELL,2775.26,2775.75,2774.29,2775.75,2025-01-30T10:08:00.000000000,SL,-0.49,OB_BEAR
OB_MIT,2025-01-30 10:07:00+00:00,SELL,2775.3,2775.75,2774.41,2775.75,2025-01-30T10:08:00.000000000,SL,-0.45,OB_BEAR
OB_MIT,2025-01-30 10:12:00+00:00,SELL,2776.28,2776.94,2774.97,2776.94,2025-01-30T10:15:00.000000000,SL,-0.66,OB_BEAR
OB_MIT,2025-01-30 12:03:00+00:00,SELL,2776.63,2776.94,2776.01,2776.94,2025-01-30T12:04:00.000000000,SL,-0.31,OB_BEAR
OB_MIT,2025-01-30 13:35:00+00:00,BUY,2780.61,2778.65,2784.54,2784.54,2025-01-30T13:42:00.000000000,TP,3.93,OB_BULL
OB_MIT,2025-01-30 14:34:00+00:00,BUY,2781.83,2778.65,2788.2,2788.2,2025-01-30T14:55:00.000000000,TP,6.37,OB_BULL
OB_MIT,2025-01-30 14:50:00+00:00,SELL,2785.91,2788.56,2780.61,2788.56,2025-01-30T14:55:00.000000000,SL,-2.65,OB_BEAR
