strategy,side,entry_time,entry_px,sl,tp,exit_time,exit_px,outcome,pts,risk,r,hour,reason
s94_sweep_reversal,SELL,2025-12-05 13:25:00+00:00,4230.9,4233.51,4215.09,2025-12-05 13:28:00+00:00,4233.51,SL,-3.06,2.61,-1.1724,13,S94_SWEEP_REVERSAL_SHORT
s94_sweep_reversal,BUY,2025-12-05 19:17:00+00:00,4206.55,4203.52,4218.49,2025-12-05 19:46:00+00:00,4203.52,SL,-3.48,3.03,-1.1485,19,S94_SWEEP_REVERSAL_LONG
s94_sweep_reversal,BUY,2025-12-05 21:30:00+00:00,4196.77,4191.82,4209.06,2025-12-07 23:35:00+00:00,4201.9,TIME,4.68,4.95,0.9455,21,S94_SWEEP_REVERSAL_LONG
s94_sweep_reversal,BUY,2025-12-08 09:08:00+00:00,4204.77,4203.1,4218.21,2025-12-08 10:31:00+00:00,4203.1,SL,-2.12,1.67,-1.2695,9,S94_SWEEP_REVERSAL_LONG
s94_sweep_reversal,BUY,2025-12-08 10:47:00+00:00,4204.305,4200.94,4212.95,2025-12-08 11:05:00+00:00,4200.94,SL,-3.815,3.365,-1.1337,10,S94_SWEEP_REVERSAL_LONG
s94_sweep_reversal,BUY,2025-12-08 14:00:00+00:00,4199.71,4197.8,4212.98,2025-12-08 14:01:00+00:00,4197.8,SL,-2.36,1.91,-1.2356,14,S94_SWEEP_REVERSAL_LONG
s94_sweep_reversal,SELL,2025-12-10 01:29:00+00:00,4216.695,4218.22,4210.11,2025-12-10 02:43:00+00:00,4218.22,SL,-1.975,1.525,-1.2951,1,S94_SWEEP_REVERSAL_SHORT
s94_sweep_reversal,BUY,2025-12-10 05:25:00+00:00,4203.485,4201.61,4210.21,2025-12-10 05:38:00+00:00,4210.21,TP,6.275,1.875,3.3467,5,S94_SWEEP_REVERSAL_LONG
s94_sweep_reversal,BUY,2025-12-10 14:40:00+00:00,4193.22,4191.32,4208.3,2025-12-10 15:16:00+00:00,4191.32,SL,-2.35,1.9,-1.2368,14,S94_SWEEP_REVERSAL_LONG
s94_sweep_reversal,SELL,2025-12-10 19:15:00+00:00,4214.66,4220.12,4187.37,2025-12-10 19:41:00+00:00,4187.37,TP,26.84,5.46,4.9158,19,S94_SWEEP_REVERSAL_SHORT
s94_sweep_reversal,BUY,2025-12-11 02:58:00+00:00,4224.255,4220.17,4234.06,2025-12-11 03:05:00+00:00,4220.17,SL,-4.535,4.085,-1.1102,2,S94_SWEEP_REVERSAL_LONG
s94_sweep_reversal,SELL,2025-12-11 09:55:00+00:00,4219.65,4221.71,4213.91,2025-12-11 10:03:00+00:00,4221.71,SL,-2.51,2.06,-1.2184,9,S94_SWEEP_REVERSAL_SHORT
s94_sweep_reversal,SELL,2025-12-11 16:19:00+00:00,4259.34,4261.61,4250.76,2025-12-11 16:43:00+00:00,4261.61,SL,-2.72,2.27,-1.1982,16,S94_SWEEP_REVERSAL_SHORT
s94_sweep_reversal,BUY,2025-12-12 16:19:00+00:00,4281.38,4273.23,4319.72,2025-12-12 16:21:00+00:00,4273.23,SL,-8.6,8.15,-1.0552,16,S94_SWEEP_REVERSAL_LONG
s94_sweep_reversal,SELL,2025-12-15 09:12:00+00:00,4347.48,4349.1,4340.07,2025-12-15 09:13:00+00:00,4349.1,SL,-2.07,1.62,-1.2778,9,S94_SWEEP_REVERSAL_SHORT
s94_sweep_reversal,BUY,2025-12-15 14:48:00+00:00,4323.1,4320.59,4332.27,2025-12-15 14:53:00+00:00,4320.59,SL,-2.96,2.51,-1.1793,14,S94_SWEEP_REVERSAL_LONG
s94_sweep_reversal,BUY,2025-12-15 15:00:00+00:00,4319.32,4317.42,4344.62,2025-12-15 15:01:00+00:00,4317.42,SL,-2.35,1.9,-1.2368,15,S94_SWEEP_REVERSAL_LONG
s94_sweep_reversal,BUY,2025-12-16 02:51:00+00:00,4303.04,4299.17,4318.02,2025-12-16 02:53:00+00:00,4299.17,SL,-4.32,3.87,-1.1163,2,S94_SWEEP_REVERSAL_LONG
s94_sweep_reversal,SELL,2025-12-16 14:11:00+00:00,4318.035,4320.32,4302.65,2025-12-16 14:13:00+00:00,4320.32,SL,-2.735,2.285,-1.1969,14,S94_SWEEP_REVERSAL_SHORT
s94_sweep_reversal,SELL,2025-12-16 14:30:00+00:00,4327.935,4330.71,4320.91,2025-12-16 14:33:00+00:00,4330.71,SL,-3.225,2.775,-1.1622,14,S94_SWEEP_REVERSAL_SHORT
s94_sweep_reversal,SELL,2025-12-16 20:06:00+00:00,4313.475,4316.04,4303.16,2025-12-16 20:53:00+00:00,4303.16,TP,9.865,2.565,3.846,20,S94_SWEEP_REVERSAL_SHORT
s94_sweep_reversal,SELL,2025-12-17 05:35:00+00:00,4335.185,4338.11,4327.22,2025-12-17 05:38:00+00:00,4338.11,SL,-3.375,2.925,-1.1538,5,S94_SWEEP_REVERSAL_SHORT
s94_sweep_reversal,BUY,2025-12-17 10:37:00+00:00,4311.145,4308.3,4327.03,2025-12-17 10:38:00+00:00,4308.3,SL,-3.295,2.845,-1.1582,10,S94_SWEEP_REVERSAL_LONG
s94_sweep_reversal,SELL,2025-12-17 13:15:00+00:00,4323.45,4328.41,4313.14,2025-12-17 13:16:00+00:00,4328.41,SL,-5.41,4.96,-1.0907,13,S94_SWEEP_REVERSAL_SHORT
s94_sweep_reversal,SELL,2025-12-17 14:54:00+00:00,4342.58,4346.27,4325.8,2025-12-17 15:31:00+00:00,4346.27,SL,-4.14,3.69,-1.122,14,S94_SWEEP_REVERSAL_SHORT
s94_sweep_reversal,SELL,2025-12-17 18:04:00+00:00,4346.09,4349.44,4337.53,2025-12-17 18:38:00+00:00,4337.53,TP,8.11,3.35,2.4209,18,S94_SWEEP_REVERSAL_SHORT
s94_sweep_reversal,BUY,2025-12-18 08:13:00+00:00,4328.69,4324.77,4340.22,2025-12-18 08:55:00+00:00,4324.77,SL,-4.37,3.92,-1.1148,8,S94_SWEEP_REVERSAL_LONG
s94_sweep_reversal,BUY,2025-12-18 09:26:00+00:00,4324.02,4321.69,4333.88,2025-12-18 09:42:00+00:00,4321.69,SL,-2.78,2.33,-1.1931,9,S94_SWEEP_REVERSAL_LONG
s94_sweep_reversal,SELL,2025-12-18 14:01:00+00:00,4337.785,4343.46,4323.68,2025-12-18 14:41:00+00:00,4323.68,TP,13.655,5.675,2.4062,14,S94_SWEEP_REVERSAL_SHORT
s94_sweep_reversal,BUY,2025-12-19 01:22:00+00:00,4322.755,4320.61,4334.44,2025-12-19 01:23:00+00:00,4320.61,SL,-2.595,2.145,-1.2098,1,S94_SWEEP_REVERSAL_LONG
s94_sweep_reversal,SELL,2025-12-19 10:06:00+00:00,4330.975,4333.8,4320.3,2025-12-19 13:11:00+00:00,4333.8,SL,-3.275,2.825,-1.1593,10,S94_SWEEP_REVERSAL_SHORT
s94_sweep_reversal,SELL,2025-12-19 13:20:00+00:00,4333.67,4335.29,4324.03,2025-12-19 13:21:00+00:00,4335.29,SL,-2.07,1.62,-1.2778,13,S94_SWEEP_REVERSAL_SHORT
s94_sweep_reversal,SELL,2025-12-19 15:00:00+00:00,4335.705,4338.04,4325.1,2025-12-19 15:02:00+00:00,4338.04,SL,-2.785,2.335,-1.1927,15,S94_SWEEP_REVERSAL_SHORT
s94_sweep_reversal,BUY,2025-12-22 19:06:00+00:00,4431.995,4429.32,4437.26,2025-12-22 19:15:00+00:00,4429.32,SL,-3.125,2.675,-1.1682,19,S94_SWEEP_REVERSAL_LONG
s94_sweep_reversal,BUY,2025-12-23 14:00:00+00:00,4478.225,4473.27,4503.89,2025-12-23 14:02:00+00:00,4473.27,SL,-5.405,4.955,-1.0908,14,S94_SWEEP_REVERSAL_LONG
s94_sweep_reversal,BUY,2025-12-23 14:15:00+00:00,4469.5,4455.54,4487.6,2025-12-23 14:31:00+00:00,4455.54,SL,-14.41,13.96,-1.0322,14,S94_SWEEP_REVERSAL_LONG
s94_sweep_reversal,SELL,2025-12-23 18:50:00+00:00,4479.92,4481.55,4467.16,2025-12-23 18:57:00+00:00,4481.55,SL,-2.08,1.63,-1.2761,18,S94_SWEEP_REVERSAL_SHORT
s94_sweep_reversal,SELL,2025-12-26 05:42:00+00:00,4511.855,4515.14,4499.54,2025-12-26 06:17:00+00:00,4515.14,SL,-3.735,3.285,-1.137,5,S94_SWEEP_REVERSAL_SHORT
s94_sweep_reversal,SELL,2025-12-26 10:30:00+00:00,4520.7,4523.9,4510.41,2025-12-26 11:04:00+00:00,4510.41,TP,9.84,3.2,3.075,10,S94_SWEEP_REVERSAL_SHORT
s94_sweep_reversal,BUY,2025-12-26 11:27:00+00:00,4507.435,4503.19,4519.99,2025-12-26 11:49:00+00:00,4503.19,SL,-4.695,4.245,-1.106,11,S94_SWEEP_REVERSAL_LONG
s94_sweep_reversal,SELL,2025-12-26 13:56:00+00:00,4523.75,4529.14,4507.83,2025-12-26 14:27:00+00:00,4529.14,SL,-5.84,5.39,-1.0835,13,S94_SWEEP_REVERSAL_SHORT
s94_sweep_reversal,SELL,2025-12-26 00:51:00+00:00,4510.78,4538.04,4433.14,2025-12-26 15:32:00+00:00,4538.04,SL,-27.71,27.26,-1.0165,0,S94_SWEEP_REVERSAL_SHORT
s94_sweep_reversal,BUY,2025-12-26 17:54:00+00:00,4512.795,4509.89,4530.92,2025-12-26 18:53:00+00:00,4530.92,TP,17.675,2.905,6.0843,17,S94_SWEEP_REVERSAL_LONG
s94_sweep_reversal,BUY,2025-12-29 00:15:00+00:00,4523.05,4514.18,4541.35,2025-12-29 00:18:00+00:00,4514.18,SL,-9.32,8.87,-1.0507,0,S94_SWEEP_REVERSAL_LONG
s94_sweep_reversal,BUY,2025-12-29 00:16:00+00:00,4519.925,4514.34,4541.35,2025-12-29 00:18:00+00:00,4514.34,SL,-6.035,5.585,-1.0806,0,S94_SWEEP_REVERSAL_LONG
s94_sweep_reversal,BUY,2025-12-29 07:29:00+00:00,4472.25,4443.76,4513.26,2025-12-29 11:40:00+00:00,4443.76,SL,-28.94,28.49,-1.0158,7,S94_SWEEP_REVERSAL_LONG
s94_sweep_reversal,BUY,2025-12-29 11:45:00+00:00,4452.68,4433.19,4492.68,2025-12-29 13:42:00+00:00,4433.19,SL,-19.94,19.49,-1.0231,11,S94_SWEEP_REVERSAL_LONG
s94_sweep_reversal,BUY,2025-12-29 11:55:00+00:00,4445.115,4433.57,4472.4,2025-12-29 13:42:00+00:00,4433.57,SL,-11.995,11.545,-1.039,11,S94_SWEEP_REVERSAL_LONG
s94_sweep_reversal,BUY,2025-12-29 14:00:00+00:00,4411.945,4406.91,4431.32,2025-12-29 14:01:00+00:00,4406.91,SL,-5.485,5.035,-1.0894,14,S94_SWEEP_REVERSAL_LONG
s94_sweep_reversal,BUY,2025-12-29 14:58:00+00:00,4361.375,4356.53,4393.29,2025-12-29 15:00:00+00:00,4356.53,SL,-5.295,4.845,-1.0929,14,S94_SWEEP_REVERSAL_LONG
s94_sweep_reversal,BUY,2025-12-29 15:15:00+00:00,4336.555,4327.9,4365.88,2025-12-29 15:20:00+00:00,4327.9,SL,-9.105,8.655,-1.052,15,S94_SWEEP_REVERSAL_LONG
s94_sweep_reversal,SELL,2025-12-29 23:55:00+00:00,4344.695,4347.73,4333.47,2025-12-30 00:15:00+00:00,4347.73,SL,-3.485,3.035,-1.1483,23,S94_SWEEP_REVERSAL_SHORT
s94_sweep_reversal,SELL,2025-12-30 00:26:00+00:00,4347.59,4350.0,4340.07,2025-12-30 00:27:00+00:00,4350.0,SL,-2.86,2.41,-1.1867,0,S94_SWEEP_REVERSAL_SHORT
s94_sweep_reversal,BUY,2025-12-30 01:05:00+00:00,4325.735,4323.3,4358.67,2025-12-30 01:55:00+00:00,4358.67,TP,32.485,2.435,13.3409,1,S94_SWEEP_REVERSAL_LONG
s94_sweep_reversal,BUY,2025-12-29 15:32:00+00:00,4317.05,4301.36,4365.59,2025-12-30 03:19:00+00:00,4365.59,TP,48.09,15.69,3.065,15,S94_SWEEP_REVERSAL_LONG
s94_sweep_reversal,SELL,2025-12-30 10:53:00+00:00,4383.445,4392.33,4372.0,2025-12-30 12:11:00+00:00,4392.33,SL,-9.335,8.885,-1.0506,10,S94_SWEEP_REVERSAL_SHORT
s94_sweep_reversal,BUY,2025-12-30 13:40:00+00:00,4381.365,4376.6,4410.9,2025-12-30 13:43:00+00:00,4376.6,SL,-5.215,4.765,-1.0944,13,S94_SWEEP_REVERSAL_LONG
s94_sweep_reversal,BUY,2025-12-30 18:52:00+00:00,4364.27,4362.66,4369.96,2025-12-30 19:33:00+00:00,4362.66,SL,-2.06,1.61,-1.2795,18,S94_SWEEP_REVERSAL_LONG
s94_sweep_reversal,BUY,2025-12-31 05:10:00+00:00,4332.765,4329.12,4353.51,2025-12-31 05:40:00+00:00,4329.12,SL,-4.095,3.645,-1.1235,5,S94_SWEEP_REVERSAL_LONG
s94_sweep_reversal,SELL,2026-01-01 23:16:00+00:00,4331.78,4335.92,4319.91,2026-01-01 23:22:00+00:00,4335.92,SL,-4.59,4.14,-1.1087,23,S94_SWEEP_REVERSAL_SHORT
s94_sweep_reversal,SELL,2026-01-02 00:45:00+00:00,4351.665,4353.61,4341.4,2026-01-02 00:56:00+00:00,4353.61,SL,-2.395,1.945,-1.2314,0,S94_SWEEP_REVERSAL_SHORT
s94_sweep_reversal,SELL,2026-01-02 05:23:00+00:00,4378.665,4380.3,4374.65,2026-01-02 05:54:00+00:00,4380.3,SL,-2.085,1.635,-1.2752,5,S94_SWEEP_REVERSAL_SHORT
s94_sweep_reversal,SELL,2026-01-02 10:37:00+00:00,4392.34,4398.11,4383.37,2026-01-02 10:51:00+00:00,4398.11,SL,-6.22,5.77,-1.078,10,S94_SWEEP_REVERSAL_SHORT
s94_sweep_reversal,BUY,2026-01-02 13:45:00+00:00,4372.05,4365.64,4389.3,2026-01-02 13:57:00+00:00,4365.64,SL,-6.86,6.41,-1.0702,13,S94_SWEEP_REVERSAL_LONG
s94_sweep_reversal,BUY,2026-01-02 15:10:00+00:00,4345.32,4338.68,4375.91,2026-01-02 15:11:00+00:00,4338.68,SL,-7.09,6.64,-1.0678,15,S94_SWEEP_REVERSAL_LONG
s94_sweep_reversal,SELL,2026-01-05 01:16:00+00:00,4404.375,4422.47,4367.65,2026-01-05 06:25:00+00:00,4422.47,SL,-18.545,18.095,-1.0249,1,S94_SWEEP_REVERSAL_SHORT
s94_sweep_reversal,BUY,2026-01-06 00:05:00+00:00,4438.24,4436.33,4447.97,2026-01-06 00:34:00+00:00,4436.33,SL,-2.36,1.91,-1.2356,0,S94_SWEEP_REVERSAL_LONG
s94_sweep_reversal,BUY,2026-01-06 00:53:00+00:00,4434.855,4430.05,4444.96,2026-01-06 01:03:00+00:00,4430.05,SL,-5.255,4.805,-1.0937,0,S94_SWEEP_REVERSAL_LONG
s94_sweep_reversal,BUY,2026-01-06 01:02:00+00:00,4432.535,4430.17,4443.89,2026-01-06 01:03:00+00:00,4430.17,SL,-2.815,2.365,-1.1903,1,S94_SWEEP_REVERSAL_LONG
s94_sweep_reversal,BUY,2026-01-06 09:25:00+00:00,4457.115,4451.93,4472.48,2026-01-06 09:46:00+00:00,4451.93,SL,-5.635,5.185,-1.0868,9,S94_SWEEP_REVERSAL_LONG
s94_sweep_reversal,SELL,2026-01-06 15:08:00+00:00,4488.6,4491.34,4480.92,2026-01-06 15:11:00+00:00,4480.92,TP,7.23,2.74,2.6387,15,S94_SWEEP_REVERSAL_SHORT
s94_sweep_reversal,BUY,2026-01-06 19:27:00+00:00,4481.76,4477.28,4487.84,2026-01-06 20:21:00+00:00,4487.84,TP,5.63,4.48,1.2567,19,S94_SWEEP_REVERSAL_LONG
s94_sweep_reversal,SELL,2026-01-06 21:06:00+00:00,4494.165,4497.01,4482.47,2026-01-06 21:49:00+00:00,4497.01,SL,-3.295,2.845,-1.1582,21,S94_SWEEP_REVERSAL_SHORT
s94_sweep_reversal,BUY,2026-01-07 06:56:00+00:00,4443.24,4441.36,4456.49,2026-01-07 07:35:00+00:00,4456.49,TP,12.8,1.88,6.8085,6,S94_SWEEP_REVERSAL_LONG
s94_sweep_reversal,SELL,2026-01-07 08:49:00+00:00,4470.55,4475.09,4457.64,2026-01-07 11:25:00+00:00,4457.64,TP,12.46,4.54,2.7445,8,S94_SWEEP_REVERSAL_SHORT
s94_sweep_reversal,BUY,2026-01-07 19:25:00+00:00,4447.135,4445.47,4454.25,2026-01-07 19:31:00+00:00,4454.25,TP,6.665,1.665,4.003,19,S94_SWEEP_REVERSAL_LONG
s94_sweep_reversal,BUY,2026-01-08 12:12:00+00:00,4415.405,4412.13,4434.08,2026-01-08 12:14:00+00:00,4412.13,SL,-3.725,3.275,-1.1374,12,S94_SWEEP_REVERSAL_LONG
s94_sweep_reversal,SELL,2026-01-08 14:57:00+00:00,4436.205,4439.7,4412.27,2026-01-08 15:05:00+00:00,4439.7,SL,-3.945,3.495,-1.1288,14,S94_SWEEP_REVERSAL_SHORT
s94_sweep_reversal,SELL,2026-01-08 20:40:00+00:00,4474.875,4478.35,4461.75,2026-01-08 21:00:00+00:00,4478.35,SL,-3.925,3.475,-1.1295,20,S94_SWEEP_REVERSAL_SHORT
s94_sweep_reversal,SELL,2026-01-08 21:15:00+00:00,4478.18,4479.79,4472.36,2026-01-09 00:14:00+00:00,4472.36,TP,5.37,1.61,3.3354,21,S94_SWEEP_REVERSAL_SHORT
s94_sweep_reversal,BUY,2026-01-09 12:54:00+00:00,4464.2,4460.89,4476.66,2026-01-09 13:30:00+00:00,4460.89,SL,-3.76,3.31,-1.136,12,S94_SWEEP_REVERSAL_LONG
s94_sweep_reversal,SELL,2026-01-09 13:31:00+00:00,4477.7,4480.76,4470.25,2026-01-09 13:32:00+00:00,4480.76,SL,-3.51,3.06,-1.1471,13,S94_SWEEP_REVERSAL_SHORT
s94_sweep_reversal,SELL,2026-01-12 07:09:00+00:00,4582.165,4585.32,4567.61,2026-01-12 07:15:00+00:00,4585.32,SL,-3.605,3.155,-1.1426,7,S94_SWEEP_REVERSAL_SHORT
s94_sweep_reversal,SELL,2026-01-12 07:25:00+00:00,4585.17,4587.83,4578.42,2026-01-12 07:57:00+00:00,4587.83,SL,-3.11,2.66,-1.1692,7,S94_SWEEP_REVERSAL_SHORT
s94_sweep_reversal,BUY,2026-01-13 01:59:00+00:00,4578.095,4575.46,4589.36,2026-01-13 02:07:00+00:00,4589.36,TP,10.815,2.635,4.1044,1,S94_SWEEP_REVERSAL_LONG
s94_sweep_reversal,SELL,2026-01-13 13:51:00+00:00,4618.985,4621.13,4604.66,2026-01-13 14:22:00+00:00,4621.13,SL,-2.595,2.145,-1.2098,13,S94_SWEEP_REVERSAL_SHORT
s94_sweep_reversal,SELL,2026-01-13 14:58:00+00:00,4630.19,4635.12,4614.74,2026-01-13 15:04:00+00:00,4614.74,TP,15.0,4.93,3.0426,14,S94_SWEEP_REVERSAL_SHORT
s94_sweep_reversal,SELL,2026-01-14 05:15:00+00:00,4634.89,4639.96,4619.15,2026-01-14 05:57:00+00:00,4619.15,TP,15.29,5.07,3.0158,5,S94_SWEEP_REVERSAL_SHORT
s94_sweep_reversal,BUY,2026-01-14 14:32:00+00:00,4626.175,4624.21,4643.41,2026-01-14 14:38:00+00:00,4624.21,SL,-2.415,1.965,-1.229,14,S94_SWEEP_REVERSAL_LONG
s94_sweep_reversal,BUY,2026-01-14 14:45:00+00:00,4617.945,4613.96,4645.97,2026-01-14 14:48:00+00:00,4613.96,SL,-4.435,3.985,-1.1129,14,S94_SWEEP_REVERSAL_LONG
s94_sweep_reversal,BUY,2026-01-14 15:00:00+00:00,4613.51,4606.7,4634.58,2026-01-14 15:02:00+00:00,4606.7,SL,-7.26,6.81,-1.0661,15,S94_SWEEP_REVERSAL_LONG
s94_sweep_reversal,SELL,2026-01-14 19:23:00+00:00,4639.07,4643.16,4627.36,2026-01-14 20:02:00+00:00,4627.36,TP,11.26,4.09,2.7531,19,S94_SWEEP_REVERSAL_SHORT
s94_sweep_reversal,BUY,2026-01-16 02:54:00+00:00,4593.78,4591.25,4599.64,2026-01-16 03:17:00+00:00,4599.64,TP,5.41,2.53,2.1383,2,S94_SWEEP_REVERSAL_LONG
s94_sweep_reversal,SELL,2026-01-16 15:15:00+00:00,4616.33,4620.59,4609.86,2026-01-16 15:18:00+00:00,4609.86,TP,6.02,4.26,1.4131,15,S94_SWEEP_REVERSAL_SHORT
s94_sweep_reversal,SELL,2026-01-16 21:42:00+00:00,4595.865,4598.78,4573.9,2026-01-18 23:05:00+00:00,4598.78,SL,-3.365,2.915,-1.1544,21,S94_SWEEP_REVERSAL_SHORT
s94_sweep_reversal,BUY,2026-01-19 01:31:00+00:00,4660.89,4656.36,4679.22,2026-01-19 01:39:00+00:00,4656.36,SL,-4.98,4.53,-1.0993,1,S94_SWEEP_REVERSAL_LONG
s94_sweep_reversal,SELL,2026-01-19 06:46:00+00:00,4674.48,4676.82,4662.95,2026-01-19 06:54:00+00:00,4676.82,SL,-2.79,2.34,-1.1923,6,S94_SWEEP_REVERSAL_SHORT
s94_sweep_reversal,SELL,2026-01-20 04:47:00+00:00,4690.94,4693.71,4681.05,2026-01-20 04:49:00+00:00,4693.71,SL,-3.22,2.77,-1.1625,4,S94_SWEEP_REVERSAL_SHORT
s94_sweep_reversal,SELL,2026-01-20 14:11:00+00:00,4737.57,4749.26,4713.35,2026-01-20 14:28:00+00:00,4749.26,SL,-12.14,11.69,-1.0385,14,S94_SWEEP_REVERSAL_SHORT
s94_sweep_reversal,SELL,2026-01-23 00:55:00+00:00,4960.67,4963.53,4952.4,2026-01-23 00:58:00+00:00,4963.53,SL,-3.31,2.86,-1.1573,0,S94_SWEEP_REVERSAL_SHORT
s94_sweep_reversal,SELL,2026-01-23 06:02:00+00:00,4962.47,4967.52,4954.3,2026-01-23 06:10:00+00:00,4954.3,TP,7.72,5.05,1.5287,6,S94_SWEEP_REVERSAL_SHORT
s94_sweep_reversal,BUY,2026-01-23 07:57:00+00:00,4945.575,4943.12,4957.55,2026-01-23 08:00:00+00:00,4943.12,SL,-2.905,2.455,-1.1833,7,S94_SWEEP_REVERSAL_LONG
s94_sweep_reversal,SELL,2026-01-23 15:59:00+00:00,4959.715,4963.66,4942.2,2026-01-23 16:02:00+00:00,4963.66,SL,-4.395,3.945,-1.1141,15,S94_SWEEP_REVERSAL_SHORT
s94_sweep_reversal,SELL,2026-01-23 21:56:00+00:00,4988.16,4989.97,4974.85,2026-01-23 21:58:00+00:00,4989.97,SL,-2.26,1.81,-1.2486,21,S94_SWEEP_REVERSAL_SHORT
s94_sweep_reversal,SELL,2026-01-26 00:26:00+00:00,5040.55,5044.2,5024.77,2026-01-26 00:30:00+00:00,5044.2,SL,-4.1,3.65,-1.1233,0,S94_SWEEP_REVERSAL_SHORT
s94_sweep_reversal,SELL,2026-01-26 07:16:00+00:00,5092.975,5112.44,5071.87,2026-01-26 13:02:00+00:00,5071.87,TP,20.655,19.465,1.0611,7,S94_SWEEP_REVERSAL_SHORT
s94_sweep_reversal,BUY,2026-01-26 10:04:00+00:00,5080.14,5075.16,5097.25,2026-01-26 13:02:00+00:00,5075.16,SL,-5.43,4.98,-1.0904,10,S94_SWEEP_REVERSAL_LONG
s94_sweep_reversal,BUY,2026-01-26 13:18:00+00:00,5078.435,5065.63,5105.48,2026-01-26 13:30:00+00:00,5065.63,SL,-13.255,12.805,-1.0351,13,S94_SWEEP_REVERSAL_LONG
s94_sweep_reversal,BUY,2026-01-26 13:19:00+00:00,5075.395,5065.78,5095.64,2026-01-26 13:30:00+00:00,5065.78,SL,-10.065,9.615,-1.0468,13,S94_SWEEP_REVERSAL_LONG
s94_sweep_reversal,BUY,2026-01-26 19:11:00+00:00,5054.67,5035.21,5103.56,2026-01-26 19:20:00+00:00,5035.21,SL,-19.91,19.46,-1.0231,19,S94_SWEEP_REVERSAL_LONG
s94_sweep_reversal,BUY,2026-01-27 05:17:00+00:00,5060.16,5057.05,5069.74,2026-01-27 05:31:00+00:00,5069.74,TP,9.13,3.11,2.9357,5,S94_SWEEP_REVERSAL_LONG
s94_sweep_reversal,SELL,2026-01-27 05:55:00+00:00,5079.31,5085.8,5063.95,2026-01-27 06:01:00+00:00,5085.8,SL,-6.94,6.49,-1.0693,5,S94_SWEEP_REVERSAL_SHORT
s94_sweep_reversal,BUY,2026-01-27 13:41:00+00:00,5073.51,5066.3,5088.44,2026-01-27 14:05:00+00:00,5066.3,SL,-7.66,7.21,-1.0624,13,S94_SWEEP_REVERSAL_LONG
s94_sweep_reversal,BUY,2026-01-27 14:52:00+00:00,5057.195,5046.32,5097.17,2026-01-27 16:12:00+00:00,5097.17,TP,39.525,10.875,3.6345,14,S94_SWEEP_REVERSAL_LONG
