strategy,side,entry_time,entry_px,sl,tp,exit_time,exit_px,outcome,pts,risk,r,hour,reason
s99_mss_fvg,SELL,2025-01-06 08:20:00+00:00,2628.87,2630.54,2626.36,2025-01-06 08:30:00+00:00,2630.54,SL,-2.12,1.67,-1.2695,8,S99_MSS_FVG_SHORT
s99_mss_fvg,SELL,2025-01-06 13:50:00+00:00,2625.86,2627.89,2622.82,2025-01-06 13:56:00+00:00,2622.82,TP,2.59,2.03,1.2759,13,S99_MSS_FVG_SHORT
s99_mss_fvg,BUY,2025-01-06 15:01:00+00:00,2630.855,2629.27,2633.23,2025-01-06 15:05:00+00:00,2633.23,TP,1.925,1.585,1.2145,15,S99_MSS_FVG_LONG
s99_mss_fvg,SELL,2025-01-07 15:13:00+00:00,2647.325,2658.22,2630.98,2025-01-07 23:13:00+00:00,2649.175,TIME,-2.3,10.895,-0.2111,15,S99_MSS_FVG_SHORT
s99_mss_fvg,BUY,2025-01-08 14:16:00+00:00,2661.58,2659.7,2664.4,2025-01-08 14:31:00+00:00,2664.4,TP,2.37,1.88,1.2606,14,S99_MSS_FVG_LONG
s99_mss_fvg,BUY,2025-01-08 14:44:00+00:00,2664.485,2662.47,2667.51,2025-01-08 14:47:00+00:00,2662.47,SL,-2.465,2.015,-1.2233,14,S99_MSS_FVG_LONG
s99_mss_fvg,SELL,2025-01-10 13:41:00+00:00,2673.47,2677.26,2667.78,2025-01-10 13:45:00+00:00,2677.26,SL,-4.24,3.79,-1.1187,13,S99_MSS_FVG_SHORT
s99_mss_fvg,SELL,2025-01-13 07:49:00+00:00,2686.28,2688.14,2683.49,2025-01-13 08:03:00+00:00,2688.14,SL,-2.31,1.86,-1.2419,7,S99_MSS_FVG_SHORT
s99_mss_fvg,SELL,2025-01-13 10:37:00+00:00,2681.385,2685.2,2675.66,2025-01-13 11:59:00+00:00,2675.66,TP,5.275,3.815,1.3827,10,S99_MSS_FVG_SHORT
s99_mss_fvg,BUY,2025-01-14 15:10:00+00:00,2668.46,2665.48,2672.93,2025-01-14 16:14:00+00:00,2672.93,TP,4.02,2.98,1.349,15,S99_MSS_FVG_LONG
s99_mss_fvg,SELL,2025-01-16 06:22:00+00:00,2692.055,2694.11,2688.97,2025-01-16 06:50:00+00:00,2694.11,SL,-2.505,2.055,-1.219,6,S99_MSS_FVG_SHORT
s99_mss_fvg,BUY,2025-01-16 08:26:00+00:00,2701.8,2699.97,2704.55,2025-01-16 08:31:00+00:00,2699.97,SL,-2.28,1.83,-1.2459,8,S99_MSS_FVG_LONG
s99_mss_fvg,SELL,2025-01-20 15:12:00+00:00,2707.99,2709.81,2705.26,2025-01-20 15:18:00+00:00,2709.81,SL,-2.27,1.82,-1.2473,15,S99_MSS_FVG_SHORT
s99_mss_fvg,BUY,2025-01-21 14:51:00+00:00,2734.11,2732.41,2736.66,2025-01-21 14:56:00+00:00,2736.66,TP,2.1,1.7,1.2353,14,S99_MSS_FVG_LONG
s99_mss_fvg,BUY,2025-01-22 07:22:00+00:00,2749.805,2746.98,2754.04,2025-01-22 07:51:00+00:00,2754.04,TP,3.785,2.825,1.3398,7,S99_MSS_FVG_LONG
s99_mss_fvg,SELL,2025-01-22 08:09:00+00:00,2749.895,2751.69,2747.2,2025-01-22 08:14:00+00:00,2751.69,SL,-2.245,1.795,-1.2507,8,S99_MSS_FVG_SHORT
s99_mss_fvg,BUY,2025-01-27 09:18:00+00:00,2762.845,2760.61,2766.2,2025-01-27 09:19:00+00:00,2760.61,SL,-2.685,2.235,-1.2013,9,S99_MSS_FVG_LONG
s99_mss_fvg,SELL,2025-01-27 13:48:00+00:00,2755.39,2757.02,2752.94,2025-01-27 13:51:00+00:00,2757.02,SL,-2.08,1.63,-1.2761,13,S99_MSS_FVG_SHORT
s99_mss_fvg,SELL,2025-01-27 15:10:00+00:00,2745.495,2751.01,2737.22,2025-01-27 16:49:00+00:00,2737.22,TP,7.825,5.515,1.4189,15,S99_MSS_FVG_SHORT
s99_mss_fvg,BUY,2025-01-28 13:40:00+00:00,2748.71,2746.97,2751.32,2025-01-28 13:42:00+00:00,2746.97,SL,-2.19,1.74,-1.2586,13,S99_MSS_FVG_LONG
s99_mss_fvg,SELL,2025-01-29 13:25:00+00:00,2754.205,2756.91,2750.15,2025-01-29 13:35:00+00:00,2756.91,SL,-3.155,2.705,-1.1664,13,S99_MSS_FVG_SHORT
s99_mss_fvg,SELL,2025-01-29 15:43:00+00:00,2753.1,2755.02,2750.22,2025-01-29 16:00:00+00:00,2755.02,SL,-2.37,1.92,-1.2344,15,S99_MSS_FVG_SHORT
s99_mss_fvg,BUY,2025-01-30 09:03:00+00:00,2774.725,2772.35,2778.29,2025-01-30 09:21:00+00:00,2772.35,SL,-2.825,2.375,-1.1895,9,S99_MSS_FVG_LONG
s99_mss_fvg,BUY,2025-02-03 09:00:00+00:00,2796.235,2794.67,2798.58,2025-02-03 09:27:00+00:00,2798.58,TP,1.895,1.565,1.2109,9,S99_MSS_FVG_LONG
s99_mss_fvg,BUY,2025-02-03 15:00:00+00:00,2827.69,2825.68,2830.71,2025-02-03 15:02:00+00:00,2825.68,SL,-2.46,2.01,-1.2239,15,S99_MSS_FVG_LONG
s99_mss_fvg,SELL,2025-02-04 07:37:00+00:00,2810.285,2813.46,2805.52,2025-02-04 07:51:00+00:00,2813.46,SL,-3.625,3.175,-1.1417,7,S99_MSS_FVG_SHORT
s99_mss_fvg,BUY,2025-02-04 09:59:00+00:00,2820.66,2819.15,2822.92,2025-02-04 10:07:00+00:00,2819.15,SL,-1.96,1.51,-1.298,9,S99_MSS_FVG_LONG
s99_mss_fvg,BUY,2025-02-05 06:32:00+00:00,2860.915,2859.36,2863.25,2025-02-05 06:59:00+00:00,2859.36,SL,-2.005,1.555,-1.2894,6,S99_MSS_FVG_LONG
s99_mss_fvg,SELL,2025-02-05 07:10:00+00:00,2855.94,2859.68,2850.33,2025-02-05 07:47:00+00:00,2859.68,SL,-4.19,3.74,-1.1203,7,S99_MSS_FVG_SHORT
s99_mss_fvg,BUY,2025-02-05 08:08:00+00:00,2863.812,2860.59,2868.64,2025-02-05 08:43:00+00:00,2868.64,TP,4.378,3.222,1.3588,8,S99_MSS_FVG_LONG
s99_mss_fvg,BUY,2025-02-05 08:51:00+00:00,2868.12,2866.15,2871.07,2025-02-05 09:08:00+00:00,2866.15,SL,-2.42,1.97,-1.2284,8,S99_MSS_FVG_LONG
s99_mss_fvg,BUY,2025-02-05 15:55:00+00:00,2879.895,2877.38,2883.67,2025-02-05 16:05:00+00:00,2877.38,SL,-2.965,2.515,-1.1789,15,S99_MSS_FVG_LONG
s99_mss_fvg,SELL,2025-02-06 08:32:00+00:00,2853.145,2855.07,2850.26,2025-02-06 08:37:00+00:00,2855.07,SL,-2.375,1.925,-1.2338,8,S99_MSS_FVG_SHORT
s99_mss_fvg,BUY,2025-02-06 10:26:00+00:00,2859.485,2857.21,2862.9,2025-02-06 11:36:00+00:00,2862.9,TP,2.965,2.275,1.3033,10,S99_MSS_FVG_LONG
s99_mss_fvg,BUY,2025-02-06 11:45:00+00:00,2865.355,2861.23,2871.54,2025-02-06 13:10:00+00:00,2861.23,SL,-4.575,4.125,-1.1091,11,S99_MSS_FVG_LONG
s99_mss_fvg,BUY,2025-02-07 15:49:00+00:00,2884.415,2882.61,2887.12,2025-02-07 15:50:00+00:00,2882.61,SL,-2.255,1.805,-1.2493,15,S99_MSS_FVG_LONG
s99_mss_fvg,BUY,2025-02-10 07:40:00+00:00,2893.775,2891.99,2896.45,2025-02-10 07:47:00+00:00,2891.99,SL,-2.235,1.785,-1.2521,7,S99_MSS_FVG_LONG
s99_mss_fvg,BUY,2025-02-10 09:18:00+00:00,2899.61,2897.84,2902.27,2025-02-10 09:34:00+00:00,2902.27,TP,2.21,1.77,1.2486,9,S99_MSS_FVG_LONG
s99_mss_fvg,BUY,2025-02-11 06:12:00+00:00,2926.82,2923.34,2932.04,2025-02-11 06:22:00+00:00,2923.34,SL,-3.93,3.48,-1.1293,6,S99_MSS_FVG_LONG
s99_mss_fvg,SELL,2025-02-11 07:35:00+00:00,2911.495,2915.89,2904.9,2025-02-11 09:40:00+00:00,2904.9,TP,6.145,4.395,1.3982,7,S99_MSS_FVG_SHORT
s99_mss_fvg,SELL,2025-02-11 13:37:00+00:00,2893.24,2897.35,2887.07,2025-02-11 13:45:00+00:00,2897.35,SL,-4.56,4.11,-1.1095,13,S99_MSS_FVG_SHORT
s99_mss_fvg,BUY,2025-02-11 14:39:00+00:00,2900.765,2899.09,2903.28,2025-02-11 14:40:00+00:00,2899.09,SL,-2.125,1.675,-1.2687,14,S99_MSS_FVG_LONG
s99_mss_fvg,BUY,2025-02-11 15:50:00+00:00,2903.89,2901.41,2907.61,2025-02-11 16:20:00+00:00,2907.61,TP,3.27,2.48,1.3185,15,S99_MSS_FVG_LONG
s99_mss_fvg,BUY,2025-02-12 06:25:00+00:00,2891.275,2888.42,2895.56,2025-02-12 06:38:00+00:00,2888.42,SL,-3.305,2.855,-1.1576,6,S99_MSS_FVG_LONG
s99_mss_fvg,SELL,2025-02-12 10:53:00+00:00,2885.19,2888.42,2880.35,2025-02-12 11:11:00+00:00,2880.35,TP,4.39,3.23,1.3591,10,S99_MSS_FVG_SHORT
s99_mss_fvg,SELL,2025-02-12 13:40:00+00:00,2872.985,2876.2,2868.16,2025-02-12 13:42:00+00:00,2868.16,TP,4.375,3.215,1.3608,13,S99_MSS_FVG_SHORT
s99_mss_fvg,BUY,2025-02-14 06:50:00+00:00,2935.645,2933.78,2938.44,2025-02-14 06:54:00+00:00,2933.78,SL,-2.315,1.865,-1.2413,6,S99_MSS_FVG_LONG
s99_mss_fvg,SELL,2025-02-14 13:16:00+00:00,2928.83,2930.35,2926.55,2025-02-14 13:18:00+00:00,2930.35,SL,-1.97,1.52,-1.2961,13,S99_MSS_FVG_SHORT
s99_mss_fvg,SELL,2025-02-14 13:52:00+00:00,2921.63,2930.5,2908.33,2025-02-14 15:21:00+00:00,2908.33,TP,12.85,8.87,1.4487,13,S99_MSS_FVG_SHORT
s99_mss_fvg,SELL,2025-02-14 15:36:00+00:00,2900.685,2905.02,2894.18,2025-02-14 15:42:00+00:00,2905.02,SL,-4.785,4.335,-1.1038,15,S99_MSS_FVG_SHORT
s99_mss_fvg,SELL,2025-02-17 06:15:00+00:00,2894.45,2896.66,2891.13,2025-02-17 06:21:00+00:00,2891.13,TP,2.87,2.21,1.2986,6,S99_MSS_FVG_SHORT
s99_mss_fvg,SELL,2025-02-17 10:36:00+00:00,2898.785,2901.58,2894.59,2025-02-17 10:53:00+00:00,2901.58,SL,-3.245,2.795,-1.161,10,S99_MSS_FVG_SHORT
s99_mss_fvg,BUY,2025-02-19 09:35:00+00:00,2943.375,2939.45,2949.26,2025-02-19 11:49:00+00:00,2939.45,SL,-4.375,3.925,-1.1146,9,S99_MSS_FVG_LONG
s99_mss_fvg,SELL,2025-02-19 12:15:00+00:00,2935.5,2937.41,2932.64,2025-02-19 13:02:00+00:00,2937.41,SL,-2.36,1.91,-1.2356,12,S99_MSS_FVG_SHORT
s99_mss_fvg,BUY,2025-02-19 13:16:00+00:00,2938.995,2934.89,2945.15,2025-02-19 13:51:00+00:00,2934.89,SL,-4.555,4.105,-1.1096,13,S99_MSS_FVG_LONG
s99_mss_fvg,BUY,2025-02-20 07:00:00+00:00,2947.79,2945.17,2951.72,2025-02-20 07:37:00+00:00,2951.72,TP,3.48,2.62,1.3282,7,S99_MSS_FVG_LONG
s99_mss_fvg,SELL,2025-02-20 14:17:00+00:00,2930.71,2934.65,2924.8,2025-02-20 14:35:00+00:00,2934.65,SL,-4.39,3.94,-1.1142,14,S99_MSS_FVG_SHORT
s99_mss_fvg,BUY,2025-02-21 09:42:00+00:00,2927.065,2925.2,2929.86,2025-02-21 10:00:00+00:00,2929.86,TP,2.345,1.865,1.2574,9,S99_MSS_FVG_LONG
s99_mss_fvg,SELL,2025-02-21 13:42:00+00:00,2929.835,2932.73,2925.49,2025-02-21 13:52:00+00:00,2932.73,SL,-3.345,2.895,-1.1554,13,S99_MSS_FVG_SHORT
s99_mss_fvg,BUY,2025-02-21 14:57:00+00:00,2933.785,2931.59,2937.08,2025-02-21 15:01:00+00:00,2931.59,SL,-2.645,2.195,-1.205,14,S99_MSS_FVG_LONG
s99_mss_fvg,BUY,2025-02-24 09:00:00+00:00,2946.135,2942.96,2950.9,2025-02-24 09:54:00+00:00,2942.96,SL,-3.625,3.175,-1.1417,9,S99_MSS_FVG_LONG
s99_mss_fvg,SELL,2025-02-24 15:11:00+00:00,2935.3,2939.44,2929.09,2025-02-24 15:41:00+00:00,2939.44,SL,-4.59,4.14,-1.1087,15,S99_MSS_FVG_SHORT
s99_mss_fvg,SELL,2025-02-25 12:51:00+00:00,2929.25,2934.86,2920.84,2025-02-25 13:42:00+00:00,2934.86,SL,-6.06,5.61,-1.0802,12,S99_MSS_FVG_SHORT
s99_mss_fvg,SELL,2025-02-26 06:24:00+00:00,2911.14,2913.74,2907.24,2025-02-26 06:52:00+00:00,2907.24,TP,3.45,2.6,1.3269,6,S99_MSS_FVG_SHORT
s99_mss_fvg,BUY,2025-02-26 09:06:00+00:00,2916.88,2915.02,2919.67,2025-02-26 09:16:00+00:00,2915.02,SL,-2.31,1.86,-1.2419,9,S99_MSS_FVG_LONG
s99_mss_fvg,SELL,2025-02-27 08:37:00+00:00,2882.92,2885.64,2878.84,2025-02-27 08:43:00+00:00,2885.64,SL,-3.17,2.72,-1.1654,8,S99_MSS_FVG_SHORT
s99_mss_fvg,BUY,2025-02-27 09:22:00+00:00,2886.24,2881.06,2894.01,2025-02-27 10:52:00+00:00,2894.01,TP,7.32,5.18,1.4131,9,S99_MSS_FVG_LONG
s99_mss_fvg,SELL,2025-02-27 12:11:00+00:00,2885.335,2886.93,2882.94,2025-02-27 12:18:00+00:00,2886.93,SL,-2.045,1.595,-1.2821,12,S99_MSS_FVG_SHORT
s99_mss_fvg,BUY,2025-02-27 13:25:00+00:00,2888.755,2887.13,2891.19,2025-02-27 13:30:00+00:00,2887.13,SL,-2.075,1.625,-1.2769,13,S99_MSS_FVG_LONG
s99_mss_fvg,SELL,2025-02-27 14:55:00+00:00,2872.895,2881.35,2860.21,2025-02-27 15:04:00+00:00,2881.35,SL,-8.905,8.455,-1.0532,14,S99_MSS_FVG_SHORT
s99_mss_fvg,SELL,2025-02-28 07:30:00+00:00,2859.205,2861.74,2855.4,2025-02-28 08:15:00+00:00,2855.4,TP,3.355,2.535,1.3235,7,S99_MSS_FVG_SHORT
s99_mss_fvg,SELL,2025-02-28 08:25:00+00:00,2855.375,2857.76,2851.8,2025-02-28 08:47:00+00:00,2851.8,TP,3.125,2.385,1.3103,8,S99_MSS_FVG_SHORT
s99_mss_fvg,SELL,2025-02-28 14:10:00+00:00,2846.815,2849.15,2843.31,2025-02-28 14:16:00+00:00,2849.15,SL,-2.785,2.335,-1.1927,14,S99_MSS_FVG_SHORT
s99_mss_fvg,SELL,2025-02-28 15:12:00+00:00,2840.91,2842.57,2838.42,2025-02-28 15:28:00+00:00,2842.57,SL,-2.11,1.66,-1.2711,15,S99_MSS_FVG_SHORT
s99_mss_fvg,SELL,2025-03-03 08:34:00+00:00,2860.91,2862.97,2857.82,2025-03-03 08:35:00+00:00,2862.97,SL,-2.51,2.06,-1.2184,8,S99_MSS_FVG_SHORT
s99_mss_fvg,BUY,2025-03-03 14:43:00+00:00,2878.9,2874.0,2886.25,2025-03-03 15:00:00+00:00,2874.0,SL,-5.35,4.9,-1.0918,14,S99_MSS_FVG_LONG
s99_mss_fvg,BUY,2025-03-03 15:37:00+00:00,2885.31,2882.62,2889.35,2025-03-03 16:22:00+00:00,2889.35,TP,3.59,2.69,1.3346,15,S99_MSS_FVG_LONG
s99_mss_fvg,BUY,2025-03-04 08:46:00+00:00,2912.69,2909.52,2917.45,2025-03-04 09:21:00+00:00,2917.45,TP,4.31,3.17,1.3596,8,S99_MSS_FVG_LONG
s99_mss_fvg,BUY,2025-03-04 09:35:00+00:00,2919.94,2918.38,2922.28,2025-03-04 09:37:00+00:00,2918.38,SL,-2.01,1.56,-1.2885,9,S99_MSS_FVG_LONG
s99_mss_fvg,SELL,2025-03-05 14:03:00+00:00,2904.045,2908.19,2897.83,2025-03-05 14:18:00+00:00,2897.83,TP,5.765,4.145,1.3908,14,S99_MSS_FVG_SHORT
s99_mss_fvg,BUY,2025-03-05 14:55:00+00:00,2912.51,2908.52,2918.5,2025-03-05 15:00:00+00:00,2908.52,SL,-4.44,3.99,-1.1128,14,S99_MSS_FVG_LONG
s99_mss_fvg,SELL,2025-03-06 10:00:00+00:00,2894.365,2896.74,2890.8,2025-03-06 10:02:00+00:00,2896.74,SL,-2.825,2.375,-1.1895,10,S99_MSS_FVG_SHORT
s99_mss_fvg,BUY,2025-03-06 13:18:00+00:00,2905.51,2903.8,2908.08,2025-03-06 13:20:00+00:00,2903.8,SL,-2.16,1.71,-1.2632,13,S99_MSS_FVG_LONG
s99_mss_fvg,BUY,2025-03-07 11:21:00+00:00,2919.925,2918.28,2922.39,2025-03-07 11:49:00+00:00,2918.28,SL,-2.095,1.645,-1.2736,11,S99_MSS_FVG_LONG
s99_mss_fvg,BUY,2025-03-10 06:13:00+00:00,2911.35,2909.83,2913.63,2025-03-10 06:19:00+00:00,2909.83,SL,-1.97,1.52,-1.2961,6,S99_MSS_FVG_LONG
s99_mss_fvg,BUY,2025-03-10 10:28:00+00:00,2903.79,2901.55,2907.15,2025-03-10 10:32:00+00:00,2901.55,SL,-2.69,2.24,-1.2009,10,S99_MSS_FVG_LONG
s99_mss_fvg,BUY,2025-03-13 13:48:00+00:00,2949.185,2946.8,2952.76,2025-03-13 14:03:00+00:00,2952.76,TP,3.125,2.385,1.3103,13,S99_MSS_FVG_LONG
s99_mss_fvg,BUY,2025-03-13 14:11:00+00:00,2951.97,2950.11,2954.76,2025-03-13 14:33:00+00:00,2954.76,TP,2.34,1.86,1.2581,14,S99_MSS_FVG_LONG
s99_mss_fvg,BUY,2025-03-14 08:30:00+00:00,2991.73,2989.72,2994.75,2025-03-14 08:31:00+00:00,2989.72,SL,-2.46,2.01,-1.2239,8,S99_MSS_FVG_LONG
s99_mss_fvg,SELL,2025-03-14 12:55:00+00:00,2995.875,2997.86,2992.9,2025-03-14 13:00:00+00:00,2992.9,TP,2.525,1.985,1.272,12,S99_MSS_FVG_SHORT
s99_mss_fvg,SELL,2025-03-14 13:40:00+00:00,2990.18,2994.53,2983.65,2025-03-14 14:29:00+00:00,2983.65,TP,6.08,4.35,1.3977,13,S99_MSS_FVG_SHORT
s99_mss_fvg,SELL,2025-03-14 14:36:00+00:00,2985.5,2989.42,2979.62,2025-03-14 15:20:00+00:00,2979.62,TP,5.43,3.92,1.3852,14,S99_MSS_FVG_SHORT
s99_mss_fvg,SELL,2025-03-17 08:20:00+00:00,2984.59,2986.14,2982.27,2025-03-17 08:27:00+00:00,2986.14,SL,-2.0,1.55,-1.2903,8,S99_MSS_FVG_SHORT
s99_mss_fvg,BUY,2025-03-18 06:19:00+00:00,3014.595,3012.57,3017.63,2025-03-18 06:24:00+00:00,3012.57,SL,-2.475,2.025,-1.2222,6,S99_MSS_FVG_LONG
s99_mss_fvg,BUY,2025-03-18 08:38:00+00:00,3024.37,3022.2,3027.62,2025-03-18 09:03:00+00:00,3027.62,TP,2.8,2.17,1.2903,8,S99_MSS_FVG_LONG
s99_mss_fvg,BUY,2025-03-18 11:45:00+00:00,3027.55,3025.74,3030.27,2025-03-18 11:51:00+00:00,3025.74,SL,-2.26,1.81,-1.2486,11,S99_MSS_FVG_LONG
s99_mss_fvg,SELL,2025-03-18 13:45:00+00:00,3030.525,3033.98,3025.34,2025-03-18 13:49:00+00:00,3033.98,SL,-3.905,3.455,-1.1302,13,S99_MSS_FVG_SHORT
s99_mss_fvg,BUY,2025-03-18 15:30:00+00:00,3031.32,3029.31,3034.34,2025-03-18 16:20:00+00:00,3034.34,TP,2.57,2.01,1.2786,15,S99_MSS_FVG_LONG
s99_mss_fvg,SELL,2025-03-19 08:18:00+00:00,3033.52,3035.53,3030.5,2025-03-19 08:38:00+00:00,3030.5,TP,2.57,2.01,1.2786,8,S99_MSS_FVG_SHORT
s99_mss_fvg,SELL,2025-03-19 13:42:00+00:00,3031.22,3034.33,3026.55,2025-03-19 13:58:00+00:00,3034.33,SL,-3.56,3.11,-1.1447,13,S99_MSS_FVG_SHORT
s99_mss_fvg,BUY,2025-03-20 12:04:00+00:00,3034.24,3032.44,3036.94,2025-03-20 12:18:00+00:00,3036.94,TP,2.25,1.8,1.25,12,S99_MSS_FVG_LONG
s99_mss_fvg,SELL,2025-03-20 13:33:00+00:00,3035.035,3037.17,3031.83,2025-03-20 13:38:00+00:00,3037.17,SL,-2.585,2.135,-1.2108,13,S99_MSS_FVG_SHORT
s99_mss_fvg,BUY,2025-03-20 14:50:00+00:00,3038.395,3036.61,3041.07,2025-03-20 14:52:00+00:00,3036.61,SL,-2.235,1.785,-1.2521,14,S99_MSS_FVG_LONG
s99_mss_fvg,SELL,2025-03-21 08:32:00+00:00,3030.27,3033.7,3025.12,2025-03-21 08:44:00+00:00,3033.7,SL,-3.88,3.43,-1.1312,8,S99_MSS_FVG_SHORT
s99_mss_fvg,SELL,2025-03-21 11:09:00+00:00,3030.93,3032.6,3028.42,2025-03-21 11:37:00+00:00,3032.6,SL,-2.12,1.67,-1.2695,11,S99_MSS_FVG_SHORT
s99_mss_fvg,SELL,2025-03-21 14:22:00+00:00,3007.4,3009.42,3004.37,2025-03-21 14:23:00+00:00,3009.42,SL,-2.47,2.02,-1.2228,14,S99_MSS_FVG_SHORT
s99_mss_fvg,BUY,2025-03-24 07:04:00+00:00,3024.585,3023.05,3026.89,2025-03-24 07:20:00+00:00,3026.89,TP,1.855,1.535,1.2085,7,S99_MSS_FVG_LONG
s99_mss_fvg,SELL,2025-03-24 14:52:00+00:00,3013.955,3016.33,3010.39,2025-03-24 15:00:00+00:00,3010.39,TP,3.115,2.375,1.3116,14,S99_MSS_FVG_SHORT
s99_mss_fvg,SELL,2025-03-24 15:10:00+00:00,3008.775,3011.8,3004.24,2025-03-24 15:13:00+00:00,3011.8,SL,-3.475,3.025,-1.1488,15,S99_MSS_FVG_SHORT
s99_mss_fvg,BUY,2025-03-24 15:46:00+00:00,3013.74,3011.59,3016.96,2025-03-24 16:18:00+00:00,3011.59,SL,-2.6,2.15,-1.2093,15,S99_MSS_FVG_LONG
s99_mss_fvg,BUY,2025-03-25 07:00:00+00:00,3017.15,3015.65,3019.4,2025-03-25 07:07:00+00:00,3015.65,SL,-1.95,1.5,-1.3,7,S99_MSS_FVG_LONG
s99_mss_fvg,SELL,2025-03-25 07:30:00+00:00,3015.55,3017.14,3013.17,2025-03-25 07:41:00+00:00,3013.17,TP,1.93,1.59,1.2138,7,S99_MSS_FVG_SHORT
s99_mss_fvg,BUY,2025-03-25 13:45:00+00:00,3027.46,3024.9,3031.3,2025-03-25 14:02:00+00:00,3031.3,TP,3.39,2.56,1.3242,13,S99_MSS_FVG_LONG
s99_mss_fvg,BUY,2025-03-25 14:10:00+00:00,3033.87,3028.95,3041.25,2025-03-25 14:21:00+00:00,3028.95,SL,-5.37,4.92,-1.0915,14,S99_MSS_FVG_LONG
s99_mss_fvg,SELL,2025-03-25 15:33:00+00:00,3023.64,3025.37,3021.05,2025-03-25 15:40:00+00:00,3021.05,TP,2.14,1.73,1.237,15,S99_MSS_FVG_SHORT
s99_mss_fvg,SELL,2025-03-27 13:28:00+00:00,3042.615,3045.67,3038.03,2025-03-27 13:37:00+00:00,3038.03,TP,4.135,3.055,1.3535,13,S99_MSS_FVG_SHORT
s99_mss_fvg,BUY,2025-03-28 12:58:00+00:00,3078.16,3076.42,3080.77,2025-03-28 13:00:00+00:00,3076.42,SL,-2.19,1.74,-1.2586,12,S99_MSS_FVG_LONG
s99_mss_fvg,BUY,2025-03-28 14:10:00+00:00,3080.98,3078.78,3084.28,2025-03-28 14:16:00+00:00,3078.78,SL,-2.65,2.2,-1.2045,14,S99_MSS_FVG_LONG
s99_mss_fvg,BUY,2025-03-31 06:19:00+00:00,3120.86,3118.18,3124.88,2025-03-31 06:26:00+00:00,3118.18,SL,-3.13,2.68,-1.1679,6,S99_MSS_FVG_LONG
s99_mss_fvg,SELL,2025-03-31 13:10:00+00:00,3118.665,3122.59,3112.78,2025-03-31 13:31:00+00:00,3112.78,TP,5.435,3.925,1.3847,13,S99_MSS_FVG_SHORT
s99_mss_fvg,SELL,2025-03-31 13:50:00+00:00,3106.33,3109.4,3101.72,2025-03-31 13:53:00+00:00,3109.4,SL,-3.52,3.07,-1.1466,13,S99_MSS_FVG_SHORT
s99_mss_fvg,SELL,2025-04-01 13:31:00+00:00,3131.34,3133.84,3127.59,2025-04-01 13:40:00+00:00,3133.84,SL,-2.95,2.5,-1.18,13,S99_MSS_FVG_SHORT
s99_mss_fvg,SELL,2025-04-01 14:27:00+00:00,3130.305,3132.73,3126.67,2025-04-01 14:30:00+00:00,3126.67,TP,3.185,2.425,1.3134,14,S99_MSS_FVG_SHORT
s99_mss_fvg,BUY,2025-04-02 08:01:00+00:00,3123.765,3122.11,3126.25,2025-04-02 08:06:00+00:00,3126.25,TP,2.035,1.655,1.2296,8,S99_MSS_FVG_LONG
s99_mss_fvg,SELL,2025-04-02 11:04:00+00:00,3117.385,3124.27,3107.06,2025-04-02 12:28:00+00:00,3124.27,SL,-7.335,6.885,-1.0654,11,S99_MSS_FVG_SHORT
s99_mss_fvg,BUY,2025-04-02 13:44:00+00:00,3127.685,3126.09,3130.08,2025-04-02 13:45:00+00:00,3126.09,SL,-2.045,1.595,-1.2821,13,S99_MSS_FVG_LONG
s99_mss_fvg,SELL,2025-04-03 06:26:00+00:00,3128.41,3130.66,3125.03,2025-04-03 06:28:00+00:00,3125.03,TP,2.93,2.25,1.3022,6,S99_MSS_FVG_SHORT
s99_mss_fvg,SELL,2025-04-03 06:35:00+00:00,3124.095,3125.73,3121.64,2025-04-03 06:40:00+00:00,3125.73,SL,-2.085,1.635,-1.2752,6,S99_MSS_FVG_SHORT
s99_mss_fvg,SELL,2025-04-03 07:18:00+00:00,3123.04,3124.98,3120.13,2025-04-03 07:26:00+00:00,3124.98,SL,-2.39,1.94,-1.232,7,S99_MSS_FVG_SHORT
s99_mss_fvg,BUY,2025-04-03 08:00:00+00:00,3128.21,3125.28,3132.6,2025-04-03 09:22:00+00:00,3125.28,SL,-3.38,2.93,-1.1536,8,S99_MSS_FVG_LONG
s99_mss_fvg,SELL,2025-04-03 10:43:00+00:00,3108.24,3112.35,3102.07,2025-04-03 10:46:00+00:00,3112.35,SL,-4.56,4.11,-1.1095,10,S99_MSS_FVG_SHORT
s99_mss_fvg,SELL,2025-04-03 11:06:00+00:00,3098.08,3105.88,3086.38,2025-04-03 11:41:00+00:00,3086.38,TP,11.25,7.8,1.4423,11,S99_MSS_FVG_SHORT
s99_mss_fvg,BUY,2025-04-03 14:21:00+00:00,3113.645,3105.36,3126.07,2025-04-03 14:28:00+00:00,3126.07,TP,11.975,8.285,1.4454,14,S99_MSS_FVG_LONG
s99_mss_fvg,BUY,2025-04-03 14:55:00+00:00,3131.76,3123.35,3144.38,2025-04-03 15:07:00+00:00,3123.35,SL,-8.86,8.41,-1.0535,14,S99_MSS_FVG_LONG
s99_mss_fvg,SELL,2025-04-04 08:25:00+00:00,3087.455,3089.25,3084.76,2025-04-04 08:26:00+00:00,3084.76,TP,2.245,1.795,1.2507,8,S99_MSS_FVG_SHORT
