strategy,entry_time,direction,entry_price,stop_loss,take_profit,exit_price,exit_time,outcome,pnl_pts,reason
VBO_ALL,2025-01-21 12:30:00,BUY,104418.2,103881.6,105540.44,103881.6,2025-01-21 14:30:00,SL,-566.6,VBO_UP
VBO_ALL,2025-01-21 16:15:00,BUY,105971.4,105087.71,107792.08,105087.71,2025-01-21 16:30:00,SL,-913.69,VBO_UP
VBO_ALL,2025-01-22 04:45:00,SELL,105395.2,105792.16,104542.6,105792.16,2025-01-22 05:15:00,SL,-426.96,VBO_DN
VBO_ALL,2025-01-22 13:45:00,SELL,104575.3,104976.05,103754.29,103754.29,2025-01-22 14:00:00,TP,791.01,VBO_DN
VBO_ALL,2025-01-23 00:30:00,SELL,103350.5,103811.66,102403.0,102403.0,2025-01-23 02:00:00,TP,917.5,VBO_DN
VBO_ALL,2025-01-23 10:45:00,SELL,101257.6,101699.06,100335.12,101699.06,2025-01-23 11:00:00,SL,-471.46,VBO_DN
VBO_ALL,2025-01-23 14:45:00,BUY,104985.9,104360.59,106313.29,104360.59,2025-01-23 15:00:00,SL,-655.31,VBO_UP
VBO_ALL,2025-01-23 16:15:00,BUY,106528.4,105495.91,108715.8,105495.91,2025-01-23 16:15:00,SL,-1062.49,VBO_UP
VBO_ALL,2025-01-24 14:45:00,BUY,106234.5,105798.73,107145.12,105798.73,2025-01-24 14:45:00,SL,-465.77,VBO_UP
VBO_ALL,2025-01-24 21:00:00,SELL,104864.4,105429.7,103682.38,105429.7,2025-01-24 21:30:00,SL,-595.3,VBO_DN
VBO_ALL,2025-01-26 23:15:00,SELL,103334.8,103918.58,102131.54,102131.54,2025-01-27 00:45:00,TP,1173.26,VBO_DN
VBO_ALL,2025-01-27 01:15:00,SELL,101399.8,102084.95,99978.56,99978.56,2025-01-27 05:45:00,TP,1391.24,VBO_DN
VBO_ALL,2025-01-27 06:45:00,SELL,99112.6,99709.0,97824.46,97824.46,2025-01-27 07:15:00,TP,1258.14,VBO_DN
VBO_ALL,2025-01-27 13:00:00,BUY,100650.7,99965.94,102036.59,99965.94,2025-01-27 13:45:00,SL,-714.76,VBO_UP
VBO_ALL,2025-01-27 15:00:00,BUY,101763.8,100893.86,103591.6,100893.86,2025-01-27 15:15:00,SL,-899.94,VBO_UP
VBO_ALL,2025-01-27 21:15:00,BUY,102352.2,101537.66,104039.9,101537.66,2025-01-27 21:15:00,SL,-844.54,VBO_UP
VBO_ALL,2025-01-28 00:15:00,BUY,102620.5,101876.51,104191.14,101876.51,2025-01-28 00:45:00,SL,-773.99,VBO_UP
VBO_ALL,2025-01-28 09:30:00,SELL,102521.0,102916.75,101686.35,102916.75,2025-01-28 09:45:00,SL,-425.75,VBO_DN
VBO_ALL,2025-01-28 14:15:00,SELL,101937.8,102307.23,101146.58,102307.23,2025-01-28 14:15:00,SL,-399.43,VBO_DN
VBO_ALL,2025-01-28 21:00:00,SELL,101216.8,101831.78,99962.11,101831.78,2025-01-29 01:00:00,SL,-644.98,VBO_DN
VBO_ALL,2025-01-29 13:15:00,SELL,102132.8,102448.94,101477.88,102448.94,2025-01-29 15:00:00,SL,-346.14,VBO_DN
VBO_ALL,2025-01-29 19:45:00,BUY,103451.9,102777.93,104808.51,104808.51,2025-01-29 20:30:00,TP,1326.61,VBO_UP
VBO_ALL,2025-01-30 15:00:00,BUY,105946.6,105573.36,106717.71,105573.36,2025-01-30 15:15:00,SL,-403.24,VBO_UP
VBO_ALL,2025-01-31 02:30:00,SELL,104393.0,104705.88,103747.32,104705.88,2025-01-31 06:45:00,SL,-342.88,VBO_DN
VBO_ALL,2025-01-31 15:30:00,BUY,105229.1,104843.45,106037.16,106037.16,2025-01-31 15:45:00,TP,778.06,VBO_UP
VBO_ALL,2025-01-31 18:30:00,SELL,104037.2,104597.36,102893.64,102893.64,2025-01-31 18:45:00,TP,1113.56,VBO_DN
VBO_ALL,2025-02-03 00:45:00,SELL,95595.0,96724.22,93230.12,96724.22,2025-02-03 00:45:00,SL,-1159.22,VBO_DN
VBO_ALL,2025-02-03 01:45:00,SELL,94104.3,95429.55,91353.85,91353.85,2025-02-03 02:00:00,TP,2720.45,VBO_DN
VBO_ALL,2025-02-03 14:45:00,BUY,96256.0,95526.66,97717.49,97717.49,2025-02-03 15:15:00,TP,1431.49,VBO_UP
VBO_ALL,2025-02-03 15:45:00,BUY,98760.0,97875.44,100662.04,100662.04,2025-02-03 19:15:00,TP,1872.04,VBO_UP
VBO_ALL,2025-02-04 04:15:00,SELL,100393.6,100819.48,99502.95,99502.95,2025-02-04 05:00:00,TP,860.65,VBO_DN
VBO_ALL,2025-02-04 05:30:00,SELL,98973.4,99483.16,97913.25,99483.16,2025-02-04 06:00:00,SL,-539.76,VBO_DN
VBO_ALL,2025-02-04 08:45:00,SELL,98002.7,98648.98,96655.66,98648.98,2025-02-04 09:00:00,SL,-676.28,VBO_DN
VBO_ALL,2025-02-04 14:45:00,BUY,100255.6,99718.05,101377.66,99718.05,2025-02-04 15:00:00,SL,-567.55,VBO_UP
VBO_ALL,2025-02-05 14:45:00,BUY,98856.0,98431.7,99736.88,98431.7,2025-02-05 14:45:00,SL,-454.3,VBO_UP
VBO_ALL,2025-02-05 18:15:00,SELL,96897.0,97523.95,95594.24,97523.95,2025-02-05 19:45:00,SL,-656.95,VBO_DN
VBO_ALL,2025-02-06 04:30:00,BUY,97751.6,97363.33,98552.49,98552.49,2025-02-06 09:00:00,TP,770.89,VBO_UP
VBO_ALL,2025-02-07 02:00:00,BUY,97404.6,96920.96,98413.41,96920.96,2025-02-07 06:15:00,SL,-513.64,VBO_UP
VBO_ALL,2025-02-07 11:15:00,BUY,97649.2,97327.42,98363.66,97327.42,2025-02-07 13:30:00,SL,-351.78,VBO_UP
VBO_ALL,2025-02-07 14:00:00,BUY,98847.8,98484.54,99607.06,99607.06,2025-02-07 14:00:00,TP,729.26,VBO_UP
VBO_ALL,2025-02-10 08:15:00,BUY,97806.9,97369.98,98716.85,97369.98,2025-02-10 12:30:00,SL,-466.92,VBO_UP
VBO_ALL,2025-02-10 14:00:00,BUY,98273.6,97945.26,98932.66,97945.26,2025-02-10 14:00:00,SL,-358.34,VBO_UP
VBO_ALL,2025-02-10 15:30:00,SELL,97100.8,97533.73,96212.42,97533.73,2025-02-10 17:45:00,SL,-462.93,VBO_DN
VBO_ALL,2025-02-11 00:15:00,BUY,97761.9,97530.9,98242.85,97530.9,2025-02-11 02:30:00,SL,-261.0,VBO_UP
VBO_ALL,2025-02-11 06:00:00,BUY,98494.2,98211.59,99084.82,98211.59,2025-02-11 06:15:00,SL,-312.61,VBO_UP
VBO_ALL,2025-02-11 12:15:00,SELL,97840.4,98057.1,97378.15,97378.15,2025-02-11 13:30:00,TP,432.25,VBO_DN
VBO_ALL,2025-02-11 14:00:00,SELL,96781.2,97055.39,96194.55,97055.39,2025-02-11 14:00:00,SL,-304.19,VBO_DN
VBO_ALL,2025-02-12 13:30:00,BUY,96514.8,96252.77,97083.81,96252.77,2025-02-12 13:30:00,SL,-292.03,VBO_UP
VBO_ALL,2025-02-12 17:00:00,BUY,97029.1,96198.93,98766.02,98017.8,2025-02-12 23:00:00,TIME,958.7,VBO_UP
VBO_ALL,2025-02-13 05:00:00,SELL,96916.2,97183.95,96369.19,96369.19,2025-02-13 06:30:00,TP,517.01,VBO_DN
VBO_ALL,2025-02-14 00:30:00,BUY,96905.9,96622.75,97495.17,96622.75,2025-02-14 00:30:00,SL,-313.15,VBO_UP
VBO_ALL,2025-02-14 04:00:00,BUY,97189.6,96914.52,97771.31,96914.52,2025-02-14 04:15:00,SL,-305.08,VBO_UP
VBO_ALL,2025-02-14 15:00:00,BUY,97292.8,96999.73,97899.36,96999.73,2025-02-14 15:00:00,SL,-323.07,VBO_UP
VBO_ALL,2025-02-14 17:00:00,BUY,97681.4,97230.02,98636.58,97230.02,2025-02-14 17:00:00,SL,-481.38,VBO_UP
VBO_ALL,2025-02-14 17:45:00,BUY,97996.6,97476.26,99083.72,97476.26,2025-02-14 20:45:00,SL,-550.34,VBO_UP
VBO_ALL,2025-02-17 14:15:00,BUY,96937.4,96714.95,97413.17,96714.95,2025-02-17 14:15:00,SL,-252.45,VBO_UP
VBO_ALL,2025-02-17 16:00:00,SELL,95691.4,95997.61,95053.15,95997.61,2025-02-17 20:30:00,SL,-336.21,VBO_DN
VBO_ALL,2025-02-18 06:15:00,SELL,95300.3,95530.75,94817.74,95530.75,2025-02-18 06:30:00,SL,-260.45,VBO_DN
VBO_ALL,2025-02-18 12:45:00,BUY,96183.6,95898.93,96723.32,96723.32,2025-02-18 14:15:00,TP,509.72,VBO_UP
VBO_ALL,2025-02-18 15:00:00,SELL,95514.4,95843.47,94819.59,94819.59,2025-02-18 16:30:00,TP,664.81,VBO_DN
VBO_ALL,2025-02-19 10:15:00,BUY,96358.5,96137.22,96808.71,96137.22,2025-02-19 10:30:00,SL,-251.28,VBO_UP
VBO_ALL,2025-02-19 15:00:00,SELL,95758.6,96064.87,95120.22,96064.87,2025-02-19 15:15:00,SL,-336.27,VBO_DN
VBO_ALL,2025-02-20 03:00:00,BUY,97136.6,96871.31,97686.83,96871.31,2025-02-20 06:00:00,SL,-295.29,VBO_UP
VBO_ALL,2025-02-20 12:15:00,BUY,97444.3,97292.48,97759.05,97759.05,2025-02-20 14:00:00,TP,284.75,VBO_UP
VBO_ALL,2025-02-20 14:30:00,BUY,97820.0,97642.4,98205.11,97642.4,2025-02-20 14:45:00,SL,-207.6,VBO_UP
VBO_ALL,2025-02-21 13:15:00,BUY,99326.8,99092.94,99906.51,99092.94,2025-02-21 14:15:00,SL,-263.86,VBO_UP
VBO_ALL,2025-02-21 15:30:00,SELL,98294.7,98748.42,97362.7,97362.7,2025-02-21 15:30:00,TP,902.0,VBO_DN
VBO_ALL,2025-02-24 09:30:00,BUY,96049.6,95787.62,96591.7,95787.62,2025-02-24 09:45:00,SL,-291.98,VBO_UP
VBO_ALL,2025-02-24 14:45:00,SELL,95137.7,95478.34,94430.8,94430.8,2025-02-24 15:00:00,TP,676.9,VBO_DN
VBO_ALL,2025-02-24 19:45:00,SELL,93752.6,94365.48,92470.21,94365.48,2025-02-24 20:15:00,SL,-642.88,VBO_DN
VBO_ALL,2025-02-24 22:15:00,SELL,93136.2,93654.67,92033.85,92033.85,2025-02-24 23:15:00,TP,1072.35,VBO_DN
VBO_ALL,2025-02-25 00:15:00,SELL,91017.6,91719.95,89580.89,91719.95,2025-02-25 00:15:00,SL,-732.35,VBO_DN
VBO_ALL,2025-02-25 07:15:00,SELL,90365.6,90851.02,89407.65,89407.65,2025-02-25 07:15:00,TP,927.95,VBO_DN
VBO_ALL,2025-02-25 10:15:00,SELL,87707.6,88515.28,86018.15,88515.28,2025-02-25 11:30:00,SL,-837.68,VBO_DN
VBO_ALL,2025-02-25 15:15:00,SELL,86721.2,87527.73,85002.09,87527.73,2025-02-25 15:45:00,SL,-836.53,VBO_DN
VBO_ALL,2025-02-25 20:30:00,BUY,88630.4,87746.88,90410.62,87746.88,2025-02-25 21:00:00,SL,-913.52,VBO_UP
VBO_ALL,2025-02-26 08:15:00,SELL,88269.7,88630.3,87510.12,88630.3,2025-02-26 09:00:00,SL,-390.6,VBO_DN
VBO_ALL,2025-02-26 13:00:00,SELL,87881.2,88239.85,87136.49,87136.49,2025-02-26 13:45:00,TP,714.71,VBO_DN
VBO_ALL,2025-02-26 14:15:00,SELL,86392.9,86826.15,85469.34,85469.34,2025-02-26 14:15:00,TP,893.56,VBO_DN
VBO_ALL,2025-02-26 18:30:00,SELL,85116.2,86024.15,82929.26,82929.26,2025-02-26 20:00:00,TP,2156.94,VBO_DN
VBO_ALL,2025-02-27 06:45:00,BUY,86339.1,85831.46,87424.12,85831.46,2025-02-27 08:15:00,SL,-537.64,VBO_UP
VBO_ALL,2025-02-27 11:00:00,BUY,86940.6,86529.64,87830.07,86529.64,2025-02-27 11:30:00,SL,-440.96,VBO_UP
VBO_ALL,2025-02-27 14:45:00,SELL,85469.4,86031.91,84284.25,86031.91,2025-02-27 15:30:00,SL,-592.51,VBO_DN
VBO_ALL,2025-02-27 20:15:00,SELL,83083.6,83701.46,81786.21,83701.46,2025-02-27 20:45:00,SL,-647.86,VBO_DN
VBO_ALL,2025-02-28 01:45:00,SELL,82435.3,83062.05,81112.91,81112.91,2025-02-28 02:30:00,TP,1292.39,VBO_DN
VBO_ALL,2025-02-28 13:45:00,BUY,81428.7,80692.07,82959.65,82959.65,2025-02-28 15:00:00,TP,1500.95,VBO_UP
VBO_ALL,2025-02-28 15:30:00,BUY,84308.1,83501.54,85978.25,83501.54,2025-02-28 16:00:00,SL,-836.56,VBO_UP
