strategy,entry_time,direction,entry_price,stop_loss,take_profit,exit_price,exit_time,outcome,pnl_pts,reason
SWEEPREV,2025-05-08 12:00:00,SELL,99406.9,100458.33,95967.15,100458.33,2025-05-08 12:00:00,SL,-1081.43,SWEEPREV_S
SWEEPREV,2025-05-08 20:00:00,SELL,101357.6,102397.61,96633.48,102397.61,2025-05-08 20:00:00,SL,-1070.01,SWEEPREV_S
SWEEPREV,2025-05-09 08:00:00,SELL,103666.2,105056.94,97960.92,105056.94,2025-05-12 00:00:00,SL,-1420.74,SWEEPREV_S
SWEEPREV,2025-05-12 08:00:00,SELL,104498.4,106539.99,100937.61,100937.61,2025-05-12 16:00:00,TP,3530.79,SWEEPREV_S
SWEEPREV,2025-05-20 20:00:00,SELL,107091.6,108116.52,104577.38,108116.52,2025-05-21 12:00:00,SL,-1054.92,SWEEPREV_S
SWEEPREV,2025-05-21 20:00:00,SELL,108696.4,110737.06,105677.37,110737.06,2025-05-21 20:00:00,SL,-2070.66,SWEEPREV_S
SWEEPREV,2025-05-22 20:00:00,SELL,111255.1,112935.25,107778.9,107778.9,2025-05-23 12:00:00,TP,3446.2,SWEEPREV_S
SWEEPREV,2025-05-29 00:00:00,BUY,107818.2,106139.47,109083.8,106139.47,2025-05-29 16:00:00,SL,-1708.73,SWEEPREV_L
SWEEPREV,2025-05-30 04:00:00,BUY,106049.6,103891.8,108236.61,103891.8,2025-05-30 16:00:00,SL,-2187.8,SWEEPREV_L
SWEEPREV,2025-06-09 16:00:00,SELL,107704.3,108822.31,104713.58,108822.31,2025-06-09 16:00:00,SL,-1148.01,SWEEPREV_S
SWEEPREV,2025-06-25 04:00:00,SELL,106311.6,107718.92,104107.92,107718.92,2025-06-25 12:00:00,SL,-1437.32,SWEEPREV_S
SWEEPREV,2025-06-26 04:00:00,SELL,107937.0,108915.71,104933.08,108555.3,2025-06-30 00:00:00,TIME,-648.3,SWEEPREV_S
SWEEPREV,2025-07-01 12:00:00,BUY,106653.4,105929.83,107415.78,105929.83,2025-07-01 12:00:00,SL,-753.57,SWEEPREV_L
SWEEPREV,2025-07-02 00:00:00,BUY,105725.8,104820.94,107151.88,107151.88,2025-07-02 04:00:00,TP,1396.07,SWEEPREV_L
SWEEPREV,2025-07-02 16:00:00,SELL,108811.6,109306.56,107207.9,109306.56,2025-07-02 16:00:00,SL,-524.96,SWEEPREV_S
SWEEPREV,2025-07-03 12:00:00,SELL,109646.8,110835.7,107607.36,107607.36,2025-07-04 12:00:00,TP,2009.44,SWEEPREV_S
SWEEPREV,2025-07-09 16:00:00,SELL,109102.6,110203.95,108528.6,110203.95,2025-07-09 16:00:00,SL,-1131.35,SWEEPREV_S
SWEEPREV,2025-07-11 12:00:00,SELL,117840.5,119681.31,111428.8,119681.31,2025-07-14 00:00:00,SL,-1870.81,SWEEPREV_S
SWEEPREV,2025-07-22 04:00:00,BUY,117277.8,115416.24,118352.12,118352.12,2025-07-22 04:00:00,TP,1044.32,SWEEPREV_L
SWEEPREV,2025-08-01 00:00:00,BUY,115759.6,114897.69,117901.2,114897.69,2025-08-01 00:00:00,SL,-891.91,SWEEPREV_L
SWEEPREV,2025-08-01 12:00:00,BUY,115255.6,113445.55,117452.91,113445.55,2025-08-01 16:00:00,SL,-1840.05,SWEEPREV_L
SWEEPREV,2025-08-03 20:00:00,BUY,114435.1,112375.18,116830.98,114130.6,2025-08-05 20:00:00,TIME,-334.5,SWEEPREV_L
SWEEPREV,2025-08-07 16:00:00,SELL,116746.6,117431.71,114667.05,117431.71,2025-08-07 16:00:00,SL,-715.11,SWEEPREV_S
SWEEPREV,2025-08-08 00:00:00,SELL,117535.4,118227.83,114956.62,118227.83,2025-08-10 20:00:00,SL,-722.43,SWEEPREV_S
SWEEPREV,2025-08-11 08:00:00,SELL,121501.1,122951.32,116740.35,120561.1,2025-08-13 08:00:00,TIME,910.0,SWEEPREV_S
SWEEPREV,2025-08-14 04:00:00,SELL,123414.9,125179.58,120371.8,120371.8,2025-08-14 12:00:00,TP,3013.1,SWEEPREV_S
SWEEPREV,2025-08-14 20:00:00,BUY,118013.0,116432.15,120177.12,116432.15,2025-08-18 00:00:00,SL,-1610.85,SWEEPREV_L
SWEEPREV,2025-08-18 08:00:00,BUY,115294.4,114243.29,119273.16,114243.29,2025-08-19 12:00:00,SL,-1081.11,SWEEPREV_L
SWEEPREV,2025-08-20 04:00:00,BUY,113524.1,111914.64,115986.33,113043.6,2025-08-22 04:00:00,TIME,-510.5,SWEEPREV_L
SWEEPREV,2025-08-22 20:00:00,SELL,116668.0,118129.95,113599.46,113599.46,2025-08-24 20:00:00,TP,3038.54,SWEEPREV_S
SWEEPREV,2025-08-25 16:00:00,BUY,112229.8,109670.75,113490.66,109670.75,2025-08-25 20:00:00,SL,-2589.05,SWEEPREV_L
SWEEPREV,2025-08-26 04:00:00,BUY,109902.2,107736.18,112931.39,112931.39,2025-08-28 04:00:00,TP,2999.19,SWEEPREV_L
SWEEPREV,2025-08-28 16:00:00,SELL,112697.8,114118.46,111335.32,111335.32,2025-08-29 00:00:00,TP,1332.48,SWEEPREV_S
SWEEPREV,2025-08-29 20:00:00,BUY,108231.6,107278.46,111270.77,107278.46,2025-09-01 04:00:00,SL,-983.14,SWEEPREV_L
SWEEPREV,2025-09-03 20:00:00,SELL,112256.8,113234.67,109951.28,109951.28,2025-09-04 12:00:00,TP,2275.52,SWEEPREV_S
SWEEPREV,2025-09-11 08:00:00,SELL,114134.3,115015.77,112434.68,115015.77,2025-09-11 20:00:00,SL,-911.47,SWEEPREV_S
SWEEPREV,2025-09-12 04:00:00,SELL,115239.1,116848.12,113156.83,115341.5,2025-09-16 00:00:00,TIME,-132.4,SWEEPREV_S
SWEEPREV,2025-09-17 00:00:00,SELL,116850.0,117464.39,115630.94,115630.94,2025-09-17 12:00:00,TP,1189.06,SWEEPREV_S
SWEEPREV,2025-09-18 20:00:00,SELL,117519.0,118514.79,116342.78,116342.78,2025-09-19 12:00:00,TP,1146.21,SWEEPREV_S
SWEEPREV,2025-09-23 04:00:00,BUY,112442.0,111058.04,115344.32,111802.0,2025-09-25 04:00:00,TIME,-670.0,SWEEPREV_L
SWEEPREV,2025-09-25 16:00:00,BUY,111676.5,110140.5,112558.9,110140.5,2025-09-25 16:00:00,SL,-1566.0,SWEEPREV_L
SWEEPREV,2025-09-29 16:00:00,SELL,113896.0,114967.52,111205.88,114967.52,2025-10-01 08:00:00,SL,-1101.52,SWEEPREV_S
SWEEPREV,2025-10-01 20:00:00,SELL,117510.0,118864.7,113646.85,118864.7,2025-10-02 00:00:00,SL,-1384.7,SWEEPREV_S
SWEEPREV,2025-10-06 04:00:00,SELL,123885.0,125027.41,119642.78,125027.41,2025-10-06 12:00:00,SL,-1172.41,SWEEPREV_S
SWEEPREV,2025-10-06 20:00:00,SELL,125486.5,126954.23,121397.98,121397.98,2025-10-07 12:00:00,TP,4058.52,SWEEPREV_S
SWEEPREV,2025-10-09 20:00:00,BUY,121056.8,118866.34,122856.39,118866.34,2025-10-10 12:00:00,SL,-2220.46,SWEEPREV_L
SWEEPREV,2025-10-14 16:00:00,BUY,112973.0,108812.05,116650.29,108812.05,2025-10-16 12:00:00,SL,-4190.95,SWEEPREV_L
SWEEPREV,2025-10-17 00:00:00,BUY,108214.6,106638.2,111745.23,106638.2,2025-10-17 04:00:00,SL,-1606.4,SWEEPREV_L
SWEEPREV,2025-10-17 12:00:00,BUY,105690.4,102561.21,110533.07,110533.07,2025-10-20 04:00:00,TP,4812.67,SWEEPREV_L
SWEEPREV,2025-10-21 20:00:00,SELL,111865.1,115039.56,109113.54,109113.54,2025-10-21 20:00:00,TP,2721.56,SWEEPREV_S
SWEEPREV,2025-10-29 20:00:00,BUY,110655.8,108550.96,113557.35,108550.96,2025-10-30 04:00:00,SL,-2134.84,SWEEPREV_L
SWEEPREV,2025-10-31 00:00:00,BUY,108318.6,105351.49,111928.24,105351.49,2025-11-03 16:00:00,SL,-2997.11,SWEEPREV_L
SWEEPREV,2025-11-04 12:00:00,BUY,104553.4,102691.73,107981.1,102691.73,2025-11-04 16:00:00,SL,-1891.67,SWEEPREV_L
SWEEPREV,2025-11-05 00:00:00,BUY,101468.8,97914.83,107039.06,101874.9,2025-11-07 00:00:00,TIME,376.1,SWEEPREV_L
SWEEPREV,2025-11-11 04:00:00,SELL,106451.6,108372.37,103669.73,103669.73,2025-11-11 12:00:00,TP,2751.87,SWEEPREV_S
SWEEPREV,2025-11-14 00:00:00,BUY,99611.5,97054.11,103124.62,97054.11,2025-11-14 04:00:00,SL,-2587.39,SWEEPREV_L
SWEEPREV,2025-11-14 12:00:00,BUY,96123.0,94650.04,101828.3,94650.04,2025-11-14 12:00:00,SL,-1502.96,SWEEPREV_L
SWEEPREV,2025-11-16 20:00:00,BUY,93193.4,93086.21,100524.78,93086.21,2025-11-16 20:00:00,SL,-137.19,SWEEPREV_L
SWEEPREV,2025-11-18 00:00:00,BUY,92110.5,90157.64,97391.18,90157.64,2025-11-18 00:00:00,SL,-1982.86,SWEEPREV_L
SWEEPREV,2025-11-18 08:00:00,BUY,90393.0,88176.96,96260.25,91840.5,2025-11-20 08:00:00,TIME,1417.5,SWEEPREV_L
SWEEPREV,2025-11-21 12:00:00,BUY,82214.5,80413.61,89862.3,87362.0,2025-11-25 08:00:00,TIME,5117.5,SWEEPREV_L
SWEEPREV,2025-11-27 12:00:00,SELL,91367.0,92660.43,88173.55,92660.43,2025-11-28 12:00:00,SL,-1323.43,SWEEPREV_S
SWEEPREV,2025-12-01 04:00:00,BUY,86365.0,85542.79,90100.02,85542.79,2025-12-01 12:00:00,SL,-852.21,SWEEPREV_L
SWEEPREV,2025-12-03 04:00:00,SELL,92664.5,94040.5,89085.58,94040.5,2025-12-03 20:00:00,SL,-1406.0,SWEEPREV_S
SWEEPREV,2025-12-11 16:00:00,BUY,89879.0,88560.62,91415.12,91415.12,2025-12-11 16:00:00,TP,1506.12,SWEEPREV_L
SWEEPREV,2025-12-19 00:00:00,BUY,85461.5,83615.86,86733.12,86733.12,2025-12-19 00:00:00,TP,1241.62,SWEEPREV_L
SWEEPREV,2025-12-22 16:00:00,SELL,89711.5,91376.71,87545.15,87545.15,2025-12-23 04:00:00,TP,2136.35,SWEEPREV_S
SWEEPREV,2025-12-24 16:00:00,BUY,86999.0,85780.29,88027.25,88027.25,2025-12-26 00:00:00,TP,998.25,SWEEPREV_L
SWEEPREV,2025-12-29 08:00:00,SELL,89520.5,90858.84,87796.75,87796.75,2025-12-29 08:00:00,TP,1693.75,SWEEPREV_S
SWEEPREV,2026-01-02 16:00:00,SELL,89352.0,90554.39,88185.15,90554.39,2026-01-02 16:00:00,SL,-1232.39,SWEEPREV_S
SWEEPREV,2026-01-06 00:00:00,SELL,93891.0,95406.0,90288.15,90713.5,2026-01-08 00:00:00,TIME,3147.5,SWEEPREV_S
SWEEPREV,2026-01-08 16:00:00,BUY,90702.5,88583.11,92439.82,91576.0,2026-01-12 12:00:00,TIME,843.5,SWEEPREV_L
SWEEPREV,2026-01-13 12:00:00,SELL,91914.5,93212.27,91032.05,93212.27,2026-01-13 12:00:00,SL,-1327.77,SWEEPREV_S
SWEEPREV,2026-01-15 00:00:00,SELL,96969.0,98592.84,93208.52,93637.5,2026-01-18 20:00:00,TIME,3301.5,SWEEPREV_S
SWEEPREV,2026-01-20 12:00:00,BUY,91162.0,90082.21,94062.18,90082.21,2026-01-20 12:00:00,SL,-1109.79,SWEEPREV_L
SWEEPREV,2026-01-21 20:00:00,BUY,90290.0,86469.45,91603.95,89238.5,2026-01-23 20:00:00,TIME,-1081.5,SWEEPREV_L
SWEEPREV,2026-02-02 04:00:00,BUY,76220.5,73332.18,85264.2,73332.18,2026-02-03 16:00:00,SL,-2918.32,SWEEPREV_L
SWEEPREV,2026-02-04 20:00:00,BUY,73761.5,71171.64,77609.95,71171.64,2026-02-05 00:00:00,SL,-2619.86,SWEEPREV_L
SWEEPREV,2026-02-05 12:00:00,BUY,70207.5,68858.29,75781.42,68858.29,2026-02-05 12:00:00,SL,-1379.21,SWEEPREV_L
SWEEPREV,2026-02-06 04:00:00,BUY,64091.5,58683.85,73181.32,69467.0,2026-02-10 00:00:00,TIME,5345.5,SWEEPREV_L
SWEEPREV,2026-02-12 20:00:00,BUY,65765.5,64308.09,68173.92,68173.92,2026-02-13 12:00:00,TP,2378.43,SWEEPREV_L
SWEEPREV,2026-02-19 16:00:00,BUY,66369.0,65093.38,67526.82,67526.82,2026-02-20 04:00:00,TP,1127.82,SWEEPREV_L
SWEEPREV,2026-02-24 00:00:00,BUY,64631.0,63288.88,66609.3,63288.88,2026-02-24 04:00:00,SL,-1372.12,SWEEPREV_L
SWEEPREV,2026-02-24 16:00:00,BUY,63986.5,61911.21,65955.38,65955.38,2026-02-25 00:00:00,TP,1938.88,SWEEPREV_L
SWEEPREV,2026-02-26 00:00:00,SELL,68001.5,70738.84,65493.3,65493.3,2026-02-27 16:00:00,TP,2478.2,SWEEPREV_S
SWEEPREV,2026-03-02 20:00:00,SELL,68999.5,70816.59,67268.48,67268.48,2026-03-03 08:00:00,TP,1701.02,SWEEPREV_S
SWEEPREV,2026-03-13 04:00:00,SELL,71428.0,72563.68,70127.4,72563.68,2026-03-13 08:00:00,SL,-1165.68,SWEEPREV_S
SWEEPREV,2026-03-13 16:00:00,SELL,71861.5,74516.04,70499.4,74516.04,2026-03-16 12:00:00,SL,-2684.54,SWEEPREV_S
SWEEPREV,2026-03-17 04:00:00,SELL,74472.5,76675.27,72047.7,72047.7,2026-03-18 12:00:00,TP,2394.8,SWEEPREV_S
SWEEPREV,2026-03-19 00:00:00,BUY,71246.5,69872.14,73366.7,69872.14,2026-03-19 04:00:00,SL,-1404.36,SWEEPREV_L
SWEEPREV,2026-03-25 12:00:00,SELL,71704.5,72687.59,70124.32,70124.32,2026-03-26 04:00:00,TP,1550.18,SWEEPREV_S
SWEEPREV,2026-03-27 20:00:00,BUY,65975.5,64988.66,69422.5,64988.66,2026-03-29 20:00:00,SL,-1016.84,SWEEPREV_L
SWEEPREV,2026-04-01 08:00:00,SELL,68668.5,69862.52,67168.1,67168.1,2026-04-02 00:00:00,TP,1470.4,SWEEPREV_S
SWEEPREV,2026-04-02 16:00:00,BUY,66844.5,65132.91,67496.42,67496.42,2026-04-05 20:00:00,TP,621.93,SWEEPREV_L
SWEEPREV,2026-04-06 04:00:00,SELL,69110.5,70022.62,67519.45,70022.62,2026-04-06 08:00:00,SL,-942.12,SWEEPREV_S
SWEEPREV,2026-04-06 20:00:00,SELL,69729.0,70772.79,67722.45,70772.79,2026-04-07 20:00:00,SL,-1073.79,SWEEPREV_S
SWEEPREV,2026-04-08 16:00:00,SELL,71306.5,73481.25,69336.98,73301.5,2026-04-10 16:00:00,TIME,-2025.0,SWEEPREV_S
SWEEPREV,2026-04-13 20:00:00,SELL,73375.0,74096.82,71763.32,74096.82,2026-04-13 20:00:00,SL,-751.82,SWEEPREV_S
SWEEPREV,2026-04-14 08:00:00,SELL,74597.5,75545.21,72270.08,75545.21,2026-04-14 12:00:00,SL,-977.71,SWEEPREV_S
SWEEPREV,2026-04-17 12:00:00,SELL,75619.5,76870.45,74695.55,76870.45,2026-04-17 12:00:00,SL,-1280.95,SWEEPREV_S
SWEEPREV,2026-04-17 20:00:00,SELL,77481.5,78920.43,75008.32,75008.32,2026-04-19 20:00:00,TP,2443.18,SWEEPREV_S
SWEEPREV,2026-04-22 08:00:00,SELL,78028.5,79017.11,76051.08,79017.11,2026-04-22 12:00:00,SL,-1018.61,SWEEPREV_S
SWEEPREV,2026-04-22 20:00:00,SELL,78883.5,80056.52,76449.98,77751.5,2026-04-24 20:00:00,TIME,1102.0,SWEEPREV_S
SWEEPREV,2026-04-27 20:00:00,BUY,76883.0,75970.93,77960.61,75970.93,2026-04-28 12:00:00,SL,-942.07,SWEEPREV_L
SWEEPREV,2026-05-04 00:00:00,SELL,78569.5,79827.48,76861.8,79827.48,2026-05-04 00:00:00,SL,-1287.98,SWEEPREV_S
SWEEPREV,2026-05-04 08:00:00,SELL,79690.5,81061.04,77196.52,81061.04,2026-05-05 00:00:00,SL,-1400.54,SWEEPREV_S
SWEEPREV,2026-05-05 08:00:00,SELL,80866.5,81922.7,78334.52,81922.7,2026-05-06 08:00:00,SL,-1086.2,SWEEPREV_S
SWEEPREV,2026-05-08 04:00:00,BUY,79571.5,78687.5,80980.08,80980.08,2026-05-10 20:00:00,TP,1378.57,SWEEPREV_L
SWEEPREV,2026-05-13 20:00:00,BUY,79628.5,78277.79,80780.85,80780.85,2026-05-14 12:00:00,TP,1122.35,SWEEPREV_L
SWEEPREV,2026-05-15 16:00:00,BUY,79119.5,78069.29,80308.82,78069.29,2026-05-17 20:00:00,SL,-1080.21,SWEEPREV_L
SWEEPREV,2026-05-18 04:00:00,BUY,76887.5,76141.93,79815.2,76141.93,2026-05-18 12:00:00,SL,-775.57,SWEEPREV_L
SWEEPREV,2026-05-27 00:00:00,BUY,75828.5,75179.12,76876.82,75179.12,2026-05-27 12:00:00,SL,-679.38,SWEEPREV_L
SWEEPREV,2026-05-27 20:00:00,BUY,74917.0,74142.38,76401.25,74142.38,2026-05-27 20:00:00,SL,-804.62,SWEEPREV_L
SWEEPREV,2026-05-28 08:00:00,BUY,73365.5,72162.43,76009.62,73559.0,2026-05-29 20:00:00,TIME,163.5,SWEEPREV_L
SWEEPREV_guard,2025-01-06 20:00:00,SELL,101849.1,103177.51,97483.92,97483.92,2025-01-07 12:00:00,TP,4335.18,SWEEPREV_S
SWEEPREV_guard,2025-01-09 16:00:00,BUY,94233.0,90802.15,97387.0,90802.15,2025-01-13 08:00:00,SL,-3460.85,SWEEPREV_L
SWEEPREV_guard,2025-01-13 16:00:00,BUY,92078.4,88104.53,93805.22,93805.22,2025-01-13 20:00:00,TP,1696.82,SWEEPREV_L
SWEEPREV_guard,2025-01-15 04:00:00,SELL,97315.9,98471.38,94590.7,98471.38,2025-01-15 12:00:00,SL,-1185.48,SWEEPREV_S
SWEEPREV_guard,2025-01-16 04:00:00,SELL,99469.9,101720.15,95887.92,101720.15,2025-01-17 00:00:00,SL,-2280.25,SWEEPREV_S
SWEEPREV_guard,2025-01-27 04:00:00,BUY,101343.4,99568.63,104178.94,99568.63,2025-01-27 04:00:00,SL,-1804.77,SWEEPREV_L
SWEEPREV_guard,2025-01-30 08:00:00,SELL,105151.2,106355.18,102176.55,106355.18,2025-01-30 12:00:00,SL,-1233.98,SWEEPREV_S
SWEEPREV_guard,2025-02-09 20:00:00,BUY,94965.2,94862.59,97556.01,94862.59,2025-02-09 20:00:00,SL,-132.61,SWEEPREV_L
SWEEPREV_guard,2025-02-11 20:00:00,BUY,95020.8,94219.87,97135.09,94219.87,2025-02-12 12:00:00,SL,-830.93,SWEEPREV_L
SWEEPREV_guard,2025-02-14 20:00:00,SELL,97999.0,99588.77,96503.93,96503.93,2025-02-16 20:00:00,TP,1465.07,SWEEPREV_S
SWEEPREV_guard,2025-02-18 12:00:00,BUY,95637.8,94551.65,96331.3,96331.3,2025-02-18 12:00:00,TP,663.5,SWEEPREV_L
SWEEPREV_guard,2025-02-20 16:00:00,SELL,96939.8,98686.47,96010.86,98686.47,2025-02-20 20:00:00,SL,-1776.67,SWEEPREV_S
SWEEPREV_guard,2025-02-21 12:00:00,SELL,98673.6,99454.95,96640.78,99454.95,2025-02-21 12:00:00,SL,-811.35,SWEEPREV_S
SWEEPREV_guard,2025-02-24 20:00:00,BUY,93930.2,92958.69,96661.28,92958.69,2025-02-24 20:00:00,SL,-1001.51,SWEEPREV_L
SWEEPREV_guard,2025-02-25 04:00:00,BUY,92190.0,90130.9,96206.08,90130.9,2025-02-25 04:00:00,SL,-2089.1,SWEEPREV_L
SWEEPREV_guard,2025-02-25 12:00:00,BUY,89224.5,85795.43,95434.2,85795.43,2025-02-26 12:00:00,SL,-3459.07,SWEEPREV_L
SWEEPREV_guard,2025-02-27 00:00:00,BUY,84092.7,80826.66,90702.57,80826.66,2025-02-28 00:00:00,SL,-3296.04,SWEEPREV_L
SWEEPREV_guard,2025-02-28 12:00:00,BUY,80473.6,76909.18,85760.23,85760.23,2025-03-02 20:00:00,TP,5256.63,SWEEPREV_L
SWEEPREV_guard,2025-03-10 16:00:00,BUY,80009.1,77548.05,87378.69,77548.05,2025-03-10 16:00:00,SL,-2491.05,SWEEPREV_L
SWEEPREV_guard,2025-03-11 04:00:00,BUY,79503.0,74994.98,85798.88,83144.6,2025-03-13 04:00:00,TIME,3611.6,SWEEPREV_L
SWEEPREV_guard,2025-03-20 04:00:00,SELL,85927.0,88136.13,83697.98,83697.98,2025-03-20 16:00:00,TP,2199.02,SWEEPREV_S
SWEEPREV_guard,2025-03-28 12:00:00,BUY,85233.0,84275.46,87073.89,84275.46,2025-03-28 12:00:00,SL,-987.54,SWEEPREV_L
SWEEPREV_guard,2025-04-03 16:00:00,BUY,82026.3,80323.58,83916.78,83916.78,2025-04-04 04:00:00,TP,1860.47,SWEEPREV_L
SWEEPREV_guard,2025-04-14 16:00:00,SELL,84076.4,86605.27,82060.65,84338.9,2025-04-16 16:00:00,TIME,-292.5,SWEEPREV_S
SWEEPREV_guard,2025-04-21 08:00:00,SELL,87456.4,88167.23,84784.05,88167.23,2025-04-21 12:00:00,SL,-740.83,SWEEPREV_S
SWEEPREV_guard,2025-04-22 04:00:00,SELL,88187.5,89405.15,85666.26,89405.15,2025-04-22 12:00:00,SL,-1247.65,SWEEPREV_S
SWEEPREV_guard,2025-04-22 20:00:00,SELL,91538.8,92412.78,86762.06,92412.78,2025-04-22 20:00:00,SL,-903.98,SWEEPREV_S
SWEEPREV_guard,2025-04-23 12:00:00,SELL,93511.6,95264.26,88518.74,95264.26,2025-04-25 12:00:00,SL,-1782.66,SWEEPREV_S
SWEEPREV_guard,2025-05-02 16:00:00,SELL,97368.6,98505.77,95554.75,95554.75,2025-05-04 20:00:00,TP,1783.85,SWEEPREV_S
SWEEPREV_guard,2025-05-06 16:00:00,BUY,94569.0,92805.31,95466.3,95466.3,2025-05-06 20:00:00,TP,867.29,SWEEPREV_L
SWEEPREV_guard,2025-05-08 12:00:00,SELL,99406.9,100458.33,95967.15,100458.33,2025-05-08 12:00:00,SL,-1081.43,SWEEPREV_S
SWEEPREV_guard,2025-05-08 20:00:00,SELL,101357.6,102397.61,96633.48,102397.61,2025-05-08 20:00:00,SL,-1070.01,SWEEPREV_S
SWEEPREV_guard,2025-05-09 08:00:00,SELL,103666.2,105056.94,97960.92,105056.94,2025-05-12 00:00:00,SL,-1420.74,SWEEPREV_S
SWEEPREV_guard,2025-05-20 20:00:00,SELL,107091.6,108116.52,104577.38,108116.52,2025-05-21 12:00:00,SL,-1054.92,SWEEPREV_S
SWEEPREV_guard,2025-05-21 20:00:00,SELL,108696.4,110737.06,105677.37,110737.06,2025-05-21 20:00:00,SL,-2070.66,SWEEPREV_S
SWEEPREV_guard,2025-05-22 20:00:00,SELL,111255.1,112935.25,107778.9,107778.9,2025-05-23 12:00:00,TP,3446.2,SWEEPREV_S
SWEEPREV_guard,2025-05-29 00:00:00,BUY,107818.2,106139.47,109083.8,106139.47,2025-05-29 16:00:00,SL,-1708.73,SWEEPREV_L
SWEEPREV_guard,2025-05-30 04:00:00,BUY,106049.6,103891.8,108236.61,103891.8,2025-05-30 16:00:00,SL,-2187.8,SWEEPREV_L
