time,d1_bias,h4_bias,vol_regime,trend_regime,session,market_closed,atr_h1,atr_pct,er_h1,er_m15,m15_structure,m5_structure,m1_structure,swings_d1,swings_h4,hour_utc
2026-04-01T00:00:00+00:00,bearish,long,NORMAL,TRENDING,ASIA,False,31.55500000000003,64.190093708166,0.45330268274192,0.48414613614679813,bullish,bullish,ranging,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",0
2026-04-01T00:05:00+00:00,bearish,long,NORMAL,TRENDING,ASIA,False,31.55500000000003,64.190093708166,0.45330268274192,0.48414613614679813,bullish,bullish,ranging,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",0
2026-04-01T00:10:00+00:00,bearish,long,NORMAL,TRENDING,ASIA,False,31.55500000000003,64.190093708166,0.45330268274192,0.48414613614679813,bullish,bullish,ranging,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",0
2026-04-01T00:15:00+00:00,bearish,long,NORMAL,TRENDING,ASIA,False,31.55500000000003,64.190093708166,0.45330268274192,0.4733585424544413,bullish,bullish,bullish,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",0
2026-04-01T00:20:00+00:00,bearish,long,NORMAL,TRENDING,ASIA,False,31.55500000000003,64.190093708166,0.45330268274192,0.4733585424544413,bullish,bullish,bullish,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",0
2026-04-01T00:25:00+00:00,bearish,long,NORMAL,TRENDING,ASIA,False,31.55500000000003,64.190093708166,0.45330268274192,0.4733585424544413,bullish,bullish,bullish,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",0
2026-04-01T00:30:00+00:00,bearish,long,NORMAL,TRENDING,ASIA,False,31.55500000000003,64.190093708166,0.45330268274192,0.618347512458347,bullish,bullish,bullish,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",0
2026-04-01T00:35:00+00:00,bearish,long,NORMAL,TRENDING,ASIA,False,31.55500000000003,64.190093708166,0.45330268274192,0.618347512458347,bullish,bullish,bullish,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",0
2026-04-01T00:40:00+00:00,bearish,long,NORMAL,TRENDING,ASIA,False,31.55500000000003,64.190093708166,0.45330268274192,0.618347512458347,bullish,bullish,bullish,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",0
2026-04-01T00:45:00+00:00,bearish,long,NORMAL,TRENDING,ASIA,False,31.55500000000003,64.190093708166,0.45330268274192,0.4874485596707724,bullish,bullish,bearish,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",0
2026-04-01T00:50:00+00:00,bearish,long,NORMAL,TRENDING,ASIA,False,31.55500000000003,64.190093708166,0.45330268274192,0.4874485596707724,bullish,bullish,bearish,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",0
2026-04-01T00:55:00+00:00,bearish,long,NORMAL,TRENDING,ASIA,False,31.55500000000003,64.190093708166,0.45330268274192,0.4874485596707724,bullish,bullish,bearish,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",0
2026-04-01T01:00:00+00:00,bearish,long,NORMAL,TRENDING,ASIA,False,32.022857142857184,65.79651941097724,0.4682445290199782,0.4828731575669426,bullish,bullish,ranging,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",1
2026-04-01T01:05:00+00:00,bearish,long,NORMAL,TRENDING,ASIA,False,32.022857142857184,65.79651941097724,0.4682445290199782,0.4828731575669426,bullish,bullish,ranging,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",1
2026-04-01T01:10:00+00:00,bearish,long,NORMAL,TRENDING,ASIA,False,32.022857142857184,65.79651941097724,0.4682445290199782,0.4828731575669426,bullish,bullish,ranging,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",1
2026-04-01T01:15:00+00:00,bearish,long,NORMAL,TRENDING,ASIA,False,32.022857142857184,65.79651941097724,0.4682445290199782,0.38764224802816827,bullish,bullish,bearish,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",1
2026-04-01T01:20:00+00:00,bearish,long,NORMAL,TRENDING,ASIA,False,32.022857142857184,65.79651941097724,0.4682445290199782,0.38764224802816827,bullish,bullish,bearish,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",1
2026-04-01T01:25:00+00:00,bearish,long,NORMAL,TRENDING,ASIA,False,32.022857142857184,65.79651941097724,0.4682445290199782,0.38764224802816827,bullish,bullish,bearish,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",1
2026-04-01T01:30:00+00:00,bearish,long,NORMAL,TRENDING,ASIA,False,32.022857142857184,65.79651941097724,0.4682445290199782,0.41539647707727817,bullish,ranging,ranging,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",1
2026-04-01T01:35:00+00:00,bearish,long,NORMAL,TRENDING,ASIA,False,32.022857142857184,65.79651941097724,0.4682445290199782,0.41539647707727817,bullish,ranging,ranging,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",1
2026-04-01T01:40:00+00:00,bearish,long,NORMAL,TRENDING,ASIA,False,32.022857142857184,65.79651941097724,0.4682445290199782,0.41539647707727817,bullish,ranging,ranging,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",1
2026-04-01T01:45:00+00:00,bearish,long,NORMAL,MIXED,ASIA,False,32.022857142857184,65.79651941097724,0.4682445290199782,0.2434031925290445,bullish,ranging,bearish,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",1
2026-04-01T01:50:00+00:00,bearish,long,NORMAL,MIXED,ASIA,False,32.022857142857184,65.79651941097724,0.4682445290199782,0.2434031925290445,bullish,ranging,bearish,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",1
2026-04-01T01:55:00+00:00,bearish,long,NORMAL,MIXED,ASIA,False,32.022857142857184,65.79651941097724,0.4682445290199782,0.2434031925290445,bullish,ranging,bearish,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",1
2026-04-01T02:00:00+00:00,bearish,long,NORMAL,MIXED,ASIA,False,32.79785714285721,68.20615796519411,0.35799631785100616,0.24121971140756662,bullish,ranging,ranging,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",2
2026-04-01T02:05:00+00:00,bearish,long,NORMAL,MIXED,ASIA,False,32.79785714285721,68.20615796519411,0.35799631785100616,0.24121971140756662,bullish,ranging,ranging,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",2
2026-04-01T02:10:00+00:00,bearish,long,NORMAL,MIXED,ASIA,False,32.79785714285721,68.20615796519411,0.35799631785100616,0.24121971140756662,bullish,ranging,ranging,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",2
2026-04-01T02:15:00+00:00,bearish,long,NORMAL,MIXED,ASIA,False,32.79785714285721,68.20615796519411,0.35799631785100616,0.19432238667899696,bullish,ranging,bullish,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",2
2026-04-01T02:20:00+00:00,bearish,long,NORMAL,MIXED,ASIA,False,32.79785714285721,68.20615796519411,0.35799631785100616,0.19432238667899696,bullish,ranging,bullish,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",2
2026-04-01T02:25:00+00:00,bearish,long,NORMAL,MIXED,ASIA,False,32.79785714285721,68.20615796519411,0.35799631785100616,0.19432238667899696,bullish,ranging,bullish,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",2
2026-04-01T02:30:00+00:00,bearish,long,NORMAL,MIXED,ASIA,False,32.79785714285721,68.20615796519411,0.35799631785100616,0.18967950010078097,bullish,bearish,bearish,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",2
2026-04-01T02:35:00+00:00,bearish,long,NORMAL,MIXED,ASIA,False,32.79785714285721,68.20615796519411,0.35799631785100616,0.18967950010078097,bullish,bearish,bearish,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",2
2026-04-01T02:40:00+00:00,bearish,long,NORMAL,MIXED,ASIA,False,32.79785714285721,68.20615796519411,0.35799631785100616,0.18967950010078097,bullish,bearish,bearish,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",2
2026-04-01T02:45:00+00:00,bearish,long,NORMAL,MIXED,ASIA,False,32.79785714285721,68.20615796519411,0.35799631785100616,0.09426302907289032,bullish,bearish,bearish,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",2
2026-04-01T02:50:00+00:00,bearish,long,NORMAL,MIXED,ASIA,False,32.79785714285721,68.20615796519411,0.35799631785100616,0.09426302907289032,bullish,bearish,bearish,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",2
2026-04-01T02:55:00+00:00,bearish,long,NORMAL,MIXED,ASIA,False,32.79785714285721,68.20615796519411,0.35799631785100616,0.09426302907289032,bullish,bearish,bearish,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",2
2026-04-01T03:00:00+00:00,bearish,long,NORMAL,MIXED,ASIA,False,30.70214285714298,60.7095046854083,0.22410615036091558,0.12099686260581587,bullish,bearish,bullish,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",3
2026-04-01T03:05:00+00:00,bearish,long,NORMAL,MIXED,ASIA,False,30.70214285714298,60.7095046854083,0.22410615036091558,0.12099686260581587,bullish,bearish,bullish,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",3
2026-04-01T03:10:00+00:00,bearish,long,NORMAL,MIXED,ASIA,False,30.70214285714298,60.7095046854083,0.22410615036091558,0.12099686260581587,bullish,bearish,bullish,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",3
2026-04-01T03:15:00+00:00,bearish,long,NORMAL,MIXED,ASIA,False,30.70214285714298,60.7095046854083,0.22410615036091558,0.12778642544568194,bullish,bearish,ranging,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",3
2026-04-01T03:20:00+00:00,bearish,long,NORMAL,MIXED,ASIA,False,30.70214285714298,60.7095046854083,0.22410615036091558,0.12778642544568194,bullish,bearish,ranging,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",3
2026-04-01T03:25:00+00:00,bearish,long,NORMAL,MIXED,ASIA,False,30.70214285714298,60.7095046854083,0.22410615036091558,0.12778642544568194,bullish,bearish,ranging,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",3
2026-04-01T03:30:00+00:00,bearish,long,NORMAL,MIXED,ASIA,False,30.70214285714298,60.7095046854083,0.22410615036091558,0.11822947000581938,ranging,bearish,ranging,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",3
2026-04-01T03:35:00+00:00,bearish,long,NORMAL,MIXED,ASIA,False,30.70214285714298,60.7095046854083,0.22410615036091558,0.11822947000581938,ranging,bearish,ranging,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",3
2026-04-01T03:40:00+00:00,bearish,long,NORMAL,MIXED,ASIA,False,30.70214285714298,60.7095046854083,0.22410615036091558,0.11822947000581938,ranging,bearish,ranging,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",3
2026-04-01T03:45:00+00:00,bearish,long,NORMAL,MIXED,ASIA,False,30.70214285714298,60.7095046854083,0.22410615036091558,0.09327316986285059,ranging,bearish,ranging,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",3
2026-04-01T03:50:00+00:00,bearish,long,NORMAL,MIXED,ASIA,False,30.70214285714298,60.7095046854083,0.22410615036091558,0.09327316986285059,ranging,bearish,ranging,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",3
2026-04-01T03:55:00+00:00,bearish,long,NORMAL,MIXED,ASIA,False,30.70214285714298,60.7095046854083,0.22410615036091558,0.09327316986285059,ranging,bearish,ranging,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",3
2026-04-01T04:00:00+00:00,bearish,long,NORMAL,MIXED,ASIA,False,29.712500000000155,56.15796519410977,0.3553100998613428,0.052447857579196955,ranging,bearish,bearish,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",4
2026-04-01T04:05:00+00:00,bearish,long,NORMAL,MIXED,ASIA,False,29.712500000000155,56.15796519410977,0.3553100998613428,0.052447857579196955,ranging,bearish,bearish,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",4
2026-04-01T04:10:00+00:00,bearish,long,NORMAL,MIXED,ASIA,False,29.712500000000155,56.15796519410977,0.3553100998613428,0.052447857579196955,ranging,bearish,bearish,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",4
2026-04-01T04:15:00+00:00,bearish,long,NORMAL,MIXED,ASIA,False,29.712500000000155,56.15796519410977,0.3553100998613428,0.04199918448185469,bearish,bearish,bearish,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",4
2026-04-01T04:20:00+00:00,bearish,long,NORMAL,MIXED,ASIA,False,29.712500000000155,56.15796519410977,0.3553100998613428,0.04199918448185469,bearish,bearish,bearish,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",4
2026-04-01T04:25:00+00:00,bearish,long,NORMAL,MIXED,ASIA,False,29.712500000000155,56.15796519410977,0.3553100998613428,0.04199918448185469,bearish,bearish,bearish,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",4
2026-04-01T04:30:00+00:00,bearish,long,NORMAL,MIXED,ASIA,False,29.712500000000155,56.15796519410977,0.3553100998613428,0.06128523901243217,bearish,bearish,ranging,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",4
2026-04-01T04:35:00+00:00,bearish,long,NORMAL,MIXED,ASIA,False,29.712500000000155,56.15796519410977,0.3553100998613428,0.06128523901243217,bearish,bearish,ranging,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",4
2026-04-01T04:40:00+00:00,bearish,long,NORMAL,MIXED,ASIA,False,29.712500000000155,56.15796519410977,0.3553100998613428,0.06128523901243217,bearish,bearish,ranging,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",4
2026-04-01T04:45:00+00:00,bearish,long,NORMAL,MIXED,ASIA,False,29.712500000000155,56.15796519410977,0.3553100998613428,0.013590428621211327,bearish,bearish,bullish,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",4
2026-04-01T04:50:00+00:00,bearish,long,NORMAL,MIXED,ASIA,False,29.712500000000155,56.15796519410977,0.3553100998613428,0.013590428621211327,bearish,bearish,bullish,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",4
2026-04-01T04:55:00+00:00,bearish,long,NORMAL,MIXED,ASIA,False,29.712500000000155,56.15796519410977,0.3553100998613428,0.013590428621211327,bearish,bearish,bullish,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",4
2026-04-01T05:00:00+00:00,bearish,long,NORMAL,MIXED,ASIA,False,27.794642857142986,48.25970548862115,0.3766278977767195,0.042474834274491446,bearish,bearish,bullish,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",5
2026-04-01T05:05:00+00:00,bearish,long,NORMAL,MIXED,ASIA,False,27.794642857142986,48.25970548862115,0.3766278977767195,0.042474834274491446,bearish,bearish,bullish,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",5
2026-04-01T05:10:00+00:00,bearish,long,NORMAL,MIXED,ASIA,False,27.794642857142986,48.25970548862115,0.3766278977767195,0.042474834274491446,bearish,bearish,bullish,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",5
2026-04-01T05:15:00+00:00,bearish,long,NORMAL,MIXED,ASIA,False,27.794642857142986,48.25970548862115,0.3766278977767195,0.08779965498780755,bearish,ranging,bullish,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",5
2026-04-01T05:20:00+00:00,bearish,long,NORMAL,MIXED,ASIA,False,27.794642857142986,48.25970548862115,0.3766278977767195,0.08779965498780755,bearish,ranging,bullish,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",5
2026-04-01T05:25:00+00:00,bearish,long,NORMAL,MIXED,ASIA,False,27.794642857142986,48.25970548862115,0.3766278977767195,0.08779965498780755,bearish,ranging,bullish,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",5
2026-04-01T05:30:00+00:00,bearish,long,NORMAL,MIXED,ASIA,False,27.794642857142986,48.25970548862115,0.3766278977767195,0.10906118636151575,bearish,ranging,bullish,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",5
2026-04-01T05:35:00+00:00,bearish,long,NORMAL,MIXED,ASIA,False,27.794642857142986,48.25970548862115,0.3766278977767195,0.10906118636151575,bearish,ranging,bullish,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",5
2026-04-01T05:40:00+00:00,bearish,long,NORMAL,MIXED,ASIA,False,27.794642857142986,48.25970548862115,0.3766278977767195,0.10906118636151575,bearish,ranging,bullish,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",5
2026-04-01T05:45:00+00:00,bearish,long,NORMAL,MIXED,ASIA,False,27.794642857142986,48.25970548862115,0.3766278977767195,0.1765150288705428,bearish,ranging,bullish,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",5
2026-04-01T05:50:00+00:00,bearish,long,NORMAL,MIXED,ASIA,False,27.794642857142986,48.25970548862115,0.3766278977767195,0.1765150288705428,bearish,ranging,bullish,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",5
2026-04-01T05:55:00+00:00,bearish,long,NORMAL,MIXED,ASIA,False,27.794642857142986,48.25970548862115,0.3766278977767195,0.1765150288705428,bearish,ranging,bullish,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",5
2026-04-01T06:00:00+00:00,bearish,long,NORMAL,MIXED,ASIA,False,27.338214285714393,46.78714859437751,0.37786832172580664,0.05025392253468119,bearish,ranging,bullish,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",6
2026-04-01T06:05:00+00:00,bearish,long,NORMAL,MIXED,ASIA,False,27.338214285714393,46.78714859437751,0.37786832172580664,0.05025392253468119,bearish,ranging,bullish,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",6
2026-04-01T06:10:00+00:00,bearish,long,NORMAL,MIXED,ASIA,False,27.338214285714393,46.78714859437751,0.37786832172580664,0.05025392253468119,bearish,ranging,bullish,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",6
2026-04-01T06:15:00+00:00,bearish,long,NORMAL,MIXED,ASIA,False,27.338214285714393,46.78714859437751,0.37786832172580664,0.06525090764410447,bearish,bullish,ranging,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",6
2026-04-01T06:20:00+00:00,bearish,long,NORMAL,MIXED,ASIA,False,27.338214285714393,46.78714859437751,0.37786832172580664,0.06525090764410447,bearish,bullish,ranging,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",6
2026-04-01T06:25:00+00:00,bearish,long,NORMAL,MIXED,ASIA,False,27.338214285714393,46.78714859437751,0.37786832172580664,0.06525090764410447,bearish,bullish,ranging,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",6
2026-04-01T06:30:00+00:00,bearish,long,NORMAL,MIXED,ASIA,False,27.338214285714393,46.78714859437751,0.37786832172580664,0.13507453786524032,bearish,bullish,bullish,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",6
2026-04-01T06:35:00+00:00,bearish,long,NORMAL,MIXED,ASIA,False,27.338214285714393,46.78714859437751,0.37786832172580664,0.13507453786524032,bearish,bullish,bullish,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",6
2026-04-01T06:40:00+00:00,bearish,long,NORMAL,MIXED,ASIA,False,27.338214285714393,46.78714859437751,0.37786832172580664,0.13507453786524032,bearish,bullish,bullish,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",6
2026-04-01T06:45:00+00:00,bearish,long,NORMAL,MIXED,ASIA,False,27.338214285714393,46.78714859437751,0.37786832172580664,0.15653632099545728,bearish,bullish,ranging,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",6
2026-04-01T06:50:00+00:00,bearish,long,NORMAL,MIXED,ASIA,False,27.338214285714393,46.78714859437751,0.37786832172580664,0.15653632099545728,bearish,bullish,ranging,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",6
2026-04-01T06:55:00+00:00,bearish,long,NORMAL,MIXED,ASIA,False,27.338214285714393,46.78714859437751,0.37786832172580664,0.15653632099545728,bearish,bullish,ranging,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",6
2026-04-01T07:00:00+00:00,bearish,long,NORMAL,MIXED,LONDON,False,29.056785714285784,53.21285140562249,0.45119946504694336,0.2188259656072765,bearish,bullish,ranging,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",7
2026-04-01T07:05:00+00:00,bearish,long,NORMAL,MIXED,LONDON,False,29.056785714285784,53.21285140562249,0.45119946504694336,0.2188259656072765,bearish,bullish,ranging,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",7
2026-04-01T07:10:00+00:00,bearish,long,NORMAL,MIXED,LONDON,False,29.056785714285784,53.21285140562249,0.45119946504694336,0.2188259656072765,bearish,bullish,ranging,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",7
2026-04-01T07:15:00+00:00,bearish,long,NORMAL,MIXED,LONDON,False,29.056785714285784,53.21285140562249,0.45119946504694336,0.10724599632449687,bearish,bullish,ranging,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",7
2026-04-01T07:20:00+00:00,bearish,long,NORMAL,MIXED,LONDON,False,29.056785714285784,53.21285140562249,0.45119946504694336,0.10724599632449687,bearish,bullish,ranging,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",7
2026-04-01T07:25:00+00:00,bearish,long,NORMAL,MIXED,LONDON,False,29.056785714285784,53.21285140562249,0.45119946504694336,0.10724599632449687,bearish,bullish,ranging,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",7
2026-04-01T07:30:00+00:00,bearish,long,NORMAL,MIXED,LONDON,False,29.056785714285784,53.21285140562249,0.45119946504694336,0.11591125747465268,bearish,bullish,bullish,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",7
2026-04-01T07:35:00+00:00,bearish,long,NORMAL,MIXED,LONDON,False,29.056785714285784,53.21285140562249,0.45119946504694336,0.11591125747465268,bearish,bullish,bullish,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",7
2026-04-01T07:40:00+00:00,bearish,long,NORMAL,MIXED,LONDON,False,29.056785714285784,53.21285140562249,0.45119946504694336,0.11591125747465268,bearish,bullish,bullish,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",7
2026-04-01T07:45:00+00:00,bearish,long,NORMAL,MIXED,LONDON,False,29.056785714285784,53.21285140562249,0.45119946504694336,0.11763179518228686,bearish,bullish,bullish,"{'nearest_high': 4602.645, 'nearest_low': 4099.125}","{'nearest_high': 4580.73, 'nearest_low': 4482.66}",7
