entry_time,exit_time,strategy,side,outcome,entry_px,exit_px,pnl_pts,pnl_usd
2025-09-08 08:26:00+00:00,2025-09-08 08:57:35+00:00,KRONOS_S100_M3_COMBO,BUY,SL,3612.93,3609.9,-3.0299999999997453,-30.299999999997457
2025-09-08 08:27:00+00:00,2025-09-08 09:01:30+00:00,KRONOS_S99_MSS_FVG,BUY,SL,3611.88,3608.7,-3.180000000000291,-31.800000000002914
2025-09-09 00:31:00+00:00,2025-09-09 01:03:45+00:00,KRONOS_S94_SWEEP_REVERSAL,SELL,SL,3636.92,3641.79,-4.869999999999891,-48.69999999999891
2025-09-09 01:06:00+00:00,2025-09-09 01:07:00+00:00,KRONOS_S100_M3_COMBO,BUY,SL,3639.195,3638.04,-1.1550000000002,-11.550000000002001
2025-09-09 01:24:00+00:00,2025-09-09 01:27:00+00:00,KRONOS_S100_M3_COMBO,BUY,SL,3642.425,3640.46,-1.9650000000001455,-19.650000000001455
2025-09-09 03:06:00+00:00,2025-09-09 03:09:05+00:00,KRONOS_S100_M3_COMBO,BUY,SL,3650.135,3647.45,-2.6850000000004,-26.850000000004005
2025-09-09 04:51:00+00:00,2025-09-09 05:19:25+00:00,KRONOS_S100_M3_COMBO,BUY,SL,3655.37,3652.47,-2.900000000000091,-29.00000000000091
2025-09-09 06:17:00+00:00,2025-09-09 06:28:45+00:00,KRONOS_S94_SWEEP_REVERSAL,BUY,SL,3642.85,3637.12,-5.730000000000018,-57.30000000000018
2025-09-10 01:00:00+00:00,2025-09-10 01:29:45+00:00,KRONOS_S94_SWEEP_REVERSAL,BUY,SL,3627.77,3620.86,-6.9099999999998545,-69.09999999999854
2025-09-10 06:24:00+00:00,2025-09-10 06:29:00+00:00,KRONOS_S99_MSS_FVG,BUY,SL,3646.605,3643.82,-2.7849999999998545,-27.84999999999855
2025-09-10 07:49:00+00:00,2025-09-10 07:58:15+00:00,KRONOS_S100_M3_COMBO,BUY,SL,3647.31,3644.2,-3.1100000000001273,-31.100000000001277
2025-09-10 10:08:00+00:00,2025-09-10 11:04:05+00:00,KRONOS_S99_MSS_FVG,BUY,SL,3654.22,3650.35,-3.869999999999891,-38.699999999998916
2025-09-11 01:08:00+00:00,2025-09-11 01:36:20+00:00,KRONOS_S100_M3_COMBO,BUY,SL,3646.33,3643.58,-2.75,-27.500000000000004
2025-09-11 02:41:00+00:00,2025-09-11 02:45:40+00:00,KRONOS_S94_SWEEP_REVERSAL,BUY,SL,3638.36,3635.13,-3.230000000000018,-32.30000000000018
2025-09-11 02:23:00+00:00,2025-09-11 02:45:40+00:00,KRONOS_S100_M3_COMBO,SELL,TP,3638.97,3636.05,2.919999999999618,29.19999999999618
2025-09-11 05:34:00+00:00,2025-09-11 05:35:25+00:00,KRONOS_S100_M3_COMBO,SELL,SL,3630.035,3632.03,-1.9950000000003456,-19.950000000003456
2025-09-11 07:06:00+00:00,2025-09-11 07:19:05+00:00,KRONOS_S100_M3_COMBO,SELL,TP,3628.565,3625.55,3.0149999999998727,30.149999999998727
2025-09-11 07:25:00+00:00,2025-09-11 07:27:40+00:00,KRONOS_S93_FVG_SCALP,SELL,TP,3627.1349999999998,3627.4900000000002,-0.35500000000047294,-3.5500000000047294
2025-09-11 07:33:00+00:00,2025-09-11 07:40:35+00:00,KRONOS_S100_M3_COMBO,SELL,SL,3625.85,3629.25,-3.400000000000091,-34.00000000000091
2025-09-11 09:33:00+00:00,2025-09-11 09:49:00+00:00,KRONOS_S93_FVG_SCALP,SELL,SL,3620.14,3622.44,-2.300000000000182,-23.00000000000182
2025-09-11 09:33:00+00:00,2025-09-11 09:49:00+00:00,KRONOS_S99_MSS_FVG,SELL,SL,3620.14,3622.44,-2.300000000000182,-23.00000000000182
2025-09-11 09:55:00+00:00,2025-09-11 10:20:55+00:00,KRONOS_S93_FVG_SCALP,BUY,TP,3621.48,3622.85,1.3699999999998909,13.69999999999891
2025-09-11 09:55:00+00:00,2025-09-11 10:20:55+00:00,KRONOS_S99_MSS_FVG,BUY,TP,3621.48,3622.85,1.3699999999998909,13.69999999999891
2025-09-11 13:16:00+00:00,2025-09-11 13:17:50+00:00,KRONOS_S100_M3_COMBO,BUY,SL,3630.645,3627.0099999999998,-3.6350000000002183,-36.35000000000218
2025-09-11 13:36:00+00:00,2025-09-11 13:42:00+00:00,KRONOS_S100_M3_COMBO,SELL,SL,3620.915,3627.35,-6.434999999999945,-64.34999999999947
2025-09-12 01:16:00+00:00,2025-09-12 01:18:40+00:00,KRONOS_S100_M3_COMBO,BUY,SL,3641.225,3638.7599999999998,-2.4650000000001455,-24.650000000001455
2025-09-12 02:26:00+00:00,2025-09-12 02:37:20+00:00,KRONOS_S100_M3_COMBO,BUY,SL,3650.495,3647.63,-2.8649999999997817,-28.649999999997817
2025-09-12 02:55:00+00:00,2025-09-12 03:03:55+00:00,KRONOS_S100_M3_COMBO,BUY,SL,3649.59,3647.2,-2.3900000000003274,-23.900000000003274
2025-09-12 08:09:00+00:00,2025-09-12 08:10:00+00:00,KRONOS_S100_M3_COMBO,BUY,SL,3650.05,3648.22,-1.830000000000382,-18.30000000000382
2025-09-12 08:27:00+00:00,2025-09-12 08:54:35+00:00,KRONOS_S93_FVG_SCALP,SELL,TP,3644.545,3640.83,3.7150000000001455,37.15000000000146
2025-09-12 08:27:00+00:00,2025-09-12 08:54:35+00:00,KRONOS_S99_MSS_FVG,SELL,TP,3644.545,3640.83,3.7150000000001455,37.15000000000146
2025-09-12 09:38:00+00:00,2025-09-12 10:17:05+00:00,KRONOS_S93_FVG_SCALP,BUY,TP,3644.05,3648.9,4.849999999999909,48.49999999999909
2025-09-12 13:01:00+00:00,2025-09-12 13:04:15+00:00,KRONOS_S93_FVG_SCALP,BUY,TP,3645.035,3646.4,1.3650000000002365,13.650000000002366
2025-09-12 13:30:00+00:00,2025-09-12 13:32:05+00:00,KRONOS_S93_FVG_SCALP,BUY,TP,3648.37,3649.92,1.550000000000182,15.50000000000182
2025-09-12 13:46:00+00:00,2025-09-12 13:47:30+00:00,KRONOS_S100_M3_COMBO,BUY,SL,3649.815,3647.45,-2.3650000000002365,-23.650000000002365
2025-09-12 14:20:00+00:00,2025-09-12 14:35:15+00:00,KRONOS_S100_M3_COMBO,BUY,SL,3653.845,3650.17,-3.674999999999727,-36.74999999999727
2025-09-15 00:31:00+00:00,2025-09-15 00:39:00+00:00,KRONOS_S94_SWEEP_REVERSAL,BUY,SL,3637.42,3634.07,-3.349999999999909,-33.49999999999909
2025-09-15 01:05:00+00:00,2025-09-15 01:27:40+00:00,KRONOS_S100_M3_COMBO,SELL,SL,3628.9,3632.17,-3.269999999999982,-32.69999999999982
2025-09-15 03:05:00+00:00,2025-09-15 03:13:15+00:00,KRONOS_S100_M3_COMBO,SELL,SL,3641.69,3643.75,-2.0599999999999454,-20.599999999999454
2025-09-15 05:00:00+00:00,2025-09-15 05:09:35+00:00,KRONOS_S100_M3_COMBO,BUY,SL,3645.92,3643.45,-2.4700000000002547,-24.700000000002547
2025-09-15 05:24:00+00:00,2025-09-15 06:00:50+00:00,KRONOS_S100_M3_COMBO,BUY,SL,3646.12,3642.6,-3.519999999999982,-35.19999999999982
2025-09-15 07:06:00+00:00,2025-09-15 07:18:35+00:00,KRONOS_S93_FVG_SCALP,SELL,TP,3635.47,3635.06,0.4099999999998545,4.099999999998545
2025-09-15 07:06:00+00:00,2025-09-15 07:18:35+00:00,KRONOS_S99_MSS_FVG,SELL,TP,3635.47,3635.06,0.4099999999998545,4.099999999998545
2025-09-15 09:05:00+00:00,2025-09-15 09:22:05+00:00,KRONOS_S93_FVG_SCALP,BUY,SL,3645.1150000000002,3641.47,-3.6450000000004366,-36.450000000004366
2025-09-16 02:58:00+00:00,2025-09-16 04:10:00+00:00,KRONOS_S100_M3_COMBO,BUY,TIME,3678.425,3682.03,3.605000000000018,36.05000000000018
2025-09-16 06:32:00+00:00,2025-09-16 06:35:55+00:00,KRONOS_S94_SWEEP_REVERSAL,SELL,SL,3685.405,3687.88,-2.474999999999909,-24.74999999999909
2025-09-16 06:51:00+00:00,2025-09-16 06:57:45+00:00,KRONOS_S100_M3_COMBO,BUY,TP,3689.635,3692.61,2.974999999999909,29.749999999999094
2025-09-16 07:10:00+00:00,2025-09-16 07:11:20+00:00,KRONOS_S100_M3_COMBO,BUY,SL,3691.33,3689.34,-1.9899999999997817,-19.89999999999782
2025-09-16 07:46:00+00:00,2025-09-16 08:10:35+00:00,KRONOS_S99_MSS_FVG,SELL,SL,3688.085,3690.86,-2.775000000000091,-27.750000000000913
2025-09-16 08:26:00+00:00,2025-09-16 08:34:30+00:00,KRONOS_S100_M3_COMBO,BUY,SL,3695.155,3691.67,-3.4850000000001273,-34.85000000000127
2025-09-16 08:26:00+00:00,2025-09-16 12:30:00+00:00,KRONOS_S99_MSS_FVG,BUY,SL,3695.155,3688.53,-6.625,-66.25000000000001
2025-09-16 14:28:00+00:00,2025-09-16 14:29:15+00:00,KRONOS_S100_M3_COMBO,BUY,SL,3694.985,3692.83,-2.1550000000002,-21.550000000002
2025-09-16 14:37:00+00:00,2025-09-16 14:45:20+00:00,KRONOS_S93_FVG_SCALP,SELL,TP,3694.345,3689.13,5.214999999999691,52.14999999999691
2025-09-16 14:32:00+00:00,2025-09-16 14:51:05+00:00,KRONOS_S99_MSS_FVG,BUY,SL,3691.235,3687.15,-4.085000000000036,-40.850000000000364
2025-09-16 15:11:00+00:00,2025-09-16 15:20:45+00:00,KRONOS_S100_M3_COMBO,SELL,SL,3683.212,3686.94,-3.7280000000000655,-37.280000000000655
2025-09-17 01:44:00+00:00,2025-09-17 01:47:15+00:00,KRONOS_S100_M3_COMBO,SELL,SL,3677.17,3680.55,-3.380000000000109,-33.8000000000011
2025-09-17 02:27:00+00:00,2025-09-17 02:48:05+00:00,KRONOS_S100_M3_COMBO,SELL,SL,3677.61,3682.1,-4.489999999999782,-44.89999999999782
2025-09-17 05:18:00+00:00,2025-09-17 06:11:40+00:00,KRONOS_S94_SWEEP_REVERSAL,SELL,TP,3683.225,3675.83,7.394999999999982,73.94999999999983
2025-09-17 05:32:00+00:00,2025-09-17 06:11:45+00:00,KRONOS_S100_M3_COMBO,SELL,TP,3678.795,3675.32,3.474999999999909,34.74999999999909
2025-09-17 07:21:00+00:00,2025-09-17 08:02:35+00:00,KRONOS_S100_M3_COMBO,SELL,TP,3670.74,3665.75,4.989999999999782,49.89999999999782
2025-09-17 08:57:00+00:00,2025-09-17 09:10:50+00:00,KRONOS_S100_M3_COMBO,SELL,SL,3664.075,3667.11,-3.0350000000003092,-30.350000000003096
2025-09-17 09:33:00+00:00,2025-09-17 10:05:55+00:00,KRONOS_S93_FVG_SCALP,BUY,SL,3668.095,3665.36,-2.7349999999996726,-27.349999999996726
2025-09-17 09:33:00+00:00,2025-09-17 10:05:55+00:00,KRONOS_S99_MSS_FVG,BUY,SL,3668.095,3665.36,-2.7349999999996726,-27.349999999996726
2025-09-17 10:15:00+00:00,2025-09-17 10:19:10+00:00,KRONOS_S99_MSS_FVG,SELL,SL,3667.085,3668.35,-1.2649999999998727,-12.649999999998727
2025-09-17 10:50:00+00:00,2025-09-17 10:51:20+00:00,KRONOS_S94_SWEEP_REVERSAL,BUY,SL,3662.085,3660.22,-1.8650000000002365,-18.650000000002365
2025-09-17 13:39:00+00:00,2025-09-17 13:46:25+00:00,KRONOS_S100_M3_COMBO,BUY,SL,3680.45,3677.46,-2.9899999999997817,-29.899999999997817
2025-09-17 13:40:00+00:00,2025-09-17 14:17:10+00:00,KRONOS_S99_MSS_FVG,BUY,TP,3679.935,3684.07,4.135000000000218,41.35000000000218
2025-09-17 14:20:00+00:00,2025-09-17 14:40:55+00:00,KRONOS_S99_MSS_FVG,BUY,TP,3683.66,3685.15,1.4900000000002365,14.900000000002365
2025-09-17 14:11:00+00:00,2025-09-17 15:23:00+00:00,KRONOS_S100_M3_COMBO,BUY,TIME,3682.1,3684.765,2.6649999999999636,26.649999999999636
2025-09-18 01:26:00+00:00,2025-09-18 02:06:15+00:00,KRONOS_S100_M3_COMBO,SELL,SL,3655.35,3659.21,-3.8600000000001273,-38.60000000000128
2025-09-18 05:44:00+00:00,2025-09-18 05:54:35+00:00,KRONOS_S100_M3_COMBO,SELL,TP,3653.9,3650.26,3.6399999999998727,36.39999999999873
2025-09-18 05:59:00+00:00,2025-09-18 06:03:50+00:00,KRONOS_S100_M3_COMBO,SELL,TP,3650.96,3646.92,4.039999999999964,40.399999999999636
2025-09-18 06:29:00+00:00,2025-09-18 06:31:20+00:00,KRONOS_S99_MSS_FVG,SELL,TP,3638.355,3636.81,1.5450000000000728,15.45000000000073
2025-09-18 06:16:00+00:00,2025-09-18 07:06:30+00:00,KRONOS_S100_M3_COMBO,SELL,SL,3638.115,3642.25,-4.135000000000218,-41.35000000000218
2025-09-18 08:15:00+00:00,2025-09-18 08:36:00+00:00,KRONOS_S93_FVG_SCALP,SELL,SL,3654.395,3658.4,-4.005000000000109,-40.0500000000011
2025-09-18 08:05:00+00:00,2025-09-18 08:53:00+00:00,KRONOS_S99_MSS_FVG,BUY,TP,3657.43,3662.94,5.510000000000218,55.10000000000218
2025-09-18 09:30:00+00:00,2025-09-18 10:09:05+00:00,KRONOS_S99_MSS_FVG,BUY,SL,3672.41,3668.05,-4.359999999999673,-43.59999999999673
2025-09-18 11:35:00+00:00,2025-09-18 11:36:10+00:00,KRONOS_S99_MSS_FVG,SELL,SL,3667.43,3668.88,-1.4500000000002728,-14.50000000000273
2025-09-18 13:50:00+00:00,2025-09-18 13:51:05+00:00,KRONOS_S99_MSS_FVG,SELL,SL,3638.225,3640.1,-1.875,-18.75
2025-09-18 13:50:00+00:00,2025-09-18 14:00:45+00:00,KRONOS_S100_M3_COMBO,SELL,SL,3638.225,3644.37,-6.144999999999982,-61.449999999999825
2025-09-17 18:15:00+00:00,2025-09-18 14:15:00+00:00,KRONOS_S94_SWEEP_REVERSAL,SELL,TIME,3690.145,3640.915,49.23000000000002,492.3000000000002
2025-09-18 14:19:00+00:00,2025-09-18 14:38:40+00:00,KRONOS_S100_M3_COMBO,SELL,SL,3637.07,3643.93,-6.859999999999673,-68.59999999999673
2025-09-18 13:52:00+00:00,2025-09-18 15:52:00+00:00,KRONOS_S93_FVG_SCALP,SELL,TIME,3640.605,3639.955,0.650000000000091,6.5000000000009095
2025-09-18 15:20:00+00:00,2025-09-18 16:32:00+00:00,KRONOS_S100_M3_COMBO,SELL,TIME,3640.52,3644.16,-3.6399999999998727,-36.39999999999873
2025-09-19 04:38:00+00:00,2025-09-19 05:35:45+00:00,KRONOS_S100_M3_COMBO,BUY,SL,3658.69,3654.64,-4.050000000000182,-40.500000000001826
2025-09-19 06:25:00+00:00,2025-09-19 06:33:55+00:00,KRONOS_S99_MSS_FVG,SELL,TP,3650.225,3646.54,3.6849999999999454,36.849999999999454
2025-09-19 06:30:00+00:00,2025-09-19 06:33:10+00:00,KRONOS_S100_M3_COMBO,BUY,SL,3651.065,3647.64,-3.425000000000182,-34.250000000001826
2025-09-19 06:42:00+00:00,2025-09-19 07:00:55+00:00,KRONOS_S99_MSS_FVG,SELL,SL,3647.39,3650.69,-3.300000000000182,-33.00000000000182
2025-09-19 07:36:00+00:00,2025-09-19 07:49:25+00:00,KRONOS_S93_FVG_SCALP,BUY,TP,3653.15,3654.41,1.2599999999997635,12.599999999997635
2025-09-19 07:54:00+00:00,2025-09-19 08:00:25+00:00,KRONOS_S100_M3_COMBO,BUY,SL,3655.425,3653.25,-2.175000000000182,-21.75000000000182
2025-09-19 07:55:00+00:00,2025-09-19 08:07:35+00:00,KRONOS_S93_FVG_SCALP,BUY,SL,3655.425,3652.0,-3.425000000000182,-34.250000000001826
2025-09-19 07:55:00+00:00,2025-09-19 08:07:35+00:00,KRONOS_S99_MSS_FVG,BUY,SL,3655.425,3652.0,-3.425000000000182,-34.250000000001826
2025-09-19 08:38:00+00:00,2025-09-19 09:19:15+00:00,KRONOS_S100_M3_COMBO,BUY,TP,3654.8,3658.0099999999998,3.2099999999995816,32.09999999999582
2025-09-19 13:35:00+00:00,2025-09-19 13:40:45+00:00,KRONOS_S100_M3_COMBO,BUY,SL,3658.17,3654.25,-3.9200000000000728,-39.20000000000073
