strategy,entry_time,side,entry_px,sl,tp,exit_px,exit_time,outcome,pnl_pts,reason
BB,2026-04-14 11:20:00+00:00,SELL,4777.58,4779.49,4773.76,4779.49,2026-04-14 11:25:00,SL,-1.91,BB_BEAR
BB,2026-04-14 11:25:00+00:00,SELL,4779.65,4782.12,4774.7,4782.12,2026-04-14 11:27:00,SL,-2.47,BB_BEAR
OB_MIT,2026-04-14 11:28:00+00:00,SELL,4782.32,4785.15,4776.68,4776.68,2026-04-14 11:30:00,TP,5.64,OB_BEAR
BB,2026-04-14 11:30:00+00:00,SELL,4776.77,4779.49,4771.32,4779.49,2026-04-14 11:40:00,SL,-2.72,BB_BEAR
FVG_MID,2026-04-14 11:32:00+00:00,BUY,4774.45,4771.45,4780.47,4771.45,2026-04-14 11:50:00,SL,-3.0,FVG_MID_BULL
OB_MIT,2026-04-14 11:33:00+00:00,BUY,4775.5,4772.11,4782.28,4772.11,2026-04-14 11:50:00,SL,-3.39,OB_BULL
BB,2026-04-14 11:35:00+00:00,SELL,4774.48,4776.18,4771.07,4776.18,2026-04-14 11:38:00,SL,-1.7,BB_BEAR
FVG_MID,2026-04-14 11:35:00+00:00,BUY,4774.48,4771.45,4780.53,4771.45,2026-04-14 11:50:00,SL,-3.03,FVG_MID_BULL
BB,2026-04-14 11:40:00+00:00,SELL,4778.64,4782.12,4771.67,4771.67,2026-04-14 11:50:00,TP,6.97,BB_BEAR
BB,2026-04-14 11:45:00+00:00,SELL,4778.51,4779.49,4776.54,4776.54,2026-04-14 11:48:00,TP,1.97,BB_BEAR
OB_MIT,2026-04-14 11:48:00+00:00,BUY,4775.81,4772.11,4783.2,4772.11,2026-04-14 11:50:00,SL,-3.7,OB_BULL
BB,2026-04-14 11:50:00+00:00,SELL,4773.27,4779.49,4760.84,4779.49,2026-04-14 11:58:00,SL,-6.22,BB_BEAR
FVG_MID,2026-04-14 11:50:00+00:00,BUY,4773.27,4771.45,4776.92,4771.45,2026-04-14 11:57:00,SL,-1.82,FVG_MID_BULL
OB_MIT,2026-04-14 11:53:00+00:00,BUY,4773.19,4772.11,4775.35,4772.11,2026-04-14 11:55:00,SL,-1.08,OB_BULL
FVG_MID,2026-04-14 11:53:00+00:00,BUY,4773.19,4771.45,4776.67,4771.45,2026-04-14 11:57:00,SL,-1.74,FVG_MID_BULL
