strategy,entry_time,side,entry_px,sl,tp,exit_px,exit_time,outcome,pnl_pts,reason
VAR3,2026-04-09 10:13:00+00:00,BUY,4728.12,4727.12,4730.35,4727.12,2026-04-09 10:14:00,SL,-1.0,VAR3_MICRO
VAR3,2026-04-09 10:18:00+00:00,SELL,4728.83,4729.83,4726.88,4729.83,2026-04-09 10:19:00,SL,-1.0,VAR3_MICRO
VAR3,2026-04-09 11:01:00+00:00,BUY,4742.19,4741.19,4743.69,4741.19,2026-04-09 11:02:00,SL,-1.0,VAR3_MICRO
VAR3,2026-04-09 11:12:00+00:00,SELL,4740.14,4741.14,4738.73,4741.14,2026-04-09 11:14:00,SL,-1.0,VAR3_MICRO
VAR3,2026-04-09 12:31:00+00:00,BUY,4740.23,4739.23,4741.69,4739.23,2026-04-09 12:32:00,SL,-1.0,VAR3_MICRO
VAR3,2026-04-09 12:38:00+00:00,SELL,4740.07,4741.07,4738.57,4741.07,2026-04-09 12:39:00,SL,-1.0,VAR3_MICRO
VAR3,2026-04-09 12:41:00+00:00,SELL,4743.0,4744.0,4741.5,4744.0,2026-04-09 12:42:00,SL,-1.0,VAR3_MICRO
VAR3,2026-04-09 12:53:00+00:00,SELL,4744.42,4745.42,4741.96,4741.96,2026-04-09 12:54:00,TP,2.46,VAR3_MICRO
VAR3,2026-04-09 12:59:00+00:00,SELL,4746.07,4747.07,4744.57,4747.07,2026-04-09 13:00:00,SL,-1.0,VAR3_MICRO
VAR3,2026-04-09 13:01:00+00:00,SELL,4740.92,4741.92,4739.42,4741.92,2026-04-09 13:02:00,SL,-1.0,VAR3_MICRO
VAR3,2026-04-09 13:04:00+00:00,BUY,4743.04,4742.04,4745.19,4745.19,2026-04-09 13:05:00,TP,2.15,VAR3_MICRO
VAR3,2026-04-09 13:07:00+00:00,SELL,4747.73,4748.73,4746.23,4748.73,2026-04-09 13:08:00,SL,-1.0,VAR3_MICRO
VAR3,2026-04-09 13:24:00+00:00,BUY,4754.13,4753.13,4755.63,4753.13,2026-04-09 13:26:00,SL,-1.0,VAR3_MICRO
VAR3,2026-04-09 13:26:00+00:00,BUY,4754.32,4753.32,4755.82,4753.32,2026-04-09 13:27:00,SL,-1.0,VAR3_MICRO
VAR3,2026-04-09 14:17:00+00:00,BUY,4766.58,4765.58,4769.36,4765.58,2026-04-09 14:18:00,SL,-1.0,VAR3_MICRO
VAR3,2026-04-09 14:49:00+00:00,SELL,4761.62,4762.62,4760.27,4762.62,2026-04-09 14:50:00,SL,-1.0,VAR3_MICRO
VAR3,2026-04-09 15:00:00+00:00,SELL,4768.44,4769.44,4765.76,4765.76,2026-04-09 15:02:00,TP,2.68,VAR3_MICRO
VAR3,2026-04-09 15:01:00+00:00,SELL,4767.88,4768.88,4765.76,4765.76,2026-04-09 15:02:00,TP,2.12,VAR3_MICRO
VAR3,2026-04-09 15:04:00+00:00,BUY,4763.85,4762.85,4766.07,4762.85,2026-04-09 15:06:00,SL,-1.0,VAR3_MICRO
VAR3,2026-04-09 15:07:00+00:00,SELL,4764.46,4765.46,4762.59,4762.59,2026-04-09 15:09:00,TP,1.87,VAR3_MICRO
VAR3,2026-04-09 15:53:00+00:00,BUY,4789.71,4788.71,4791.21,4788.71,2026-04-09 15:54:00,SL,-1.0,VAR3_MICRO
VAR3,2026-04-09 15:55:00+00:00,BUY,4788.51,4787.51,4790.01,4790.01,2026-04-09 15:56:00,TP,1.5,VAR3_MICRO
VAR3,2026-04-10 07:17:00+00:00,BUY,4750.88,4749.88,4753.25,4753.25,2026-04-10 07:19:00,TP,2.37,VAR3_MICRO
VAR3,2026-04-10 07:19:00+00:00,SELL,4752.88,4753.88,4750.56,4753.88,2026-04-10 07:20:00,SL,-1.0,VAR3_MICRO
VAR3,2026-04-10 07:20:00+00:00,SELL,4752.9,4753.9,4750.56,4753.9,2026-04-10 07:23:00,SL,-1.0,VAR3_MICRO
VAR3,2026-04-10 07:32:00+00:00,BUY,4752.88,4751.88,4754.5,4754.5,2026-04-10 07:33:00,TP,1.62,VAR3_MICRO
VAR3,2026-04-10 07:36:00+00:00,SELL,4755.17,4756.17,4752.81,4756.17,2026-04-10 07:37:00,SL,-1.0,VAR3_MICRO
VAR3,2026-04-10 07:40:00+00:00,SELL,4756.02,4757.02,4754.52,4754.52,2026-04-10 07:42:00,TP,1.5,VAR3_MICRO
VAR3,2026-04-10 07:48:00+00:00,BUY,4753.3,4752.3,4754.5,4752.3,2026-04-10 07:50:00,SL,-1.0,VAR3_MICRO
VAR3,2026-04-10 08:01:00+00:00,SELL,4751.92,4752.92,4750.0,4752.92,2026-04-10 08:02:00,SL,-1.0,VAR3_MICRO
VAR3,2026-04-10 08:12:00+00:00,BUY,4750.86,4749.86,4752.65,4749.86,2026-04-10 08:13:00,SL,-1.0,VAR3_MICRO
VAR3,2026-04-10 08:13:00+00:00,BUY,4750.79,4749.79,4752.35,4749.79,2026-04-10 08:14:00,SL,-1.0,VAR3_MICRO
VAR3,2026-04-10 08:28:00+00:00,SELL,4747.14,4748.14,4744.27,4748.14,2026-04-10 08:29:00,SL,-1.0,VAR3_MICRO
VAR3,2026-04-10 08:29:00+00:00,SELL,4747.06,4748.06,4745.35,4748.06,2026-04-10 08:30:00,SL,-1.0,VAR3_MICRO
VAR3,2026-04-10 08:36:00+00:00,SELL,4750.48,4751.48,4748.98,4748.98,2026-04-10 08:37:00,TP,1.5,VAR3_MICRO
VAR3,2026-04-10 09:00:00+00:00,BUY,4741.23,4740.23,4742.73,4742.73,2026-04-10 09:01:00,TP,1.5,VAR3_MICRO
VAR3,2026-04-10 09:38:00+00:00,SELL,4749.9,4750.9,4748.4,4748.4,2026-04-10 09:39:00,TP,1.5,VAR3_MICRO
VAR3,2026-04-10 09:42:00+00:00,SELL,4749.94,4750.94,4747.71,4750.94,2026-04-10 09:43:00,SL,-1.0,VAR3_MICRO
VAR3,2026-04-10 10:01:00+00:00,SELL,4751.43,4752.43,4749.93,4749.93,2026-04-10 10:02:00,TP,1.5,VAR3_MICRO
VAR3,2026-04-10 10:10:00+00:00,BUY,4746.59,4745.59,4748.09,4745.59,2026-04-10 10:11:00,SL,-1.0,VAR3_MICRO
VAR3,2026-04-10 10:46:00+00:00,BUY,4754.65,4753.65,4755.9,4755.9,2026-04-10 10:48:00,TP,1.25,VAR3_MICRO
VAR3,2026-04-10 11:08:00+00:00,BUY,4756.78,4755.78,4758.81,4755.78,2026-04-10 11:09:00,SL,-1.0,VAR3_MICRO
VAR3,2026-04-10 11:10:00+00:00,SELL,4755.85,4756.85,4754.15,4754.15,2026-04-10 11:11:00,TP,1.7,VAR3_MICRO
VAR3,2026-04-10 11:12:00+00:00,BUY,4754.32,4753.32,4755.9,4755.9,2026-04-10 11:13:00,TP,1.58,VAR3_MICRO
VAR3,2026-04-10 12:06:00+00:00,BUY,4765.12,4764.12,4766.52,4766.52,2026-04-10 12:07:00,TP,1.4,VAR3_MICRO
VAR3,2026-04-10 12:20:00+00:00,SELL,4767.24,4768.24,4764.47,4764.47,2026-04-10 12:22:00,TP,2.77,VAR3_MICRO
VAR3,2026-04-10 12:43:00+00:00,BUY,4772.37,4771.37,4773.87,4771.37,2026-04-10 12:44:00,SL,-1.0,VAR3_MICRO
VAR3,2026-04-10 12:44:00+00:00,BUY,4772.79,4771.79,4774.29,4771.79,2026-04-10 12:45:00,SL,-1.0,VAR3_MICRO
VAR3,2026-04-10 12:47:00+00:00,SELL,4767.49,4768.49,4765.99,4765.99,2026-04-10 12:48:00,TP,1.5,VAR3_MICRO
VAR3,2026-04-10 13:19:00+00:00,SELL,4772.4,4773.4,4770.46,4773.4,2026-04-10 13:20:00,SL,-1.0,VAR3_MICRO
VAR3,2026-04-10 13:32:00+00:00,SELL,4772.69,4773.69,4770.72,4773.69,2026-04-10 13:33:00,SL,-1.0,VAR3_MICRO
VAR3,2026-04-10 13:33:00+00:00,SELL,4773.6,4774.6,4770.72,4770.72,2026-04-10 13:34:00,TP,2.88,VAR3_MICRO
VAR3,2026-04-10 13:35:00+00:00,BUY,4768.6,4767.6,4770.1,4770.1,2026-04-10 13:36:00,TP,1.5,VAR3_MICRO
VAR3,2026-04-10 13:36:00+00:00,BUY,4769.38,4768.38,4770.88,4770.88,2026-04-10 13:37:00,TP,1.5,VAR3_MICRO
VAR3,2026-04-10 13:38:00+00:00,BUY,4776.17,4775.17,4777.79,4775.17,2026-04-10 13:39:00,SL,-1.0,VAR3_MICRO
VAR3,2026-04-10 13:39:00+00:00,BUY,4775.84,4774.84,4777.79,4774.84,2026-04-10 13:40:00,SL,-1.0,VAR3_MICRO
VAR3,2026-04-10 13:43:00+00:00,BUY,4769.25,4768.25,4770.75,4768.25,2026-04-10 13:44:00,SL,-1.0,VAR3_MICRO
VAR3,2026-04-10 13:55:00+00:00,BUY,4776.6,4775.6,4778.88,4775.6,2026-04-10 13:56:00,SL,-1.0,VAR3_MICRO
VAR3,2026-04-10 13:56:00+00:00,BUY,4776.18,4775.18,4777.57,4777.57,2026-04-10 13:57:00,TP,1.39,VAR3_MICRO
VAR3,2026-04-10 13:57:00+00:00,SELL,4776.29,4777.29,4774.79,4774.79,2026-04-10 13:58:00,TP,1.5,VAR3_MICRO
VAR3,2026-04-10 14:00:00+00:00,BUY,4773.5,4772.5,4775.0,4775.0,2026-04-10 14:01:00,TP,1.5,VAR3_MICRO
VAR3,2026-04-10 14:03:00+00:00,SELL,4776.64,4777.64,4774.13,4777.64,2026-04-10 14:04:00,SL,-1.0,VAR3_MICRO
VAR3,2026-04-10 14:04:00+00:00,SELL,4776.56,4777.56,4774.13,4777.56,2026-04-10 14:05:00,SL,-1.0,VAR3_MICRO
VAR3,2026-04-10 14:05:00+00:00,SELL,4777.23,4778.23,4775.73,4778.23,2026-04-10 14:06:00,SL,-1.0,VAR3_MICRO
VAR3,2026-04-10 14:13:00+00:00,BUY,4775.44,4774.44,4777.57,4774.44,2026-04-10 14:14:00,SL,-1.0,VAR3_MICRO
VAR3,2026-04-10 14:55:00+00:00,BUY,4773.93,4772.93,4775.43,4775.43,2026-04-10 14:56:00,TP,1.5,VAR3_MICRO
VAR3,2026-04-10 14:59:00+00:00,BUY,4774.81,4773.81,4776.31,4776.31,2026-04-10 15:00:00,TP,1.5,VAR3_MICRO
