strategy,entry_time,side,entry_px,sl,tp,exit_px,exit_time,outcome,pnl_pts,reason
M90_BIAS,2025-12-22 15:25:00+00:00,BUY,4416.6,4411.64,4419.45,4419.45,2025-12-22 15:28:00,TP,2.85,M90_BIAS_BUY
M90_FADE,2025-12-22 15:27:00+00:00,BUY,4417.97,4411.64,4419.45,4419.45,2025-12-22 15:28:00,TP,1.48,M90_FADE_DN
M90_NY_BUY,2025-12-22 15:27:00+00:00,BUY,4417.97,4411.64,4419.45,4419.45,2025-12-22 15:28:00,TP,1.48,M90_NY_BUY
BB,2025-12-22 15:30:00+00:00,BUY,4417.3,4416.86,4418.17,4418.17,2025-12-22 15:31:00,TP,0.87,BB_BULL
FVG_MID,2025-12-22 15:31:00+00:00,SELL,4421.32,4422.28,4419.4,4422.28,2025-12-22 15:33:00,SL,-0.96,FVG_MID_BEAR
BB,2025-12-22 15:36:00+00:00,SELL,4424.01,4424.4,4423.22,4424.4,2025-12-22 15:37:00,SL,-0.39,BB_BEAR
M90_NY_BUY,2025-12-22 16:32:00+00:00,BUY,4436.95,4436.18,4438.02,4436.18,2025-12-22 16:33:00,SL,-0.77,M90_NY_BUY
M90_NY_BUY,2025-12-22 16:38:00+00:00,BUY,4437.6,4432.81,4438.02,4438.02,2025-12-22 16:40:00,TP,0.42,M90_NY_BUY
M90_NY_BUY,2025-12-22 16:43:00+00:00,BUY,4437.27,4432.81,4438.02,4438.02,2025-12-22 16:54:00,TP,0.75,M90_NY_BUY
M90_NY_BUY,2025-12-22 16:48:00+00:00,BUY,4435.88,4432.81,4438.02,4438.02,2025-12-22 16:54:00,TP,2.14,M90_NY_BUY
M90_NY_BUY,2025-12-22 16:53:00+00:00,BUY,4437.64,4432.81,4438.02,4438.02,2025-12-22 16:54:00,TP,0.38,M90_NY_BUY
FVG_MID,2025-12-23 07:02:00+00:00,SELL,4480.58,4481.1,4479.54,4481.1,2025-12-23 07:03:00,SL,-0.52,FVG_MID_BEAR
BB,2025-12-23 07:05:00+00:00,BUY,4481.91,4481.51,4482.72,4482.72,2025-12-23 07:06:00,TP,0.81,BB_BULL
FVG_MID,2025-12-23 07:06:00+00:00,SELL,4482.48,4483.13,4481.18,4483.13,2025-12-23 07:07:00,SL,-0.65,FVG_MID_BEAR
FVG_MID,2025-12-23 07:09:00+00:00,BUY,4481.32,4480.38,4483.2,4483.2,2025-12-23 07:16:00,TP,1.88,FVG_MID_BULL
FVG_MID,2025-12-23 07:13:00+00:00,BUY,4481.35,4480.38,4483.29,4483.29,2025-12-23 07:16:00,TP,1.94,FVG_MID_BULL
BB,2025-12-23 07:14:00+00:00,BUY,4481.83,4481.51,4482.47,4481.51,2025-12-23 07:15:00,SL,-0.32,BB_BULL
BB,2025-12-23 07:19:00+00:00,SELL,4485.09,4486.7,4481.87,4486.7,2025-12-23 07:39:00,SL,-1.61,BB_BEAR
OB_MIT,2025-12-23 07:20:00+00:00,SELL,4484.1,4484.88,4482.54,4484.88,2025-12-23 07:21:00,SL,-0.78,OB_BEAR
BB,2025-12-23 07:24:00+00:00,SELL,4484.8,4486.7,4480.99,4486.7,2025-12-23 07:39:00,SL,-1.9,BB_BEAR
OB_MIT,2025-12-23 07:25:00+00:00,SELL,4484.31,4484.88,4483.18,4484.88,2025-12-23 07:27:00,SL,-0.57,OB_BEAR
BB,2025-12-23 07:29:00+00:00,BUY,4484.14,4481.51,4489.4,4489.4,2025-12-23 07:50:00,TP,5.26,BB_BULL
M90_FADE,2025-12-23 07:31:00+00:00,SELL,4486.12,4486.95,4484.16,4484.16,2025-12-23 07:44:00,TP,1.96,M90_FADE_UP
BB,2025-12-23 07:34:00+00:00,SELL,4484.9,4486.7,4481.3,4486.7,2025-12-23 07:39:00,SL,-1.8,BB_BEAR
M90_FADE,2025-12-23 07:36:00+00:00,SELL,4484.9,4486.95,4484.16,4484.16,2025-12-23 07:44:00,TP,0.74,M90_FADE_UP
INDUCEMENT,2025-12-23 07:38:00+00:00,SELL,4485.12,4487.48,4480.4,4487.48,2025-12-23 07:48:00,SL,-2.36,INDU_KEY_BSL
BB,2025-12-23 07:41:00+00:00,SELL,4485.77,4486.7,4483.9,4483.9,2025-12-23 07:44:00,TP,1.87,BB_BEAR
M90_FADE,2025-12-23 07:41:00+00:00,SELL,4485.77,4487.23,4484.16,4484.16,2025-12-23 07:44:00,TP,1.61,M90_FADE_UP
INDUCEMENT,2025-12-23 07:42:00+00:00,SELL,4485.31,4487.48,4480.98,4487.48,2025-12-23 07:48:00,SL,-2.17,INDU_KEY_BSL
OB_MIT,2025-12-23 07:43:00+00:00,SELL,4484.24,4484.88,4482.96,4484.88,2025-12-23 07:46:00,SL,-0.64,OB_BEAR
EQ_HL,2025-12-23 07:44:00+00:00,BUY,4484.07,4483.35,4486.65,4486.65,2025-12-23 07:47:00,TP,2.58,EQ_SWEEP
OB_MIT_BIAS,2025-12-23 07:45:00+00:00,BUY,4484.73,4483.35,4487.48,4487.48,2025-12-23 07:48:00,TP,2.75,OB_BIAS_BUY
BB,2025-12-23 07:46:00+00:00,SELL,4486.12,4486.7,4484.96,4486.7,2025-12-23 07:47:00,SL,-0.58,BB_BEAR
INDUCEMENT,2025-12-23 07:46:00+00:00,SELL,4486.12,4487.48,4483.4,4487.48,2025-12-23 07:48:00,SL,-1.36,INDU_KEY_BSL
M90_FADE,2025-12-23 07:46:00+00:00,SELL,4486.12,4487.23,4484.16,4487.23,2025-12-23 07:48:00,SL,-1.11,M90_FADE_UP
M90_FADE,2025-12-23 07:51:00+00:00,SELL,4487.73,4490.18,4484.16,4490.18,2025-12-23 08:26:00,SL,-2.45,M90_FADE_UP
M90_FADE,2025-12-23 07:56:00+00:00,SELL,4487.44,4490.18,4484.16,4490.18,2025-12-23 08:26:00,SL,-2.74,M90_FADE_UP
OB_MIT,2025-12-23 07:59:00+00:00,BUY,4486.78,4483.35,4493.65,4483.35,2025-12-23 09:08:00,SL,-3.43,OB_BULL
OB_MIT_BIAS,2025-12-23 07:59:00+00:00,BUY,4486.78,4483.35,4493.65,4483.35,2025-12-23 09:08:00,SL,-3.43,OB_BIAS_BUY
BB,2025-12-23 08:01:00+00:00,SELL,4486.39,4486.7,4485.76,4485.76,2025-12-23 08:02:00,TP,0.63,BB_BEAR
EQ_HL,2025-12-23 08:06:00+00:00,SELL,4487.6,4488.74,4485.6,4488.74,2025-12-23 08:10:00,SL,-1.14,EQ_SWEEP
EQ_HL,2025-12-23 08:14:00+00:00,SELL,4488.32,4488.99,4486.32,4488.99,2025-12-23 08:23:00,SL,-0.67,EQ_SWEEP
INDUCEMENT,2025-12-23 08:16:00+00:00,SELL,4487.5,4490.18,4482.14,4490.18,2025-12-23 08:26:00,SL,-2.68,INDU_KEY_BSL
OB_MIT,2025-12-23 08:19:00+00:00,BUY,4486.52,4483.35,4492.85,4492.85,2025-12-23 08:45:00,TP,6.33,OB_BULL
OB_MIT_BIAS,2025-12-23 08:19:00+00:00,BUY,4486.52,4483.35,4492.85,4492.85,2025-12-23 08:45:00,TP,6.33,OB_BIAS_BUY
INDUCEMENT,2025-12-23 08:20:00+00:00,SELL,4487.52,4490.18,4482.21,4490.18,2025-12-23 08:26:00,SL,-2.66,INDU_KEY_BSL
EQ_HL,2025-12-23 08:22:00+00:00,SELL,4488.37,4489.24,4486.65,4489.24,2025-12-23 08:23:00,SL,-0.87,EQ_SWEEP
INDUCEMENT,2025-12-23 08:24:00+00:00,SELL,4488.57,4490.18,4485.36,4490.18,2025-12-23 08:26:00,SL,-1.61,INDU_KEY_BSL
OB_MIT,2025-12-23 08:30:00+00:00,BUY,4485.44,4483.35,4489.63,4489.63,2025-12-23 08:35:00,TP,4.19,OB_BULL
OB_MIT_BIAS,2025-12-23 08:30:00+00:00,BUY,4485.44,4483.35,4489.63,4489.63,2025-12-23 08:35:00,TP,4.19,OB_BIAS_BUY
AC,2025-12-23 08:33:00+00:00,SELL,4487.62,4489.4,4484.06,4489.4,2025-12-23 08:34:00,SL,-1.78,AC_FVG
M90_FADE,2025-12-23 09:01:00+00:00,BUY,4489.16,4487.8,4490.04,4487.8,2025-12-23 09:02:00,SL,-1.36,M90_FADE_DN
OB_MIT,2025-12-23 09:02:00+00:00,BUY,4486.48,4483.35,4492.73,4483.35,2025-12-23 09:08:00,SL,-3.13,OB_BULL
BB,2025-12-23 09:05:00+00:00,SELL,4485.99,4487.23,4483.53,4483.53,2025-12-23 09:08:00,TP,2.46,BB_BEAR
M90_FADE,2025-12-23 09:06:00+00:00,BUY,4486.66,4484.86,4490.04,4484.86,2025-12-23 09:07:00,SL,-1.8,M90_FADE_DN
OB_MIT,2025-12-23 09:07:00+00:00,BUY,4484.23,4483.35,4485.99,4483.35,2025-12-23 09:08:00,SL,-0.88,OB_BULL
FVG_MID,2025-12-23 09:08:00+00:00,BUY,4482.66,4481.76,4484.46,4484.46,2025-12-23 09:09:00,TP,1.8,FVG_MID_BULL
OB_MIT_BIAS,2025-12-23 09:08:00+00:00,SELL,4482.66,4484.88,4478.22,4484.88,2025-12-23 09:11:00,SL,-2.22,OB_BIAS_SELL
M90_FADE,2025-12-23 09:11:00+00:00,BUY,4483.77,4482.26,4490.04,4482.26,2025-12-23 09:13:00,SL,-1.51,M90_FADE_DN
OB_MIT,2025-12-23 09:12:00+00:00,SELL,4483.49,4484.88,4480.72,4480.72,2025-12-23 09:14:00,TP,2.77,OB_BEAR
OB_MIT,2025-12-23 09:17:00+00:00,SELL,4482.13,4484.88,4476.63,4484.88,2025-12-23 09:31:00,SL,-2.75,OB_BEAR
BB,2025-12-23 09:17:00+00:00,BUY,4482.13,4481.61,4483.17,4481.61,2025-12-23 09:18:00,SL,-0.52,BB_BULL
M90_FADE,2025-12-23 09:17:00+00:00,BUY,4482.13,4478.89,4490.04,4478.89,2025-12-23 09:53:00,SL,-3.24,M90_FADE_DN
M90_BIAS,2025-12-23 09:17:00+00:00,BUY,4482.13,4478.89,4490.04,4478.89,2025-12-23 09:53:00,SL,-3.24,M90_BIAS_BUY
M90_LDN_BIAS,2025-12-23 09:17:00+00:00,BUY,4482.13,4478.89,4490.04,4478.89,2025-12-23 09:53:00,SL,-3.24,M90_LDN_BIAS_BUY
FVG_MID,2025-12-23 09:19:00+00:00,BUY,4483.02,4481.76,4485.53,4481.76,2025-12-23 09:33:00,SL,-1.26,FVG_MID_BULL
OB_MIT,2025-12-23 09:22:00+00:00,BUY,4483.8,4483.35,4484.7,4483.35,2025-12-23 09:23:00,SL,-0.45,OB_BULL
M90_FADE,2025-12-23 09:22:00+00:00,BUY,4483.8,4478.89,4490.04,4478.89,2025-12-23 09:53:00,SL,-4.91,M90_FADE_DN
M90_BIAS,2025-12-23 09:22:00+00:00,BUY,4483.8,4478.89,4490.04,4478.89,2025-12-23 09:53:00,SL,-4.91,M90_BIAS_BUY
M90_LDN_BIAS,2025-12-23 09:22:00+00:00,BUY,4483.8,4478.89,4490.04,4478.89,2025-12-23 09:53:00,SL,-4.91,M90_LDN_BIAS_BUY
OB_MIT_BIAS,2025-12-23 09:22:00+00:00,BUY,4483.8,4483.35,4484.7,4483.35,2025-12-23 09:23:00,SL,-0.45,OB_BIAS_BUY
FVG_MID,2025-12-23 09:26:00+00:00,BUY,4483.36,4481.76,4486.57,4481.76,2025-12-23 09:33:00,SL,-1.6,FVG_MID_BULL
OB_MIT,2025-12-23 09:27:00+00:00,SELL,4482.51,4484.88,4477.76,4484.88,2025-12-23 09:31:00,SL,-2.37,OB_BEAR
BB,2025-12-23 09:27:00+00:00,BUY,4482.51,4481.61,4484.3,4484.3,2025-12-23 09:31:00,TP,1.79,BB_BULL
M90_FADE,2025-12-23 09:27:00+00:00,BUY,4482.51,4478.89,4490.04,4478.89,2025-12-23 09:53:00,SL,-3.62,M90_FADE_DN
M90_BIAS,2025-12-23 09:27:00+00:00,BUY,4482.51,4478.89,4490.04,4478.89,2025-12-23 09:53:00,SL,-3.62,M90_BIAS_BUY
M90_LDN_BIAS,2025-12-23 09:27:00+00:00,BUY,4482.51,4478.89,4490.04,4478.89,2025-12-23 09:53:00,SL,-3.62,M90_LDN_BIAS_BUY
FVG_MID,2025-12-23 09:29:00+00:00,BUY,4483.31,4481.76,4486.42,4481.76,2025-12-23 09:33:00,SL,-1.55,FVG_MID_BULL
OB_MIT_BIAS,2025-12-23 09:30:00+00:00,SELL,4483.64,4484.88,4481.16,4484.88,2025-12-23 09:31:00,SL,-1.24,OB_BIAS_SELL
OB_MIT,2025-12-23 09:32:00+00:00,SELL,4483.19,4484.88,4479.8,4479.8,2025-12-23 09:36:00,TP,3.39,OB_BEAR
BB,2025-12-23 09:32:00+00:00,BUY,4483.19,4481.61,4486.34,4481.61,2025-12-23 09:33:00,SL,-1.58,BB_BULL
EQ_HL,2025-12-23 09:32:00+00:00,BUY,4483.19,4481.95,4484.6,4481.95,2025-12-23 09:33:00,SL,-1.24,EQ_SWEEP
FVG_MID,2025-12-23 09:32:00+00:00,BUY,4483.19,4481.76,4486.04,4481.76,2025-12-23 09:33:00,SL,-1.43,FVG_MID_BULL
OB_MIT,2025-12-23 09:39:00+00:00,SELL,4482.17,4484.88,4476.75,4484.88,2025-12-23 10:07:00,SL,-2.71,OB_BEAR
BB,2025-12-23 09:39:00+00:00,BUY,4482.17,4481.61,4483.29,4481.61,2025-12-23 09:40:00,SL,-0.56,BB_BULL
OB_MIT_BIAS,2025-12-23 09:39:00+00:00,SELL,4482.17,4484.88,4476.75,4484.88,2025-12-23 10:07:00,SL,-2.71,OB_BIAS_SELL
FVG_MID,2025-12-23 09:42:00+00:00,BUY,4482.94,4481.76,4485.31,4481.76,2025-12-23 09:44:00,SL,-1.18,FVG_MID_BULL
OB_MIT,2025-12-23 09:44:00+00:00,SELL,4481.93,4484.88,4476.02,4484.88,2025-12-23 10:07:00,SL,-2.95,OB_BEAR
BB,2025-12-23 09:44:00+00:00,BUY,4481.93,4481.61,4482.56,4481.61,2025-12-23 09:45:00,SL,-0.32,BB_BULL
OB_MIT_BIAS,2025-12-23 09:44:00+00:00,SELL,4481.93,4484.88,4476.02,4484.88,2025-12-23 10:07:00,SL,-2.95,OB_BIAS_SELL
FVG_MID,2025-12-23 09:47:00+00:00,BUY,4483.02,4481.76,4485.53,4481.76,2025-12-23 09:48:00,SL,-1.26,FVG_MID_BULL
BB,2025-12-23 09:52:00+00:00,SELL,4479.18,4480.18,4477.18,4480.18,2025-12-23 09:54:00,SL,-1.0,BB_BEAR
OB_MIT,2025-12-23 10:00:00+00:00,BUY,4480.07,4479.45,4481.32,4481.32,2025-12-23 10:02:00,TP,1.25,OB_BULL
OB_MIT_BIAS,2025-12-23 10:00:00+00:00,BUY,4480.07,4479.45,4481.32,4481.32,2025-12-23 10:02:00,TP,1.25,OB_BIAS_BUY
BB,2025-12-23 10:02:00+00:00,BUY,4482.09,4481.61,4483.05,4483.05,2025-12-23 10:03:00,TP,0.96,BB_BULL
FVG_MID,2025-12-23 10:03:00+00:00,BUY,4482.97,4481.76,4485.39,4485.39,2025-12-23 10:20:00,TP,2.42,FVG_MID_BULL
OB_MIT,2025-12-23 10:05:00+00:00,BUY,4484.64,4483.35,4487.22,4483.35,2025-12-23 10:09:00,SL,-1.29,OB_BULL
OB_MIT_BIAS,2025-12-23 10:05:00+00:00,BUY,4484.64,4483.35,4487.22,4483.35,2025-12-23 10:09:00,SL,-1.29,OB_BIAS_BUY
BB,2025-12-23 10:09:00+00:00,BUY,4483.11,4481.61,4486.11,4486.11,2025-12-23 10:21:00,TP,3.0,BB_BULL
FVG_MID,2025-12-23 10:09:00+00:00,BUY,4483.11,4481.76,4485.81,4485.81,2025-12-23 10:21:00,TP,2.7,FVG_MID_BULL
OB_MIT,2025-12-23 10:10:00+00:00,SELL,4483.47,4484.88,4480.65,4484.88,2025-12-23 10:14:00,SL,-1.41,OB_BEAR
OB_MIT_BIAS,2025-12-23 10:11:00+00:00,BUY,4483.97,4483.35,4485.21,4483.35,2025-12-23 10:12:00,SL,-0.62,OB_BIAS_BUY
INDUCEMENT,2025-12-23 10:12:00+00:00,SELL,4484.26,4485.62,4481.54,4485.62,2025-12-23 10:21:00,SL,-1.36,INDU_KEY_BSL
OB_MIT,2025-12-23 10:15:00+00:00,BUY,4484.43,4483.35,4486.57,4483.35,2025-12-23 10:17:00,SL,-1.08,OB_BULL
INDUCEMENT,2025-12-23 10:16:00+00:00,SELL,4483.57,4485.62,4479.47,4485.62,2025-12-23 10:21:00,SL,-2.05,INDU_KEY_BSL
OB_MIT_BIAS,2025-12-23 10:17:00+00:00,BUY,4484.23,4483.35,4486.0,4486.0,2025-12-23 10:21:00,TP,1.77,OB_BIAS_BUY
EQ_HL,2025-12-23 10:19:00+00:00,SELL,4484.98,4485.45,4482.98,4485.45,2025-12-23 10:20:00,SL,-0.47,EQ_SWEEP
OB_MIT,2025-12-23 10:20:00+00:00,BUY,4485.22,4483.35,4488.94,4483.35,2025-12-23 10:30:00,SL,-1.87,OB_BULL
BB,2025-12-23 10:21:00+00:00,SELL,4486.36,4487.23,4484.62,4484.62,2025-12-23 10:23:00,TP,1.74,BB_BEAR
OB_MIT_BIAS,2025-12-23 10:22:00+00:00,BUY,4486.06,4483.35,4491.47,4483.35,2025-12-23 10:30:00,SL,-2.71,OB_BIAS_BUY
OB_MIT,2025-12-23 10:25:00+00:00,BUY,4485.66,4483.35,4490.29,4483.35,2025-12-23 10:30:00,SL,-2.31,OB_BULL
BB,2025-12-23 10:26:00+00:00,SELL,4485.55,4487.23,4482.19,4487.23,2025-12-23 10:28:00,SL,-1.68,BB_BEAR
OB_MIT_BIAS,2025-12-23 10:27:00+00:00,BUY,4486.35,4483.35,4492.35,4483.35,2025-12-23 10:30:00,SL,-3.0,OB_BIAS_BUY
OB_MIT,2025-12-23 10:30:00+00:00,SELL,4483.09,4484.88,4479.49,4484.88,2025-12-23 10:33:00,SL,-1.79,OB_BEAR
EQ_HL,2025-12-23 10:31:00+00:00,BUY,4483.27,4482.39,4485.03,4482.39,2025-12-23 10:32:00,SL,-0.88,EQ_SWEEP
M90_FADE,2025-12-23 10:31:00+00:00,BUY,4483.27,4482.39,4485.95,4482.39,2025-12-23 10:32:00,SL,-0.88,M90_FADE_DN
BB,2025-12-23 10:35:00+00:00,BUY,4482.09,4481.61,4483.05,4481.61,2025-12-23 10:36:00,SL,-0.48,BB_BULL
FVG_MID,2025-12-23 10:35:00+00:00,BUY,4482.09,4481.51,4483.25,4483.25,2025-12-23 10:39:00,TP,1.16,FVG_MID_BULL
OB_MIT,2025-12-23 10:36:00+00:00,BUY,4481.6,4479.45,4485.91,4485.91,2025-12-23 10:52:00,TP,4.31,OB_BULL
AC,2025-12-23 10:37:00+00:00,SELL,4482.36,4485.64,4475.8,4485.64,2025-12-23 10:52:00,SL,-3.28,AC_FVG
M90_FADE,2025-12-23 10:37:00+00:00,BUY,4482.36,4481.27,4485.95,4485.95,2025-12-23 10:53:00,TP,3.59,M90_FADE_DN
AC,2025-12-23 10:41:00+00:00,SELL,4482.51,4485.64,4476.25,4485.64,2025-12-23 10:52:00,SL,-3.13,AC_FVG
BB,2025-12-23 10:41:00+00:00,BUY,4482.51,4481.61,4484.31,4484.31,2025-12-23 10:46:00,TP,1.8,BB_BULL
FVG_MID,2025-12-23 10:41:00+00:00,BUY,4482.51,4481.51,4484.51,4484.51,2025-12-23 10:48:00,TP,2.0,FVG_MID_BULL
M90_FADE,2025-12-23 10:42:00+00:00,BUY,4483.14,4481.27,4485.95,4485.95,2025-12-23 10:53:00,TP,2.81,M90_FADE_DN
AC,2025-12-23 10:44:00+00:00,BUY,4482.9,4481.85,4485.01,4485.01,2025-12-23 10:51:00,TP,2.11,AC_FVG
OB_MIT,2025-12-23 10:45:00+00:00,BUY,4483.98,4483.35,4485.25,4483.35,2025-12-23 10:47:00,SL,-0.63,OB_BULL
M90_BIAS,2025-12-23 10:45:00+00:00,BUY,4483.98,4481.27,4485.95,4485.95,2025-12-23 10:53:00,TP,1.97,M90_BIAS_BUY
OB_MIT_BIAS,2025-12-23 10:45:00+00:00,BUY,4483.98,4483.35,4485.25,4483.35,2025-12-23 10:47:00,SL,-0.63,OB_BIAS_BUY
FVG_MID,2025-12-23 10:47:00+00:00,SELL,4484.24,4485.64,4481.44,4485.64,2025-12-23 10:52:00,SL,-1.4,FVG_MID_BEAR
M90_FADE,2025-12-23 10:47:00+00:00,BUY,4484.24,4481.27,4485.95,4485.95,2025-12-23 10:53:00,TP,1.71,M90_FADE_DN
OB_MIT,2025-12-23 10:50:00+00:00,BUY,4484.77,4483.35,4487.62,4483.35,2025-12-23 11:07:00,SL,-1.42,OB_BULL
FVG_MID,2025-12-23 10:50:00+00:00,SELL,4484.77,4485.64,4483.04,4485.64,2025-12-23 10:52:00,SL,-0.87,FVG_MID_BEAR
M90_BIAS,2025-12-23 10:50:00+00:00,BUY,4484.77,4481.27,4485.95,4485.95,2025-12-23 10:53:00,TP,1.18,M90_BIAS_BUY
OB_MIT_BIAS,2025-12-23 10:50:00+00:00,BUY,4484.77,4483.35,4487.62,4483.35,2025-12-23 11:07:00,SL,-1.42,OB_BIAS_BUY
BB,2025-12-23 10:51:00+00:00,SELL,4485.49,4487.23,4482.03,4487.23,2025-12-23 11:40:00,SL,-1.74,BB_BEAR
M90_FADE,2025-12-23 10:53:00+00:00,BUY,4485.48,4481.27,4485.95,4485.95,2025-12-23 10:55:00,TP,0.47,M90_FADE_DN
OB_MIT,2025-12-23 10:55:00+00:00,BUY,4485.02,4483.35,4488.36,4483.35,2025-12-23 11:07:00,SL,-1.67,OB_BULL
M90_BIAS,2025-12-23 10:55:00+00:00,BUY,4485.02,4481.27,4485.95,4485.95,2025-12-23 11:06:00,TP,0.93,M90_BIAS_BUY
OB_MIT_BIAS,2025-12-23 10:55:00+00:00,BUY,4485.02,4483.35,4488.36,4483.35,2025-12-23 11:07:00,SL,-1.67,OB_BIAS_BUY
FVG_MID,2025-12-23 10:56:00+00:00,SELL,4484.99,4485.64,4483.69,4483.69,2025-12-23 11:00:00,TP,1.3,FVG_MID_BEAR
M90_FADE,2025-12-23 10:58:00+00:00,BUY,4484.34,4481.27,4485.95,4485.95,2025-12-23 11:06:00,TP,1.61,M90_FADE_DN
FVG_MID,2025-12-23 10:59:00+00:00,SELL,4484.4,4485.64,4481.92,4485.64,2025-12-23 11:06:00,SL,-1.24,FVG_MID_BEAR
OB_MIT,2025-12-23 11:00:00+00:00,BUY,4484.6,4483.35,4487.11,4483.35,2025-12-23 11:07:00,SL,-1.25,OB_BULL
OB_MIT_BIAS,2025-12-23 11:00:00+00:00,BUY,4484.6,4483.35,4487.11,4483.35,2025-12-23 11:07:00,SL,-1.25,OB_BIAS_BUY
FVG_MID,2025-12-23 11:02:00+00:00,SELL,4484.33,4485.64,4481.71,4485.64,2025-12-23 11:06:00,SL,-1.31,FVG_MID_BEAR
OB_MIT,2025-12-23 11:05:00+00:00,BUY,4484.25,4483.35,4486.05,4486.05,2025-12-23 11:06:00,TP,1.8,OB_BULL
FVG_MID,2025-12-23 11:05:00+00:00,SELL,4484.25,4485.64,4481.47,4485.64,2025-12-23 11:06:00,SL,-1.39,FVG_MID_BEAR
OB_MIT_BIAS,2025-12-23 11:05:00+00:00,BUY,4484.25,4483.35,4486.05,4486.05,2025-12-23 11:06:00,TP,1.8,OB_BIAS_BUY
BB,2025-12-23 11:06:00+00:00,SELL,4486.16,4487.23,4484.04,4484.04,2025-12-23 11:07:00,TP,2.12,BB_BEAR
INDUCEMENT,2025-12-23 11:07:00+00:00,SELL,4484.15,4485.62,4481.22,4485.62,2025-12-23 11:15:00,SL,-1.47,INDU_KEY_BSL
FVG_MID,2025-12-23 11:08:00+00:00,SELL,4484.38,4485.64,4481.84,4485.64,2025-12-23 11:15:00,SL,-1.26,FVG_MID_BEAR
OB_MIT,2025-12-23 11:10:00+00:00,BUY,4484.1,4483.35,4485.6,4483.35,2025-12-23 11:12:00,SL,-0.75,OB_BULL
EQ_HL,2025-12-23 11:10:00+00:00,BUY,4484.1,4483.23,4486.12,4483.23,2025-12-23 11:24:00,SL,-0.87,EQ_SWEEP
OB_MIT_BIAS,2025-12-23 11:10:00+00:00,BUY,4484.1,4483.35,4485.6,4483.35,2025-12-23 11:12:00,SL,-0.75,OB_BIAS_BUY
INDUCEMENT,2025-12-23 11:11:00+00:00,SELL,4483.91,4485.62,4480.51,4485.62,2025-12-23 11:15:00,SL,-1.71,INDU_KEY_BSL
FVG_MID,2025-12-23 11:12:00+00:00,SELL,4484.73,4485.64,4482.9,4485.64,2025-12-23 11:15:00,SL,-0.91,FVG_MID_BEAR
OB_MIT,2025-12-23 11:15:00+00:00,BUY,4485.56,4483.35,4489.99,4483.35,2025-12-23 11:23:00,SL,-2.21,OB_BULL
BB,2025-12-23 11:15:00+00:00,SELL,4485.56,4487.23,4482.23,4487.23,2025-12-23 11:40:00,SL,-1.67,BB_BEAR
OB_MIT_BIAS,2025-12-23 11:15:00+00:00,BUY,4485.56,4483.35,4489.99,4483.35,2025-12-23 11:23:00,SL,-2.21,OB_BIAS_BUY
FVG_MID,2025-12-23 11:16:00+00:00,SELL,4484.76,4485.64,4483.0,4485.64,2025-12-23 11:38:00,SL,-0.88,FVG_MID_BEAR
OB_MIT,2025-12-23 11:20:00+00:00,BUY,4484.63,4483.35,4487.19,4483.35,2025-12-23 11:23:00,SL,-1.28,OB_BULL
FVG_MID,2025-12-23 11:20:00+00:00,SELL,4484.63,4485.64,4482.61,4485.64,2025-12-23 11:38:00,SL,-1.01,FVG_MID_BEAR
OB_MIT_BIAS,2025-12-23 11:20:00+00:00,BUY,4484.63,4483.35,4487.19,4483.35,2025-12-23 11:23:00,SL,-1.28,OB_BIAS_BUY
EQ_HL,2025-12-23 11:22:00+00:00,BUY,4483.88,4483.1,4485.82,4483.1,2025-12-23 11:24:00,SL,-0.78,EQ_SWEEP
INDUCEMENT,2025-12-23 11:22:00+00:00,SELL,4483.88,4485.62,4480.4,4485.62,2025-12-23 11:38:00,SL,-1.74,INDU_KEY_BSL
EQ_HL,2025-12-23 11:24:00+00:00,BUY,4483.44,4482.8,4485.82,4485.82,2025-12-23 11:38:00,TP,2.38,EQ_SWEEP
OB_MIT,2025-12-23 11:25:00+00:00,BUY,4483.77,4483.35,4484.62,4483.35,2025-12-23 11:31:00,SL,-0.42,OB_BULL
OB_MIT_BIAS,2025-12-23 11:25:00+00:00,BUY,4483.77,4483.35,4484.62,4483.35,2025-12-23 11:31:00,SL,-0.42,OB_BIAS_BUY
OB_MIT,2025-12-23 11:30:00+00:00,BUY,4484.1,4483.35,4485.6,4483.35,2025-12-23 11:31:00,SL,-0.75,OB_BULL
FVG_MID,2025-12-23 11:30:00+00:00,SELL,4484.1,4485.64,4481.02,4485.64,2025-12-23 11:38:00,SL,-1.54,FVG_MID_BEAR
OB_MIT_BIAS,2025-12-23 11:30:00+00:00,BUY,4484.1,4483.35,4485.6,4483.35,2025-12-23 11:31:00,SL,-0.75,OB_BIAS_BUY
EQ_HL,2025-12-23 11:31:00+00:00,BUY,4484.08,4482.94,4485.82,4485.82,2025-12-23 11:38:00,TP,1.74,EQ_SWEEP
INDUCEMENT,2025-12-23 11:31:00+00:00,BUY,4484.08,4481.27,4489.7,4489.7,2025-12-23 11:51:00,TP,5.62,INDU_KEY_SSL
OB_MIT,2025-12-23 11:35:00+00:00,BUY,4483.85,4482.94,4485.66,4485.66,2025-12-23 11:38:00,TP,1.81,OB_BULL
INDUCEMENT,2025-12-23 11:35:00+00:00,BUY,4483.85,4481.27,4488.99,4488.99,2025-12-23 11:45:00,TP,5.14,INDU_KEY_SSL
