strategy,entry_time,side,entry_px,sl,tp,exit_px,exit_time,outcome,pnl_pts,reason
ICT_S2_FVG,2025-02-28 16:00:00+00:00,SELL,2852.82,2855.78,2847.5,2847.8,2025-02-28 16:45:00+00:00,TP,5.02,ICT_S2_FVG
ICT_S2_FVG,2025-03-06 03:30:00+00:00,BUY,2922.06,2919.76,2926.04,2919.46,2025-03-06 04:00:00+00:00,SL,-2.59,ICT_S2_FVG
ICT_S2_FVG,2025-03-07 20:30:00+00:00,SELL,2909.92,2913.62,2903.1,2913.92,2025-03-09 22:00:00+00:00,SL,-4.01,ICT_S2_FVG
ICT_S2_FVG,2025-03-11 02:15:00+00:00,SELL,2898.11,2902.25,2890.42,2902.55,2025-03-11 06:45:00+00:00,SL,-4.44,ICT_S2_FVG
ICT_S2_FVG,2025-03-17 03:15:00+00:00,BUY,2986.49,2985.22,2988.42,2988.12,2025-03-17 03:30:00+00:00,TP,1.64,ICT_S2_FVG
ICT_S2_FVG,2025-03-17 12:00:00+00:00,BUY,2991.95,2987.79,2999.68,2987.49,2025-03-17 12:15:00+00:00,SL,-4.47,ICT_S2_FVG
ICT_S2_FVG,2025-03-20 10:00:00+00:00,BUY,3037.94,3032.84,3047.56,3032.54,2025-03-20 10:15:00+00:00,SL,-5.41,ICT_S2_FVG
ICT_S2_FVG,2025-03-21 00:15:00+00:00,BUY,3042.93,3040.9,3046.39,3040.6,2025-03-21 01:15:00+00:00,SL,-2.33,ICT_S2_FVG
ICT_S2_FVG,2025-03-25 02:45:00+00:00,BUY,3008.96,3007.5,3011.28,3010.98,2025-03-25 03:00:00+00:00,TP,2.02,ICT_S2_FVG
ICT_S2_FVG,2025-03-25 07:15:00+00:00,BUY,3013.9,3011.64,3017.82,3011.34,2025-03-25 07:45:00+00:00,SL,-2.56,ICT_S2_FVG
ICT_S2_FVG,2025-03-25 12:00:00+00:00,BUY,3018.85,3017.16,3021.61,3016.86,2025-03-25 12:15:00+00:00,SL,-1.98,ICT_S2_FVG
ICT_S2_FVG,2025-03-26 09:15:00+00:00,BUY,3020.21,3016.93,3026.16,3025.86,2025-03-26 11:00:00+00:00,TP,5.65,ICT_S2_FVG
ICT_S2_FVG,2025-03-26 13:00:00+00:00,BUY,3025.63,3024.18,3027.92,3023.88,2025-03-26 13:15:00+00:00,SL,-1.75,ICT_S2_FVG
ICT_S2_FVG,2025-04-02 04:30:00+00:00,BUY,3119.19,3115.13,3126.71,3114.83,2025-04-02 05:00:00+00:00,SL,-4.36,ICT_S2_FVG
ICT_S2_FVG,2025-04-03 00:15:00+00:00,BUY,3145.97,3141.29,3154.72,3154.42,2025-04-03 00:30:00+00:00,TP,8.46,ICT_S2_FVG
ICT_S2_FVG,2025-04-04 02:30:00+00:00,BUY,3099.07,3088.74,3119.13,3088.44,2025-04-04 03:00:00+00:00,SL,-10.63,ICT_S2_FVG
ICT_S2_FVG,2025-04-08 00:30:00+00:00,SELL,2991.92,3001.23,2973.92,3001.53,2025-04-08 01:30:00+00:00,SL,-9.6,ICT_S2_FVG
ICT_S2_FVG,2025-04-09 22:00:00+00:00,BUY,3076.31,3069.09,3090.16,3089.86,2025-04-09 22:30:00+00:00,TP,13.55,ICT_S2_FVG
ICT_S2_FVG,2025-04-10 07:30:00+00:00,BUY,3108.31,3097.61,3129.1,3128.8,2025-04-10 12:00:00+00:00,TP,20.49,ICT_S2_FVG
ICT_S2_FVG,2025-04-14 03:00:00+00:00,BUY,3228.85,3225.44,3235.06,3234.76,2025-04-14 04:00:00+00:00,TP,5.91,ICT_S2_FVG
ICT_S2_FVG,2025-04-15 11:45:00+00:00,BUY,3217.34,3214.1,3223.21,3222.91,2025-04-15 12:00:00+00:00,TP,5.57,ICT_S2_FVG
ICT_S2_FVG,2025-04-16 20:00:00+00:00,BUY,3334.75,3331.27,3341.09,3340.79,2025-04-16 20:45:00+00:00,TP,6.05,ICT_S2_FVG
ICT_S2_FVG,2025-04-17 00:00:00+00:00,BUY,3345.83,3341.03,3354.82,3354.52,2025-04-17 01:15:00+00:00,TP,8.69,ICT_S2_FVG
ICT_S2_FVG,2025-04-23 02:45:00+00:00,BUY,3354.84,3345.29,3373.34,3344.99,2025-04-23 03:00:00+00:00,SL,-9.85,ICT_S2_FVG
ICT_S2_FVG,2025-04-24 00:00:00+00:00,SELL,3317.54,3325.01,3303.19,3325.31,2025-04-24 00:15:00+00:00,SL,-7.77,ICT_S2_FVG
ICT_S2_FVG,2025-04-24 03:30:00+00:00,BUY,3324.14,3314.3,3343.23,3342.93,2025-04-24 11:30:00+00:00,TP,18.78,ICT_S2_FVG
ICT_S2_FVG,2025-04-24 23:30:00+00:00,BUY,3348.26,3345.94,3352.29,3351.99,2025-04-24 23:45:00+00:00,TP,3.73,ICT_S2_FVG
ICT_S2_FVG,2025-04-28 13:00:00+00:00,BUY,3292.68,3290.27,3296.89,3296.59,2025-04-28 13:15:00+00:00,TP,3.91,ICT_S2_FVG
ICT_S2_FVG,2025-04-29 03:15:00+00:00,BUY,3310.57,3298.98,3333.17,3298.68,2025-04-30 08:00:00+00:00,SL,-11.9,ICT_S2_FVG
ICT_S2_FVG,2025-04-30 12:30:00+00:00,SELL,3294.77,3305.13,3274.67,3305.43,2025-04-30 13:00:00+00:00,SL,-10.65,ICT_S2_FVG
ICT_S2_FVG,2025-05-02 17:15:00+00:00,SELL,3239.09,3245.57,3226.73,3227.03,2025-05-02 17:45:00+00:00,TP,12.06,ICT_S2_FVG
ICT_S2_FVG,2025-05-05 05:00:00+00:00,SELL,3259.32,3261.8,3254.98,3262.1,2025-05-05 05:30:00+00:00,SL,-2.77,ICT_S2_FVG
ICT_S2_FVG,2025-05-06 22:00:00+00:00,BUY,3404.07,3397.8,3415.99,3397.5,2025-05-06 22:15:00+00:00,SL,-6.56,ICT_S2_FVG
ICT_S2_FVG,2025-05-08 05:15:00+00:00,BUY,3374.11,3372.4,3376.92,3376.62,2025-05-08 05:30:00+00:00,TP,2.52,ICT_S2_FVG
ICT_S2_FVG,2025-05-08 15:15:00+00:00,BUY,3350.51,3343.62,3363.69,3343.32,2025-05-08 15:30:00+00:00,SL,-7.19,ICT_S2_FVG
ICT_S2_FVG,2025-05-09 14:30:00+00:00,SELL,3340.26,3354.24,3312.91,3313.21,2025-05-11 22:00:00+00:00,TP,27.05,ICT_S2_FVG
ICT_S2_FVG,2025-05-13 15:30:00+00:00,SELL,3250.28,3252.67,3246.1,3252.97,2025-05-13 15:45:00+00:00,SL,-2.69,ICT_S2_FVG
ICT_S2_FVG,2025-05-15 10:15:00+00:00,SELL,3177.67,3182.19,3169.24,3182.49,2025-05-15 12:00:00+00:00,SL,-4.82,ICT_S2_FVG
ICT_S2_FVG,2025-05-16 06:00:00+00:00,SELL,3229.55,3234.42,3220.41,3220.71,2025-05-16 06:15:00+00:00,TP,8.84,ICT_S2_FVG
ICT_S2_FVG,2025-05-16 09:15:00+00:00,SELL,3210.82,3215.29,3202.49,3202.79,2025-05-16 10:00:00+00:00,TP,8.03,ICT_S2_FVG
ICT_S2_FVG,2025-05-16 17:00:00+00:00,SELL,3191.34,3206.45,3161.71,3206.75,2025-05-18 22:00:00+00:00,SL,-15.41,ICT_S2_FVG
ICT_S2_FVG,2025-05-19 07:30:00+00:00,SELL,3231.54,3236.39,3222.45,3236.69,2025-05-19 08:15:00+00:00,SL,-5.15,ICT_S2_FVG
ICT_S2_FVG,2025-05-20 01:30:00+00:00,SELL,3230.81,3232.55,3227.92,3228.22,2025-05-20 01:45:00+00:00,TP,2.58,ICT_S2_FVG
ICT_S2_FVG,2025-05-20 04:45:00+00:00,SELL,3217.12,3222.44,3207.07,3222.74,2025-05-20 07:30:00+00:00,SL,-5.63,ICT_S2_FVG
ICT_S2_FVG,2025-05-22 05:45:00+00:00,BUY,3331.78,3324.68,3345.4,3324.38,2025-05-22 07:00:00+00:00,SL,-7.41,ICT_S2_FVG
ICT_S2_FVG,2025-05-23 00:00:00+00:00,BUY,3296.94,3294.75,3300.73,3300.43,2025-05-23 00:15:00+00:00,TP,3.48,ICT_S2_FVG
ICT_S2_FVG,2025-05-28 10:45:00+00:00,BUY,3312.3,3307.12,3322.05,3306.82,2025-05-28 12:00:00+00:00,SL,-5.47,ICT_S2_FVG
ICT_S2_FVG,2025-05-28 18:00:00+00:00,SELL,3299.57,3302.39,3294.53,3302.69,2025-05-28 18:15:00+00:00,SL,-3.12,ICT_S2_FVG
ICT_S2_FVG,2025-05-29 03:15:00+00:00,SELL,3275.38,3284.83,3257.08,3285.13,2025-05-29 07:45:00+00:00,SL,-9.75,ICT_S2_FVG
ICT_S2_FVG,2025-05-29 09:15:00+00:00,BUY,3277.71,3274.87,3282.78,3282.48,2025-05-29 09:30:00+00:00,TP,4.78,ICT_S2_FVG
ICT_S2_FVG,2025-05-30 07:00:00+00:00,BUY,3289.69,3281.74,3304.98,3304.68,2025-05-30 12:00:00+00:00,TP,15.0,ICT_S2_FVG
ICT_S2_FVG,2025-06-03 23:30:00+00:00,BUY,3355.97,3354.9,3357.52,3357.22,2025-06-03 23:45:00+00:00,TP,1.25,ICT_S2_FVG
ICT_S2_FVG,2025-06-04 03:30:00+00:00,BUY,3361.79,3358.49,3367.81,3358.19,2025-06-04 03:45:00+00:00,SL,-3.61,ICT_S2_FVG
ICT_S2_FVG,2025-06-05 04:15:00+00:00,BUY,3366.63,3360.49,3378.32,3378.02,2025-06-05 09:00:00+00:00,TP,11.39,ICT_S2_FVG
ICT_S2_FVG,2025-06-05 12:45:00+00:00,BUY,3382.95,3375.58,3397.1,3375.28,2025-06-05 13:00:00+00:00,SL,-7.67,ICT_S2_FVG
ICT_S2_FVG,2025-06-10 06:30:00+00:00,SELL,3330.9,3333.75,3325.79,3326.09,2025-06-10 06:45:00+00:00,TP,4.81,ICT_S2_FVG
ICT_S2_FVG,2025-06-10 19:30:00+00:00,SELL,3332.13,3337.46,3322.08,3322.38,2025-06-10 22:00:00+00:00,TP,9.75,ICT_S2_FVG
ICT_S2_FVG,2025-06-11 12:15:00+00:00,SELL,3339.45,3344.03,3330.9,3344.33,2025-06-11 12:30:00+00:00,SL,-4.88,ICT_S2_FVG
ICT_S2_FVG,2025-06-17 02:45:00+00:00,BUY,3389.82,3385.03,3398.79,3384.73,2025-06-17 03:00:00+00:00,SL,-5.09,ICT_S2_FVG
ICT_S2_FVG,2025-06-18 05:30:00+00:00,BUY,3384.94,3378.38,3397.45,3378.08,2025-06-18 07:15:00+00:00,SL,-6.86,ICT_S2_FVG
ICT_S2_FVG,2025-06-19 00:45:00+00:00,SELL,3381.59,3385.95,3373.48,3386.25,2025-06-19 01:00:00+00:00,SL,-4.66,ICT_S2_FVG
ICT_S2_FVG,2025-06-19 07:30:00+00:00,SELL,3368.17,3373.5,3358.12,3373.8,2025-06-19 09:15:00+00:00,SL,-5.63,ICT_S2_FVG
ICT_S2_FVG,2025-06-20 13:30:00+00:00,SELL,3362.39,3365.98,3355.8,3366.28,2025-06-20 13:45:00+00:00,SL,-3.89,ICT_S2_FVG
ICT_S2_FVG,2025-06-22 23:45:00+00:00,BUY,3371.8,3369.68,3375.44,3369.38,2025-06-23 00:00:00+00:00,SL,-2.42,ICT_S2_FVG
ICT_S2_FVG,2025-06-25 14:00:00+00:00,SELL,3321.64,3323.58,3318.37,3323.88,2025-06-25 14:45:00+00:00,SL,-2.24,ICT_S2_FVG
ICT_S2_FVG,2025-06-26 11:00:00+00:00,SELL,3343.69,3345.46,3340.73,3341.03,2025-06-26 11:15:00+00:00,TP,2.65,ICT_S2_FVG
ICT_S2_FVG,2025-06-26 16:15:00+00:00,SELL,3329.87,3333.37,3323.46,3333.67,2025-06-26 16:45:00+00:00,SL,-3.8,ICT_S2_FVG
ICT_S2_FVG,2025-06-30 15:00:00+00:00,SELL,3289.69,3292.14,3285.39,3285.69,2025-06-30 15:15:00+00:00,TP,4.0,ICT_S2_FVG
ICT_S2_FVG,2025-07-02 12:00:00+00:00,BUY,3339.67,3336.91,3344.58,3344.28,2025-07-02 12:15:00+00:00,TP,4.62,ICT_S2_FVG
ICT_S2_FVG,2025-07-03 00:00:00+00:00,BUY,3345.94,3342.56,3352.09,3342.26,2025-07-03 01:00:00+00:00,SL,-3.68,ICT_S2_FVG
ICT_S2_FVG,2025-07-03 07:45:00+00:00,BUY,3354.51,3351.0,3360.94,3350.7,2025-07-03 09:15:00+00:00,SL,-3.81,ICT_S2_FVG
ICT_S2_FVG,2025-07-04 04:15:00+00:00,SELL,3340.56,3345.33,3331.63,3331.93,2025-07-04 10:30:00+00:00,TP,8.64,ICT_S2_FVG
ICT_S2_FVG,2025-07-07 17:00:00+00:00,SELL,3330.83,3333.45,3326.18,3333.75,2025-07-07 17:15:00+00:00,SL,-2.93,ICT_S2_FVG
ICT_S2_FVG,2025-07-08 08:15:00+00:00,BUY,3325.09,3320.99,3332.69,3320.69,2025-07-08 10:15:00+00:00,SL,-4.4,ICT_S2_FVG
ICT_S2_FVG,2025-07-14 01:30:00+00:00,BUY,3360.16,3358.78,3362.32,3358.48,2025-07-14 01:45:00+00:00,SL,-1.68,ICT_S2_FVG
ICT_S2_FVG,2025-07-14 12:00:00+00:00,BUY,3363.92,3359.28,3372.59,3358.98,2025-07-14 12:15:00+00:00,SL,-4.93,ICT_S2_FVG
ICT_S2_FVG,2025-07-15 12:15:00+00:00,BUY,3351.13,3349.91,3352.97,3349.61,2025-07-15 12:30:00+00:00,SL,-1.52,ICT_S2_FVG
ICT_S2_FVG,2025-07-21 04:00:00+00:00,BUY,3351.02,3348.71,3355.06,3354.76,2025-07-21 04:30:00+00:00,TP,3.74,ICT_S2_FVG
ICT_S2_FVG,2025-08-01 12:15:00+00:00,SELL,3303.4,3305.54,3299.71,3305.84,2025-08-01 12:30:00+00:00,SL,-2.44,ICT_S2_FVG
ICT_S2_FVG,2025-08-04 15:00:00+00:00,BUY,3372.05,3370.04,3375.48,3375.18,2025-08-04 15:30:00+00:00,TP,3.13,ICT_S2_FVG
ICT_S2_FVG,2025-08-06 09:45:00+00:00,BUY,3360.51,3353.13,3374.68,3374.38,2025-08-06 14:15:00+00:00,TP,13.87,ICT_S2_FVG
ICT_S2_FVG,2025-08-06 18:15:00+00:00,BUY,3369.72,3368.04,3372.46,3372.16,2025-08-06 18:30:00+00:00,TP,2.45,ICT_S2_FVG
ICT_S2_FVG,2025-08-07 03:15:00+00:00,BUY,3376.85,3373.82,3382.3,3373.52,2025-08-07 05:30:00+00:00,SL,-3.33,ICT_S2_FVG
ICT_S2_FVG,2025-08-07 08:00:00+00:00,BUY,3384.02,3380.08,3391.3,3379.78,2025-08-07 08:15:00+00:00,SL,-4.24,ICT_S2_FVG
ICT_S2_FVG,2025-08-08 05:15:00+00:00,BUY,3391.94,3388.42,3398.38,3398.08,2025-08-08 07:00:00+00:00,TP,6.14,ICT_S2_FVG
ICT_S2_FVG,2025-08-13 23:00:00+00:00,SELL,3360.73,3362.37,3358.04,3362.67,2025-08-13 23:30:00+00:00,SL,-1.94,ICT_S2_FVG
ICT_S2_FVG,2025-08-14 07:00:00+00:00,SELL,3364.39,3366.49,3360.79,3361.09,2025-08-14 07:30:00+00:00,TP,3.3,ICT_S2_FVG
ICT_S2_FVG,2025-08-14 09:00:00+00:00,SELL,3352.89,3357.26,3344.75,3357.56,2025-08-14 09:15:00+00:00,SL,-4.67,ICT_S2_FVG
ICT_S2_FVG,2025-08-15 03:30:00+00:00,SELL,3343.1,3345.76,3338.39,3346.06,2025-08-15 04:15:00+00:00,SL,-2.96,ICT_S2_FVG
ICT_S2_FVG,2025-08-18 00:15:00+00:00,SELL,3339.92,3342.37,3335.6,3342.67,2025-08-18 00:45:00+00:00,SL,-2.76,ICT_S2_FVG
ICT_S2_FVG,2025-08-19 03:00:00+00:00,SELL,3340.64,3344.15,3334.22,3344.45,2025-08-19 10:15:00+00:00,SL,-3.81,ICT_S2_FVG
ICT_S2_FVG,2025-08-20 05:30:00+00:00,SELL,3320.71,3323.02,3316.7,3323.32,2025-08-20 05:45:00+00:00,SL,-2.61,ICT_S2_FVG
ICT_S2_FVG,2025-08-20 23:00:00+00:00,BUY,3347.71,3346.69,3349.14,3346.39,2025-08-20 23:45:00+00:00,SL,-1.32,ICT_S2_FVG
ICT_S2_FVG,2025-08-21 14:30:00+00:00,SELL,3347.46,3349.28,3344.42,3344.72,2025-08-21 14:45:00+00:00,TP,2.74,ICT_S2_FVG
ICT_S2_FVG,2025-08-25 17:30:00+00:00,BUY,3372.02,3370.48,3374.51,3370.18,2025-08-25 18:45:00+00:00,SL,-1.84,ICT_S2_FVG
ICT_S2_FVG,2025-08-26 07:15:00+00:00,BUY,3368.27,3362.62,3378.97,3378.67,2025-08-26 07:45:00+00:00,TP,10.4,ICT_S2_FVG
ICT_S2_FVG,2025-08-28 02:00:00+00:00,BUY,3385.4,3383.82,3387.97,3387.67,2025-08-28 02:30:00+00:00,TP,2.26,ICT_S2_FVG
ICT_S2_FVG,2025-09-01 16:00:00+00:00,BUY,3473.06,3470.7,3477.19,3476.89,2025-09-01 16:45:00+00:00,TP,3.83,ICT_S2_FVG
ICT_S2_FVG,2025-09-02 06:15:00+00:00,BUY,3488.54,3483.14,3498.75,3482.84,2025-09-02 06:45:00+00:00,SL,-5.71,ICT_S2_FVG
ICT_S2_FVG,2025-09-03 18:30:00+00:00,BUY,3569.19,3565.87,3575.23,3565.57,2025-09-03 19:15:00+00:00,SL,-3.62,ICT_S2_FVG
ICT_S2_FVG,2025-09-04 17:15:00+00:00,BUY,3548.23,3544.3,3555.49,3544.0,2025-09-04 17:45:00+00:00,SL,-4.23,ICT_S2_FVG
ICT_S2_FVG,2025-09-05 02:30:00+00:00,BUY,3547.64,3544.51,3553.32,3553.02,2025-09-05 03:00:00+00:00,TP,5.37,ICT_S2_FVG
ICT_S2_FVG,2025-09-05 05:15:00+00:00,BUY,3556.23,3554.38,3559.31,3559.01,2025-09-05 05:30:00+00:00,TP,2.78,ICT_S2_FVG
ICT_S2_FVG,2025-09-09 15:15:00+00:00,BUY,3627.79,3624.22,3634.34,3634.04,2025-09-09 15:30:00+00:00,TP,6.24,ICT_S2_FVG
ICT_S2_FVG,2025-09-11 03:00:00+00:00,BUY,3633.26,3631.14,3636.88,3630.84,2025-09-11 03:30:00+00:00,SL,-2.41,ICT_S2_FVG
ICT_S2_FVG,2025-09-15 00:00:00+00:00,BUY,3636.7,3635.44,3638.6,3638.3,2025-09-15 00:15:00+00:00,TP,1.61,ICT_S2_FVG
ICT_S2_FVG,2025-09-15 06:45:00+00:00,BUY,3637.92,3633.54,3646.08,3645.78,2025-09-15 09:00:00+00:00,TP,7.86,ICT_S2_FVG
ICT_S2_FVG,2025-09-17 18:00:00+00:00,BUY,3671.74,3668.54,3677.53,3677.23,2025-09-17 18:15:00+00:00,TP,5.49,ICT_S2_FVG
ICT_S2_FVG,2025-09-18 00:00:00+00:00,BUY,3662.28,3659.57,3667.1,3659.27,2025-09-18 00:30:00+00:00,SL,-3.01,ICT_S2_FVG
ICT_S2_FVG,2025-09-18 13:15:00+00:00,BUY,3653.16,3649.96,3658.98,3649.66,2025-09-18 13:30:00+00:00,SL,-3.51,ICT_S2_FVG
ICT_S2_FVG,2025-09-19 05:45:00+00:00,BUY,3652.41,3648.66,3659.29,3648.36,2025-09-19 06:15:00+00:00,SL,-4.04,ICT_S2_FVG
ICT_S2_FVG,2025-09-24 10:15:00+00:00,BUY,3761.65,3757.9,3768.54,3768.24,2025-09-24 11:30:00+00:00,TP,6.59,ICT_S2_FVG
ICT_S2_FVG,2025-09-25 01:45:00+00:00,BUY,3735.73,3730.51,3745.58,3730.21,2025-09-25 02:00:00+00:00,SL,-5.52,ICT_S2_FVG
ICT_S2_FVG,2025-09-30 08:00:00+00:00,BUY,3836.1,3832.25,3843.21,3831.95,2025-09-30 08:15:00+00:00,SL,-4.15,ICT_S2_FVG
ICT_S2_FVG,2025-10-03 01:30:00+00:00,BUY,3849.48,3845.89,3856.05,3855.75,2025-10-03 01:45:00+00:00,TP,6.27,ICT_S2_FVG
ICT_S2_FVG,2025-10-06 10:00:00+00:00,BUY,3935.48,3932.84,3940.18,3939.88,2025-10-06 10:15:00+00:00,TP,4.39,ICT_S2_FVG
ICT_S2_FVG,2025-10-06 16:00:00+00:00,BUY,3948.03,3944.69,3954.1,3953.8,2025-10-06 16:15:00+00:00,TP,5.77,ICT_S2_FVG
ICT_S2_FVG,2025-10-09 06:45:00+00:00,BUY,4024.54,4018.76,4035.51,4035.21,2025-10-09 08:15:00+00:00,TP,10.67,ICT_S2_FVG
ICT_S2_FVG,2025-10-10 01:15:00+00:00,BUY,3983.41,3978.38,3992.88,3978.08,2025-10-10 01:30:00+00:00,SL,-5.33,ICT_S2_FVG
ICT_S2_FVG,2025-10-10 12:45:00+00:00,BUY,3983.71,3973.79,4002.96,3973.49,2025-10-10 14:00:00+00:00,SL,-10.22,ICT_S2_FVG
ICT_S2_FVG,2025-10-14 05:45:00+00:00,BUY,4113.1,4111.01,4116.69,4110.71,2025-10-14 06:00:00+00:00,SL,-2.39,ICT_S2_FVG
ICT_S2_FVG,2025-10-17 13:30:00+00:00,BUY,4260.07,4255.27,4269.07,4268.77,2025-10-17 13:45:00+00:00,TP,8.7,ICT_S2_FVG
ICT_S2_FVG,2025-10-19 23:15:00+00:00,BUY,4242.09,4234.26,4257.14,4233.96,2025-10-19 23:45:00+00:00,SL,-8.13,ICT_S2_FVG
ICT_S2_FVG,2025-10-20 03:00:00+00:00,BUY,4252.44,4246.84,4263.04,4262.74,2025-10-20 03:45:00+00:00,TP,10.3,ICT_S2_FVG
ICT_S2_FVG,2025-10-20 10:00:00+00:00,BUY,4249.4,4242.19,4263.21,4262.91,2025-10-20 11:15:00+00:00,TP,13.51,ICT_S2_FVG
ICT_S2_FVG,2025-10-24 00:00:00+00:00,SELL,4129.31,4135.65,4117.25,4135.95,2025-10-24 01:00:00+00:00,SL,-6.63,ICT_S2_FVG
ICT_S2_FVG,2025-10-29 18:00:00+00:00,SELL,4003.91,4010.13,3992.08,3992.38,2025-10-29 18:15:00+00:00,TP,11.54,ICT_S2_FVG
ICT_S2_FVG,2025-10-31 07:15:00+00:00,SELL,4021.37,4027.33,4010.04,4010.34,2025-10-31 08:45:00+00:00,TP,11.03,ICT_S2_FVG
ICT_S2_FVG,2025-10-31 18:00:00+00:00,SELL,4006.43,4013.3,3993.3,3993.6,2025-10-31 19:15:00+00:00,TP,12.83,ICT_S2_FVG
ICT_S2_FVG,2025-11-03 11:45:00+00:00,SELL,4007.85,4013.96,3996.23,4014.26,2025-11-03 13:00:00+00:00,SL,-6.41,ICT_S2_FVG
ICT_S2_FVG,2025-11-04 08:15:00+00:00,SELL,3999.41,4002.26,3994.31,3994.61,2025-11-04 09:00:00+00:00,TP,4.8,ICT_S2_FVG
ICT_S2_FVG,2025-11-05 08:00:00+00:00,SELL,3980.49,3986.09,3969.88,3986.39,2025-11-05 08:30:00+00:00,SL,-5.9,ICT_S2_FVG
ICT_S2_FVG,2025-11-06 02:00:00+00:00,SELL,3979.39,3982.96,3972.85,3983.26,2025-11-06 02:30:00+00:00,SL,-3.87,ICT_S2_FVG
ICT_S2_FVG,2025-11-07 01:00:00+00:00,SELL,3998.55,4006.37,3983.52,4006.67,2025-11-07 06:45:00+00:00,SL,-8.12,ICT_S2_FVG
ICT_S2_FVG,2025-11-07 11:15:00+00:00,BUY,4001.23,3997.5,4008.1,3997.2,2025-11-07 11:30:00+00:00,SL,-4.03,ICT_S2_FVG
ICT_S2_FVG,2025-11-11 05:30:00+00:00,BUY,4125.76,4121.53,4133.63,4133.33,2025-11-11 05:45:00+00:00,TP,7.57,ICT_S2_FVG
ICT_S2_FVG,2025-11-11 12:45:00+00:00,BUY,4134.04,4131.02,4139.48,4139.18,2025-11-11 13:00:00+00:00,TP,5.14,ICT_S2_FVG
ICT_S2_FVG,2025-11-12 02:45:00+00:00,BUY,4119.74,4114.96,4128.7,4114.66,2025-11-12 03:45:00+00:00,SL,-5.08,ICT_S2_FVG
ICT_S2_FVG,2025-11-12 08:00:00+00:00,BUY,4112.66,4109.09,4119.22,4118.92,2025-11-12 08:15:00+00:00,TP,6.25,ICT_S2_FVG
ICT_S2_FVG,2025-11-14 06:15:00+00:00,BUY,4173.72,4168.12,4184.32,4167.82,2025-11-14 07:15:00+00:00,SL,-5.9,ICT_S2_FVG
