variation,entry_time,direction,entry_price,stop_loss,take_profit,exit_price,exit_time,outcome,pnl_points,tp_mode,pool_type,is_equal_pool
VAR1,2026-04-15 12:55:00+00:00,SELL,4811.76,4816.64,4807.02,4816.64,2026-04-15 13:20:00,SL,-4.88,DYNAMIC_POOL,BSL,False
VAR1,2026-04-15 13:00:00+00:00,SELL,4811.85,4817.51,4808.52,4817.51,2026-04-15 13:20:00,SL,-5.66,DYNAMIC_POOL,BSL,False
VAR1,2026-04-15 14:55:00+00:00,SELL,4815.52,4819.43,4808.52,4808.52,2026-04-15 15:05:00,TP,7.0,DYNAMIC_POOL,BSL,False
VAR1,2026-04-15 15:05:00+00:00,BUY,4807.18,4799.11,4816.51,4799.11,2026-04-15 15:25:00,SL,-8.07,DYNAMIC_POOL,SSL,False
VAR1,2026-04-15 15:15:00+00:00,BUY,4809.07,4802.73,4816.51,4802.73,2026-04-15 15:25:00,SL,-6.34,DYNAMIC_POOL,SSL,False
VAR1,2026-04-15 17:30:00+00:00,BUY,4800.52,4796.52,4812.84,4796.52,2026-04-15 17:40:00,SL,-3.99,DYNAMIC_POOL,SSL,False
VAR1,2026-04-15 18:50:00+00:00,SELL,4797.32,4803.15,4790.24,4803.15,2026-04-15 19:05:00,SL,-5.83,DYNAMIC_POOL,BSL,False
VAR1,2026-04-15 19:50:00+00:00,SELL,4799.0,4802.65,4798.2,4798.2,2026-04-15 19:55:00,TP,0.8,DYNAMIC_POOL,BSL,False
VAR1,2026-04-16 01:10:00+00:00,SELL,4830.11,4833.53,4820.35,4820.35,2026-04-16 01:35:00,TP,9.76,DYNAMIC_POOL,BSL,False
VAR1,2026-04-16 01:50:00+00:00,BUY,4820.61,4817.7,4831.22,4817.7,2026-04-16 01:55:00,SL,-2.91,DYNAMIC_POOL,SSL,False
VAR1,2026-04-16 03:30:00+00:00,SELL,4823.02,4827.06,4820.35,4820.35,2026-04-16 03:35:00,TP,2.67,DYNAMIC_POOL,BSL,False
VAR1,2026-04-16 04:25:00+00:00,SELL,4826.58,4828.98,4822.89,4828.98,2026-04-16 04:35:00,SL,-2.4,DYNAMIC_POOL,BSL,False
VAR1,2026-04-16 06:05:00+00:00,BUY,4824.27,4821.65,4829.63,4821.65,2026-04-16 06:15:00,SL,-2.62,DYNAMIC_POOL,SSL,False
VAR1,2026-04-16 06:50:00+00:00,SELL,4828.43,4831.69,4824.94,4824.94,2026-04-16 07:00:00,TP,3.49,DYNAMIC_POOL,BSL,False
VAR1,2026-04-16 07:05:00+00:00,BUY,4830.3,4823.94,4830.69,4823.94,2026-04-16 07:10:00,SL,-6.36,DYNAMIC_POOL,SSL,False
VAR1,2026-04-16 07:30:00+00:00,BUY,4827.52,4823.34,4829.63,4829.63,2026-04-16 07:35:00,TP,2.11,DYNAMIC_POOL,SSL,False
VAR1,2026-04-16 09:30:00+00:00,BUY,4811.28,4806.04,4818.11,4806.04,2026-04-16 10:15:00,SL,-5.24,DYNAMIC_POOL,SSL,False
VAR1,2026-04-16 11:10:00+00:00,SELL,4817.54,4820.7,4807.04,4820.7,2026-04-16 11:55:00,SL,-3.16,DYNAMIC_POOL,BSL,False
VAR1,2026-04-16 11:15:00+00:00,SELL,4818.06,4821.12,4807.04,4821.12,2026-04-16 11:55:00,SL,-3.06,DYNAMIC_POOL,BSL,False
VAR1,2026-04-16 11:20:00+00:00,SELL,4817.48,4820.23,4807.04,4820.23,2026-04-16 11:55:00,SL,-2.74,DYNAMIC_POOL,BSL,False
VAR1,2026-04-16 11:40:00+00:00,SELL,4817.99,4819.39,4815.53,4819.39,2026-04-16 11:50:00,SL,-1.4,DYNAMIC_POOL,BSL,False
VAR1,2026-04-16 12:10:00+00:00,BUY,4817.42,4810.59,4818.11,4818.11,2026-04-16 12:15:00,TP,0.69,DYNAMIC_POOL,SSL,False
VAR1,2026-04-16 13:35:00+00:00,SELL,4821.56,4825.04,4814.09,4814.09,2026-04-16 13:40:00,TP,7.47,DYNAMIC_POOL,BSL,True
VAR1,2026-04-16 14:40:00+00:00,BUY,4787.61,4771.57,4791.61,4791.61,2026-04-16 14:45:00,TP,4.0,FIXED,SSL,False
VAR1,2026-04-16 15:20:00+00:00,SELL,4804.44,4807.74,4800.44,4800.44,2026-04-16 15:30:00,TP,4.0,FIXED,BSL,False
VAR1,2026-04-16 15:30:00+00:00,SELL,4801.27,4806.9,4797.27,4806.9,2026-04-16 15:35:00,SL,-5.63,FIXED,BSL,False
VAR1,2026-04-16 15:45:00+00:00,SELL,4803.57,4808.15,4799.57,4808.15,2026-04-16 15:55:00,SL,-4.58,FIXED,BSL,False
VAR1,2026-04-16 17:55:00+00:00,BUY,4789.4,4781.56,4795.45,4795.45,2026-04-16 19:40:00,TP,6.05,DYNAMIC_POOL,SSL,False
VAR1,2026-04-16 23:20:00+00:00,SELL,4796.65,4798.94,4790.93,4790.93,2026-04-17 00:00:00,TP,5.72,DYNAMIC_POOL,BSL,False
VAR1,2026-04-17 00:15:00+00:00,BUY,4791.19,4786.79,4796.79,4796.79,2026-04-17 00:30:00,TP,5.6,DYNAMIC_POOL,SSL,False
VAR1,2026-04-17 00:35:00+00:00,SELL,4796.4,4798.43,4792.49,4798.43,2026-04-17 00:40:00,SL,-2.03,DYNAMIC_POOL,BSL,True
VAR1,2026-04-17 03:30:00+00:00,SELL,4794.27,4796.19,4788.39,4796.19,2026-04-17 03:45:00,SL,-1.92,DYNAMIC_POOL,BSL,True
VAR1,2026-04-17 04:05:00+00:00,SELL,4793.93,4796.44,4792.26,4796.44,2026-04-17 04:30:00,SL,-2.51,DYNAMIC_POOL,BSL,False
VAR1,2026-04-17 06:00:00+00:00,BUY,4793.61,4789.1,4796.3,4789.1,2026-04-17 06:10:00,SL,-4.51,DYNAMIC_POOL,SSL,True
VAR1,2026-04-17 06:45:00+00:00,BUY,4785.88,4783.27,4796.3,4783.27,2026-04-17 07:40:00,SL,-2.61,DYNAMIC_POOL,SSL,False
VAR1,2026-04-17 08:50:00+00:00,SELL,4793.6,4796.15,4781.03,4796.15,2026-04-17 08:55:00,SL,-2.55,DYNAMIC_POOL,BSL,False
VAR1,2026-04-17 11:30:00+00:00,BUY,4793.44,4788.69,4794.09,4794.09,2026-04-17 11:35:00,TP,0.65,DYNAMIC_POOL,SSL,False
VAR1,2026-04-17 11:35:00+00:00,SELL,4792.8,4795.55,4792.1,4795.55,2026-04-17 11:40:00,SL,-2.75,DYNAMIC_POOL,BSL,False
VAR1,2026-04-17 17:10:00+00:00,BUY,4862.81,4856.66,4873.53,4856.66,2026-04-17 17:20:00,SL,-6.15,DYNAMIC_POOL,SSL,False
VAR1,2026-04-17 18:05:00+00:00,BUY,4863.45,4861.03,4869.66,4861.03,2026-04-17 18:10:00,SL,-2.42,DYNAMIC_POOL,SSL,False
VAR1,2026-04-17 19:20:00+00:00,BUY,4855.48,4853.16,4866.49,4853.16,2026-04-17 19:55:00,SL,-2.32,DYNAMIC_POOL,SSL,False
VAR1,2026-04-17 19:40:00+00:00,BUY,4860.23,4857.27,4866.49,4857.27,2026-04-17 19:50:00,SL,-2.96,DYNAMIC_POOL,SSL,False
VAR1,2026-04-17 19:55:00+00:00,BUY,4854.69,4851.96,4861.31,4851.96,2026-04-17 20:00:00,SL,-2.73,DYNAMIC_POOL,SSL,True
VAR1,2026-04-19 23:15:00+00:00,BUY,4773.19,4769.98,4777.19,4769.98,2026-04-19 23:20:00,SL,-3.22,FIXED,SSL,False
VAR1,2026-04-20 04:15:00+00:00,BUY,4793.35,4791.06,4796.85,4791.06,2026-04-20 04:30:00,SL,-2.29,DYNAMIC_POOL,SSL,False
VAR1,2026-04-20 04:20:00+00:00,BUY,4794.07,4790.67,4795.94,4790.67,2026-04-20 04:30:00,SL,-3.4,DYNAMIC_POOL,SSL,False
VAR1,2026-04-20 04:55:00+00:00,BUY,4789.03,4786.6,4795.85,4786.6,2026-04-20 05:05:00,SL,-2.43,DYNAMIC_POOL,SSL,True
VAR1,2026-04-20 05:00:00+00:00,BUY,4790.3,4786.53,4795.85,4786.53,2026-04-20 05:10:00,SL,-3.77,DYNAMIC_POOL,SSL,True
VAR1,2026-04-20 05:20:00+00:00,BUY,4787.44,4785.42,4795.85,4785.42,2026-04-20 05:25:00,SL,-2.02,DYNAMIC_POOL,SSL,False
VAR1,2026-04-20 05:25:00+00:00,BUY,4788.02,4784.42,4795.85,4795.85,2026-04-20 05:30:00,TP,7.84,DYNAMIC_POOL,SSL,False
VAR1,2026-04-20 06:00:00+00:00,BUY,4790.71,4784.65,4795.85,4784.65,2026-04-20 06:20:00,SL,-6.06,DYNAMIC_POOL,SSL,False
VAR1,2026-04-20 06:20:00+00:00,BUY,4787.34,4783.02,4794.27,4794.27,2026-04-20 06:55:00,TP,6.93,DYNAMIC_POOL,SSL,False
VAR1,2026-04-20 06:30:00+00:00,BUY,4787.32,4784.72,4794.27,4794.27,2026-04-20 06:55:00,TP,6.95,DYNAMIC_POOL,SSL,False
VAR1,2026-04-20 08:50:00+00:00,SELL,4793.82,4797.26,4786.16,4797.26,2026-04-20 09:00:00,SL,-3.44,DYNAMIC_POOL,BSL,False
VAR1,2026-04-20 09:55:00+00:00,SELL,4791.89,4795.28,4786.16,4795.28,2026-04-20 10:05:00,SL,-3.39,DYNAMIC_POOL,BSL,False
VAR1,2026-04-20 10:00:00+00:00,SELL,4791.51,4794.73,4786.16,4794.73,2026-04-20 10:05:00,SL,-3.22,DYNAMIC_POOL,BSL,False
VAR1,2026-04-20 13:30:00+00:00,SELL,4822.13,4827.35,4818.13,4818.13,2026-04-20 13:35:00,TP,4.0,FIXED,BSL,False
VAR1,2026-04-20 13:50:00+00:00,SELL,4821.38,4823.25,4817.38,4817.38,2026-04-20 13:55:00,TP,4.0,FIXED,BSL,False
VAR1,2026-04-20 14:50:00+00:00,BUY,4809.31,4791.61,4822.18,4822.18,2026-04-20 22:00:00,TP,12.87,DYNAMIC_POOL,SSL,False
VAR1,2026-04-20 17:15:00+00:00,SELL,4809.1,4811.4,4805.1,4811.4,2026-04-20 17:20:00,SL,-2.3,FIXED,BSL,False
VAR1,2026-04-20 17:20:00+00:00,SELL,4808.13,4812.43,4804.13,4812.43,2026-04-20 18:05:00,SL,-4.3,FIXED,BSL,False
VAR1,2026-04-20 17:40:00+00:00,SELL,4809.41,4813.27,4805.41,4813.27,2026-04-20 18:05:00,SL,-3.86,FIXED,BSL,False
VAR1,2026-04-20 17:50:00+00:00,SELL,4809.35,4810.78,4805.16,4810.78,2026-04-20 18:00:00,SL,-1.43,DYNAMIC_POOL,BSL,False
VAR1,2026-04-20 18:45:00+00:00,SELL,4814.91,4817.04,4805.72,4817.04,2026-04-20 19:00:00,SL,-2.13,DYNAMIC_POOL,BSL,False
VAR1,2026-04-20 18:50:00+00:00,SELL,4814.99,4817.52,4811.01,4817.52,2026-04-20 19:00:00,SL,-2.53,DYNAMIC_POOL,BSL,False
VAR1,2026-04-20 19:40:00+00:00,SELL,4811.76,4814.07,4811.01,4814.07,2026-04-20 19:55:00,SL,-2.31,DYNAMIC_POOL,BSL,False
VAR1,2026-04-20 20:25:00+00:00,SELL,4815.97,4818.27,4811.01,4818.27,2026-04-20 20:50:00,SL,-2.3,DYNAMIC_POOL,BSL,False
VAR1,2026-04-20 20:55:00+00:00,SELL,4820.43,4822.98,4812.3,4822.98,2026-04-20 22:00:00,SL,-2.55,DYNAMIC_POOL,BSL,False
VAR1,2026-04-21 01:05:00+00:00,BUY,4818.59,4815.78,4826.05,4815.78,2026-04-21 01:10:00,SL,-2.81,DYNAMIC_POOL,SSL,False
VAR1,2026-04-21 01:20:00+00:00,BUY,4817.38,4814.11,4826.05,4814.11,2026-04-21 01:35:00,SL,-3.27,DYNAMIC_POOL,SSL,False
VAR1,2026-04-21 01:25:00+00:00,BUY,4818.64,4813.74,4826.05,4813.74,2026-04-21 01:35:00,SL,-4.9,DYNAMIC_POOL,SSL,False
VAR1,2026-04-21 01:30:00+00:00,BUY,4817.99,4815.01,4826.05,4815.01,2026-04-21 01:35:00,SL,-2.98,DYNAMIC_POOL,SSL,False
VAR1,2026-04-21 01:40:00+00:00,BUY,4813.45,4808.23,4826.05,4808.23,2026-04-21 01:55:00,SL,-5.23,DYNAMIC_POOL,SSL,False
VAR1,2026-04-21 02:20:00+00:00,BUY,4806.15,4802.65,4819.07,4802.65,2026-04-21 03:05:00,SL,-3.5,DYNAMIC_POOL,SSL,False
VAR1,2026-04-21 02:40:00+00:00,BUY,4806.6,4804.35,4819.07,4804.35,2026-04-21 02:45:00,SL,-2.25,DYNAMIC_POOL,SSL,False
VAR1,2026-04-21 03:00:00+00:00,BUY,4807.47,4804.21,4819.07,4804.21,2026-04-21 03:05:00,SL,-3.26,DYNAMIC_POOL,SSL,False
VAR1,2026-04-21 04:15:00+00:00,BUY,4793.37,4791.19,4798.02,4791.19,2026-04-21 04:30:00,SL,-2.18,DYNAMIC_POOL,SSL,False
VAR1,2026-04-21 07:25:00+00:00,SELL,4783.49,4786.7,4775.76,4786.7,2026-04-21 07:40:00,SL,-3.2,DYNAMIC_POOL,BSL,False
VAR1,2026-04-21 07:35:00+00:00,SELL,4781.97,4785.6,4775.76,4785.6,2026-04-21 07:40:00,SL,-3.63,DYNAMIC_POOL,BSL,False
VAR1,2026-04-21 08:00:00+00:00,SELL,4785.82,4788.85,4781.02,4781.02,2026-04-21 08:05:00,TP,4.8,DYNAMIC_POOL,BSL,False
VAR1,2026-04-21 08:25:00+00:00,SELL,4787.31,4789.58,4781.02,4789.58,2026-04-21 08:40:00,SL,-2.27,DYNAMIC_POOL,BSL,False
VAR1,2026-04-21 10:15:00+00:00,BUY,4783.12,4779.97,4788.23,4788.23,2026-04-21 10:50:00,TP,5.1,DYNAMIC_POOL,SSL,True
VAR1,2026-04-21 11:15:00+00:00,BUY,4781.94,4780.03,4788.23,4780.03,2026-04-21 11:25:00,SL,-1.91,DYNAMIC_POOL,SSL,True
VAR1,2026-04-21 12:20:00+00:00,BUY,4782.77,4778.2,4789.79,4778.2,2026-04-21 12:30:00,SL,-4.57,DYNAMIC_POOL,SSL,True
VAR1,2026-04-21 12:30:00+00:00,BUY,4787.37,4765.55,4789.79,4789.79,2026-04-21 12:35:00,TP,2.42,DYNAMIC_POOL,SSL,True
VAR1,2026-04-21 13:30:00+00:00,BUY,4776.06,4773.2,4784.09,4773.2,2026-04-21 13:35:00,SL,-2.86,DYNAMIC_POOL,SSL,False
VAR1,2026-04-21 13:45:00+00:00,SELL,4788.9,4795.52,4775.49,4775.49,2026-04-21 14:00:00,TP,13.41,DYNAMIC_POOL,BSL,False
VAR1,2026-04-21 13:50:00+00:00,SELL,4789.3,4794.62,4775.49,4775.49,2026-04-21 14:00:00,TP,13.81,DYNAMIC_POOL,BSL,False
VAR1,2026-04-21 14:00:00+00:00,BUY,4780.64,4772.47,4784.09,4772.47,2026-04-21 14:20:00,SL,-8.17,DYNAMIC_POOL,SSL,False
VAR1,2026-04-21 16:35:00+00:00,BUY,4723.89,4719.19,4727.89,4719.19,2026-04-21 16:45:00,SL,-4.7,FIXED,SSL,False
VAR1,2026-04-21 22:45:00+00:00,BUY,4717.05,4715.27,4720.69,4720.69,2026-04-21 23:00:00,TP,3.64,DYNAMIC_POOL,SSL,False
VAR1,2026-04-22 01:00:00+00:00,BUY,4741.05,4736.79,4747.27,4736.79,2026-04-22 01:05:00,SL,-4.26,DYNAMIC_POOL,SSL,False
VAR1,2026-04-22 01:25:00+00:00,SELL,4746.5,4749.01,4740.45,4749.01,2026-04-22 01:30:00,SL,-2.51,DYNAMIC_POOL,BSL,True
VAR1,2026-04-22 03:55:00+00:00,SELL,4758.26,4760.9,4756.94,4756.94,2026-04-22 04:10:00,TP,1.32,DYNAMIC_POOL,BSL,False
VAR1,2026-04-22 05:50:00+00:00,SELL,4768.06,4773.0,4756.94,4756.94,2026-04-22 08:15:00,TP,11.12,DYNAMIC_POOL,BSL,False
VAR1,2026-04-22 07:05:00+00:00,SELL,4770.01,4773.39,4763.4,4763.4,2026-04-22 07:15:00,TP,6.61,DYNAMIC_POOL,BSL,True
VAR1,2026-04-22 07:25:00+00:00,SELL,4766.04,4768.95,4763.4,4763.4,2026-04-22 07:40:00,TP,2.64,DYNAMIC_POOL,BSL,False
VAR1,2026-04-22 08:15:00+00:00,BUY,4759.02,4755.41,4767.74,4755.41,2026-04-22 08:20:00,SL,-3.61,DYNAMIC_POOL,SSL,False
VAR1,2026-04-22 09:40:00+00:00,SELL,4758.65,4763.6,4751.98,4751.98,2026-04-22 10:00:00,TP,6.68,DYNAMIC_POOL,BSL,False
VAR1,2026-04-22 09:55:00+00:00,BUY,4755.34,4751.57,4761.96,4751.57,2026-04-22 10:00:00,SL,-3.77,DYNAMIC_POOL,SSL,False
VAR1,2026-04-22 10:40:00+00:00,BUY,4756.56,4753.46,4761.96,4753.46,2026-04-22 11:40:00,SL,-3.1,DYNAMIC_POOL,SSL,False
VAR1,2026-04-22 10:45:00+00:00,BUY,4757.15,4754.27,4761.96,4754.27,2026-04-22 11:40:00,SL,-2.88,DYNAMIC_POOL,SSL,False
VAR1,2026-04-22 11:30:00+00:00,SELL,4757.65,4761.06,4755.28,4755.28,2026-04-22 11:35:00,TP,2.37,DYNAMIC_POOL,BSL,False
VAR1,2026-04-22 12:25:00+00:00,SELL,4753.34,4761.31,4747.88,4747.88,2026-04-22 12:35:00,TP,5.45,DYNAMIC_POOL,BSL,False
VAR1,2026-04-22 13:45:00+00:00,SELL,4756.94,4761.99,4747.88,4747.88,2026-04-22 14:00:00,TP,9.06,DYNAMIC_POOL,BSL,False
VAR1,2026-04-22 13:50:00+00:00,SELL,4755.26,4759.48,4747.88,4747.88,2026-04-22 14:00:00,TP,7.38,DYNAMIC_POOL,BSL,False
VAR1,2026-04-22 14:05:00+00:00,BUY,4746.4,4741.48,4750.81,4741.48,2026-04-22 14:30:00,SL,-4.93,DYNAMIC_POOL,SSL,False
VAR1,2026-04-22 14:15:00+00:00,BUY,4746.82,4744.44,4750.81,4744.44,2026-04-22 14:20:00,SL,-2.38,DYNAMIC_POOL,SSL,False
VAR1,2026-04-22 14:35:00+00:00,BUY,4737.33,4728.99,4750.78,4728.99,2026-04-22 15:35:00,SL,-8.34,DYNAMIC_POOL,SSL,False
VAR1,2026-04-22 14:50:00+00:00,BUY,4737.95,4731.86,4750.78,4731.86,2026-04-22 15:15:00,SL,-6.1,DYNAMIC_POOL,SSL,False
VAR1,2026-04-22 16:20:00+00:00,BUY,4725.44,4723.08,4735.05,4735.05,2026-04-22 17:00:00,TP,9.61,DYNAMIC_POOL,SSL,False
VAR1,2026-04-22 16:30:00+00:00,BUY,4728.48,4722.99,4735.05,4735.05,2026-04-22 17:00:00,TP,6.57,DYNAMIC_POOL,SSL,False
VAR1,2026-04-22 16:50:00+00:00,BUY,4730.14,4726.35,4735.05,4735.05,2026-04-22 17:00:00,TP,4.91,DYNAMIC_POOL,SSL,False
VAR1,2026-04-22 18:05:00+00:00,SELL,4737.42,4739.7,4733.52,4733.52,2026-04-22 18:15:00,TP,3.9,DYNAMIC_POOL,BSL,False
