key,reason,signal_at,side,stop,adverse_fill,outcome,pts,pts_slip,lots,usd,r
s93_fvg_scalp,entry_drift,2026-07-22 07:26:02.167341+00:00,BUY,2.285000000000764,1.5949999999993452,TP,1.8299999999999272,1.8299999999999272,0.1,18.299999999999272,0.8008752735226763
s93_fvg_scalp,metaapi_rejection,2026-07-22 07:55:09.702451+00:00,SELL,2.105000000000473,-0.2849999999998545,TP,3.4399999999996,3.4399999999996,0.1,34.399999999996,1.6342042755338846
s93_fvg_scalp,entry_drift,2026-07-22 09:31:09.690763+00:00,BUY,1.9600000000000364,0.7600000000002183,SL,-2.7200000000002547,-2.9800000000002544,0.1,-29.800000000002548,-1.5204081632654076
s94_sweep_reversal,sl_too_tight,2026-07-22 11:58:05.040974+00:00,SELL,1.3299999999999272,-0.569999999999709,SL,-0.7600000000002183,-1.0200000000002183,0.1,-10.200000000002184,-0.7669172932332888
s93_fvg_scalp,entry_drift,2026-07-22 13:02:20.424701+00:00,SELL,6.575000000000728,2.2249999999994543,SL,-8.800000000000182,-9.060000000000182,0.05779467680607726,-52.361977186307044,-1.3779467680607116
s93_fvg_scalp,metaapi_rejection,2026-07-22 14:16:18.021566+00:00,BUY,6.4650000000001455,-0.8450000000002547,SL,-5.619999999999891,-5.879999999999891,0.058778035576178105,-34.56148491879208,-0.9095127610208443
s93_fvg_scalp,entry_drift,2026-07-22 14:41:18.343295+00:00,SELL,3.9650000000001455,2.494999999999891,TP,3.4500000000007276,3.4500000000007276,0.09583858764186282,33.064312736449644,0.8701134930644643
s99_mss_fvg,metaapi_rejection,2026-07-22 15:18:19.430243+00:00,BUY,4.799999999999272,0.7400000000006912,TP,6.460000000000036,6.460000000000036,0.07916666666667867,51.14166666667471,1.3458333333335448
s99_mss_fvg,metaapi_rejection,2026-07-22 15:56:19.400576+00:00,BUY,2.380000000000109,-0.6900000000005093,SL,-1.6899999999995998,-1.9499999999995998,0.1,-19.499999999996,-0.8193277310922312
s94_sweep_reversal,sl_too_tight,2026-07-22 17:17:02.513521+00:00,BUY,1.0249999999996362,0.8149999999995998,SL,-1.839999999999236,-2.099999999999236,0.1,-20.999999999992358,-2.0487804878048594
s94_sweep_reversal,entry_drift,2026-07-22 23:21:07.095808+00:00,BUY,3.1500000000005457,1.6899999999995998,TP,8.579999999999927,8.579999999999927,0.1,85.79999999999927,2.7238095238090287
s94_sweep_reversal,entry_drift,2026-07-23 06:56:17.947217+00:00,BUY,2.8450000000002547,0.8649999999997817,SL,-3.7100000000000364,-3.970000000000036,0.1,-39.700000000000365,-1.3954305799647384
s99_mss_fvg,duplicate_entry,2026-07-23 07:17:19.876204+00:00,SELL,4.399999999999636,0.05999999999949068,TP,6.540000000000873,6.540000000000873,0.0863636363636435,56.48181818183039,1.4863636363639576
s99_mss_fvg,entry_drift,2026-07-23 08:01:19.618259+00:00,SELL,3.6900000000005093,6.419999999999618,TP,-0.8799999999996544,-0.8799999999996544,0.1,-8.799999999996544,-0.23848238482372167
s93_fvg_scalp,entry_drift,2026-07-23 08:01:20.982753+00:00,SELL,3.6900000000005093,6.419999999999618,TP,-0.8799999999996544,-0.8799999999996544,0.1,-8.799999999996544,-0.23848238482372167
s94_sweep_reversal,sl_too_tight,2026-07-23 10:35:15.805793+00:00,BUY,1.0199999999999818,0.11999999999989086,TP,5.0300000000002,5.0300000000002,0.1,50.300000000002,4.931372549019892
s94_sweep_reversal,entry_drift,2026-07-23 12:17:17.832877+00:00,BUY,3.9149999999999636,1.4349999999999454,SL,-5.349999999999909,-5.609999999999909,0.09706257982120141,-54.45210727969311,-1.4329501915708713
s93_fvg_scalp,no_add_to_loser,2026-07-23 13:20:10.186274+00:00,SELL,8.570000000000164,-1.4800000000000182,SL,-7.0900000000001455,-7.350000000000145,0.04434072345390814,-32.590431738623124,-0.8576429404900823
s100_m3_combo,duplicate_entry,2026-07-23 13:20:19.954067+00:00,SELL,4.050000000000182,-0.32999999999992724,SL,-3.7200000000002547,-3.9800000000002544,0.09382716049382295,-37.34320987654392,-0.9827160493827347
s93_fvg_scalp,metaapi_rejection,2026-07-23 13:39:01.293114+00:00,BUY,5.704999999999927,-0.20499999999992724,SL,-5.5,-5.76,0.06660823838738034,-38.36634531113107,-1.0096406660823967
s100_m3_combo,entry_drift,2026-07-23 14:10:23.096796+00:00,SELL,1.699999999999818,0.4800000000000182,SL,-2.1799999999998363,-2.439999999999836,0.1,-24.39999999999836,-1.435294117647116
s94_sweep_reversal,sl_too_tight,2026-07-23 17:54:12.895423+00:00,BUY,0.4099999999998545,1.2000000000002728,SL,-1.6100000000001273,-1.8700000000001273,0.1,-18.700000000001275,-4.560975609758027
s100_m3_combo,entry_drift,2026-07-24 01:12:18.013544+00:00,SELL,2.8900000000003274,0.75,SL,-3.6400000000003274,-3.900000000000327,0.1,-39.000000000003276,-1.3494809688580918
s94_sweep_reversal,sl_too_tight,2026-07-24 01:13:01.685272+00:00,BUY,0.8550000000000182,1.0950000000002547,SL,-1.9500000000002728,-2.2100000000002726,0.1,-22.10000000000273,-2.584795321637691
s100_m3_combo,sl_too_tight,2026-07-24 04:06:02.487334+00:00,SELL,0.8400000000001455,1.5099999999997635,TP,0.6100000000001273,0.6100000000001273,0.1,6.100000000001274,0.7261904761905019
s100_m3_combo,sl_too_tight,2026-07-24 04:14:17.827563+00:00,SELL,0.5099999999997635,0.44000000000005457,SL,-0.9499999999998181,-1.209999999999818,0.1,-12.099999999998182,-2.3725490196085866
s100_m3_combo,sl_too_tight,2026-07-24 04:58:20.765081+00:00,SELL,1.1100000000001273,0.1999999999998181,SL,-1.3099999999999454,-1.5699999999999454,0.1,-15.699999999999456,-1.414414414414203
s94_sweep_reversal,sl_too_tight,2026-07-24 05:55:09.564560+00:00,BUY,0.599999999999909,0.22000000000025466,SL,-0.8200000000001637,-1.0800000000001637,0.1,-10.800000000001637,-1.8000000000005456
s100_m3_combo,entry_drift,2026-07-24 06:03:18.192503+00:00,SELL,2.4600000000000364,2.0299999999997453,SL,-4.489999999999782,-4.7499999999997815,0.1,-47.49999999999782,-1.930894308942972
s93_fvg_scalp,no_add_to_loser,2026-07-24 07:16:20.654600+00:00,BUY,5.175000000000182,0.6449999999999818,TP,7.119999999999891,7.119999999999891,0.07342995169081867,52.2821256038621,1.3758454106279498
s93_fvg_scalp,duplicate_entry,2026-07-24 08:36:05.106846+00:00,BUY,2.444999999999709,1.0150000000003274,TP,2.650000000000091,2.650000000000091,0.1,26.500000000000913,1.0838445807772623
s99_mss_fvg,duplicate_entry,2026-07-24 08:36:21.093925+00:00,BUY,2.444999999999709,1.7950000000000728,TP,1.8700000000003456,1.8700000000003456,0.1,18.70000000000346,0.7648261758693531
s100_m3_combo,sl_too_tight,2026-07-24 08:47:12.717705+00:00,BUY,1.199999999999818,0.3000000000001819,SL,-1.5,-1.76,0.1,-17.6,-1.466666666666889
s99_mss_fvg,no_add_to_loser,2026-07-24 09:05:14.580355+00:00,BUY,1.75,0.36999999999989086,SL,-2.119999999999891,-2.3799999999998906,0.1,-23.799999999998906,-1.3599999999999375
s94_sweep_reversal,sl_too_tight,2026-07-24 10:18:20.200697+00:00,SELL,0.9500000000002728,-0.8100000000004002,SL,-0.13999999999987267,-0.3999999999998727,0.1,-3.999999999998727,-0.42105263157869244
s99_mss_fvg,sl_too_tight,2026-07-24 10:36:21.284384+00:00,BUY,0.7400000000002365,-0.1000000000003638,SL,-0.6399999999998727,-0.8999999999998727,0.1,-8.999999999998726,-1.2162162162156556
s99_mss_fvg,sl_too_tight,2026-07-24 11:59:16.066487+00:00,SELL,0.6099999999996726,-0.009999999999763531,SL,-0.599999999999909,-0.8599999999999091,0.1,-8.599999999999092,-1.4098360655743782
s94_sweep_reversal,sl_too_tight,2026-07-24 12:48:01.170552+00:00,BUY,0.3900000000003274,0.9800000000000182,SL,-1.3700000000003456,-1.6300000000003456,0.1,-16.300000000003458,-4.179487179484557
s94_sweep_reversal,sl_too_tight,2026-07-24 13:31:11.621441+00:00,BUY,0.5199999999999818,2.0799999999999272,TP,7.569999999999709,7.569999999999709,0.1,75.69999999999709,14.557692307692257
s99_mss_fvg,duplicate_entry,2026-07-24 13:32:16.344286+00:00,SELL,2.6100000000001273,1.6799999999998363,SL,-4.289999999999964,-4.549999999999963,0.1,-45.49999999999964,-1.7432950191569891
s99_mss_fvg,metaapi_rejection,2026-07-24 14:07:10.419304+00:00,BUY,2.869999999999891,-2.949999999999818,SL,0.07999999999992724,-0.18000000000007277,0.1,-1.8000000000007277,-0.06271777003487095
s100_m3_combo,no_add_to_loser,2026-07-24 14:38:18.914922+00:00,BUY,4.690000000000055,0.5599999999999454,TP,11.180000000000291,11.180000000000291,0.08102345415778157,90.58422174840216,2.3837953091684776
s100_m3_combo,entry_drift,2026-07-24 15:42:07.561481+00:00,BUY,2.1700000000000728,0.9599999999995816,SL,-3.1299999999996544,-3.389999999999654,0.1,-33.899999999996545,-1.5622119815666085
s99_mss_fvg,entry_drift,2026-07-24 15:44:04.428473+00:00,BUY,8.38000000000011,1.9699999999998,SL,-10.349999999999909,-10.609999999999909,0.045346062052505375,-48.11217183770779,-1.2661097852028367
s100_m3_combo,sl_too_tight,2026-07-27 01:52:06.984918+00:00,BUY,1.069999999999709,3.3700000000008004,TP,-0.680000000000291,-0.680000000000291,0.1,-6.80000000000291,-0.6355140186920336
s100_m3_combo,entry_drift,2026-07-27 02:04:08.908981+00:00,BUY,2.9799999999995634,1.050000000000182,SL,-4.029999999999745,-4.289999999999745,0.1,-42.89999999999745,-1.439597315436367
s100_m3_combo,sl_too_tight,2026-07-27 04:07:21.352405+00:00,BUY,1.1900000000000546,0.45000000000027285,SL,-1.6400000000003274,-1.9000000000003274,0.1,-19.000000000003276,-1.5966386554623868
s100_m3_combo,sl_too_tight,2026-07-27 04:47:04.425872+00:00,BUY,1.4600000000000364,0.569999999999709,SL,-2.0299999999997453,-2.289999999999745,0.1,-22.89999999999745,-1.568493150684718
s100_m3_combo,entry_drift,2026-07-27 06:06:06.301631+00:00,BUY,3.2100000000000364,2.6100000000001273,TP,5.400000000000091,5.400000000000091,0.1,54.00000000000092,1.682242990654215
s100_m3_combo,sl_too_tight,2026-07-27 06:14:20.036381+00:00,BUY,0.599999999999909,0.6999999999998181,TP,0.8000000000001819,0.8000000000001819,0.1,8.000000000001819,1.3333333333338386
s100_m3_combo,open_position_cap,2026-07-27 06:51:19.572665+00:00,BUY,1.819999999999709,-0.599999999999909,TP,5.160000000000309,5.160000000000309,0.1,51.6000000000031,2.8351648351654584
s100_m3_combo,open_position_cap,2026-07-27 07:16:02.329476+00:00,BUY,2.6900000000005093,1.050000000000182,SL,-3.740000000000691,-4.000000000000691,0.1,-40.000000000006914,-1.4869888475836184
s93_fvg_scalp,duplicate_entry,2026-07-27 07:28:09.435475+00:00,BUY,1.7100000000000364,1.1000000000003638,SL,-2.8100000000004,-3.0700000000004,0.1,-30.700000000004003,-1.7953216374270964
s100_m3_combo,no_add_to_loser,2026-07-27 07:31:05.023026+00:00,BUY,0.75,0.6500000000005457,SL,-1.4000000000005457,-1.6600000000005457,0.1,-16.60000000000546,-2.213333333334061
s100_m3_combo,sl_too_tight,2026-07-27 08:52:19.981561+00:00,BUY,1.2399999999997817,-0.25999999999976353,TP,3.3599999999996726,3.3599999999996726,0.1,33.599999999996726,2.7096774193550517
s99_mss_fvg,sl_too_tight,2026-07-27 09:11:12.445349+00:00,BUY,1.1449999999999818,0.8449999999997999,SL,-1.9899999999997817,-2.2499999999997815,0.1,-22.499999999997815,-1.9650655021832466
s93_fvg_scalp,news_blackout,2026-07-27 12:26:02.513952+00:00,SELL,1.9100000000003092,-0.36000000000012733,SL,-1.550000000000182,-1.810000000000182,0.1,-18.10000000000182,-0.9476439790575334
s99_mss_fvg,news_blackout,2026-07-27 12:26:07.146615+00:00,SELL,1.9100000000003092,-0.6300000000001091,SL,-1.2800000000002,-1.5400000000002,0.1,-15.400000000002,-0.8062827225130632
s94_sweep_reversal,news_blackout,2026-07-27 12:32:02.826846+00:00,BUY,5.2599999999997635,-1.8599999999996726,SL,-3.400000000000091,-3.6600000000000907,0.07224334600760782,-26.441064638785118,-0.6958174904943452
s100_m3_combo,entry_drift,2026-07-27 13:36:04.475460+00:00,SELL,2.2599999999997635,1.7300000000000182,SL,-3.9899999999997817,-4.2499999999997815,0.1,-42.49999999999782,-1.8805309734514275
s100_m3_combo,entry_drift,2026-07-27 14:34:02.142578+00:00,SELL,2.819999999999709,2.7200000000002547,SL,-5.539999999999964,-5.799999999999963,0.1,-57.99999999999964,-2.0567375886526817
s99_mss_fvg,duplicate_entry,2026-07-27 14:36:09.193272+00:00,SELL,3.75,0.8200000000001637,SL,-4.570000000000164,-4.8300000000001635,0.1,-48.30000000000164,-1.2880000000000436
s100_m3_combo,soft_daily_brake,2026-07-27 15:43:18.813279+00:00,SELL,1.5099999999997635,0.45000000000027285,SL,-1.9600000000000364,-2.220000000000036,0.1,-22.200000000000365,-1.470198675496943
s94_sweep_reversal,sl_too_tight,2026-07-28 00:02:07.061868+00:00,BUY,1.2399999999997817,0.32999999999992724,SL,-1.569999999999709,-1.829999999999709,0.1,-18.29999999999709,-1.4758064516129283
s100_m3_combo,sl_too_tight,2026-07-28 01:04:08.658176+00:00,SELL,1.4700000000002547,0.5499999999997272,TP,3.150000000000091,3.150000000000091,0.1,31.50000000000091,2.1428571428568337
s100_m3_combo,entry_drift,2026-07-28 01:51:11.953776+00:00,SELL,3.2899999999999636,1.099999999999909,TIME,4.265000000000327,4.265000000000327,0.1,42.650000000003274,1.29635258358674
s94_sweep_reversal,sl_too_tight,2026-07-28 01:52:11.789985+00:00,BUY,1.4899999999997817,-1.2100000000000364,SL,-0.27999999999974534,-0.5399999999997454,0.1,-5.399999999997454,-0.3624161073824325
