strategy,side,entry_time,entry_px,sl,tp,exit_time,exit_px,outcome,pts0,risk,r,hour,be_armed,reason,q_outcome,q_pts0,arm,module,q_pts,m_pts,live_idx,live_status,live_signal_id,live_active,after_kill,g_adverse,g_outcome,g_pts,g_raw
s100_m3_combo,BUY,2026-08-19 02:38:00+00:00,4355.09,4352.93,4360.48,2026-08-19 02:56:00+00:00,4352.93,SL,-2.16,2.16,-1.0,2,False,S100_OB_LONG,SL,-2.1599999999998545,s100,s100_m3_combo,-2.6099999999998547,-2.91,263,entry_drift,1214a0e6-9eb9-4d18-b616-0f44a3531be0,True,False,1.4799999999995634,REJ,,
s100_m3_combo,BUY,2026-08-19 03:32:00+00:00,4356.32,4354.37,4361.2,2026-08-19 04:04:00+00:00,4354.37,SL,-1.95,1.95,-1.0,3,False,S100_FVG_LONG,SL,-1.949999999999818,s100,s100_m3_combo,-2.3999999999998183,-2.7,264,entry_drift,c7ee59c0-0117-48a2-a07b-35a18ed5eb80,True,False,1.0,REJ,,
s100_m3_combo,SELL,2026-08-19 05:29:00+00:00,4345.07,4349.06,4335.11,2026-08-19 06:41:00+00:00,4342.72,TIME,2.35,3.99,0.589,5,False,S100_OB_SHORT,TIME,1.8149999999996,s100,s100_m3_combo,1.3649999999996,1.6,267,entry_drift,e90e5ea1-dac9-44df-a100-9f49ef9c7aaf,True,False,3.4099999999998545,REJ,,
s100_m3_combo,BUY,2026-08-19 07:38:00+00:00,4358.62,4356.52,4363.87,2026-08-19 07:42:00+00:00,4356.52,SL,-2.1,2.1,-1.0,7,False,S100_FVG_LONG,SL,-2.0999999999994543,s100,s100_m3_combo,-2.5499999999994545,-2.85,270,PLACED,25ba523b-6844-4660-b073-98a0a60f4bbd,True,False,0.4000000000005457,SL,-2.76,-2.5
s100_m3_combo,BUY,2026-08-19 08:51:00+00:00,4359.06,4357.17,4363.8,2026-08-19 08:55:00+00:00,4357.17,SL,-1.89,1.89,-1.0,8,False,S100_FVG_LONG,SL,-1.8900000000003272,s100,s100_m3_combo,-2.3400000000003276,-2.6399999999999997,271,entry_drift,6e6335e7-87dd-4a15-a0fb-47c421fe8376,True,False,1.2899999999999636,REJ,,
s100_m3_combo,BUY,2026-08-19 13:00:00+00:00,4435.38,4423.31,4465.53,2026-08-19 13:31:00+00:00,4465.53,TP,30.15,12.07,2.4979,13,False,S100_FVG_LONG,TP,30.149999999999636,s100,s100_m3_combo,29.699999999999637,29.4,272,entry_drift,100fbc40-ea07-4cc7-878b-1c37f6bde7c9,True,False,4.069999999999709,REJ,,
s100_m3_combo,BUY,2026-08-19 13:34:00+00:00,4459.79,4456.21,4468.75,2026-08-19 13:35:00+00:00,4456.21,SL,-3.58,3.58,-1.0,13,False,S100_OB_LONG,SL,-3.5799999999999272,s100,s100_m3_combo,-4.029999999999927,-4.33,274,entry_drift,c047c008-6d8d-4c57-94f5-1430e8010145,True,False,1.0399999999999636,REJ,,
s100_m3_combo,BUY,2026-08-19 14:11:00+00:00,4470.39,4460.85,4494.24,2026-08-19 14:41:00+00:00,4494.24,TP,23.85,9.54,2.5,14,False,S100_RSI3_MOMO_LONG,TP,23.849999999999454,s100,s100_m3_combo,23.399999999999455,23.1,275,PLACED,6bf682b9-f99e-4145-85c4-347f3a549a99,True,False,-0.06000000000040018,TP,23.909999999999854,23.909999999999854
s100_m3_combo,BUY,2026-08-19 15:50:00+00:00,4489.9,4487.14,4496.77,2026-08-19 16:01:00+00:00,4496.77,TP,6.87,2.76,2.4891,15,False,S100_FVG_LONG,TP,6.8700000000008,s100,s100_m3_combo,6.4200000000008,6.12,277,no_add_to_loser,edde4d89-793e-48c9-9767-092962980755,True,False,-0.5199999999995271,TP,7.390000000000327,7.390000000000327
s100_m3_combo,BUY,2026-08-20 01:30:00+00:00,4497.32,4491.92,4510.83,2026-08-20 01:49:00+00:00,4491.92,SL,-5.4,5.4,-1.0,1,False,S100_OB_LONG,SL,-5.399999999999636,s100,s100_m3_combo,-5.849999999999636,-6.15,278,entry_drift,c5dd1947-6af2-4293-b45b-ddcb591d6b3b,True,False,4.079999999999927,REJ,,
s100_m3_combo,SELL,2026-08-20 01:59:00+00:00,4490.37,4493.4,4482.79,2026-08-20 02:01:00+00:00,4493.4,SL,-3.03,3.03,-1.0,1,False,S100_FVG_SHORT,SL,-3.0299999999997453,s100,s100_m3_combo,-3.4799999999997455,-3.78,279,entry_drift,ef8221d4-c834-4ccc-a193-ed83c9aa0882,True,False,0.9700000000002547,REJ,,
s100_m3_combo,SELL,2026-08-20 02:24:00+00:00,4493.33,4496.12,4486.36,2026-08-20 03:02:00+00:00,4496.12,SL,-2.79,2.79,-1.0,2,False,S100_FVG_SHORT,SL,-2.7899999999999636,s100,s100_m3_combo,-3.239999999999964,-3.54,280,PLACED,b3e3a6bc-7881-4b1c-b55f-731269e44827,True,False,-0.6999999999998181,SL,-2.3500000000001453,-2.0900000000001455
s100_m3_combo,SELL,2026-08-20 03:17:00+00:00,4492.84,4494.84,4487.85,2026-08-20 03:23:00+00:00,4494.84,SL,-2.0,2.0,-1.0,3,False,S100_FVG_SHORT,SL,-2.0,s100,s100_m3_combo,-2.45,-2.75,281,entry_drift,183871b1-2bf3-4735-be11-1909eac46991,True,False,1.1700000000000728,REJ,,
s100_m3_combo,SELL,2026-08-20 04:23:00+00:00,4495.05,4497.2,4489.66,2026-08-20 04:30:00+00:00,4489.66,TP,5.39,2.15,2.507,4,False,S100_RSI3_MOMO_SHORT,TP,5.390000000000327,s100,s100_m3_combo,4.940000000000327,4.64,282,PLACED,ab61bc31-a215-42ff-8bc5-08005be0c113,True,False,-0.2899999999999636,TP,5.680000000000291,5.680000000000291
s100_m3_combo,SELL,2026-08-20 04:52:00+00:00,4490.97,4494.86,4481.24,2026-08-20 05:34:00+00:00,4481.24,TP,9.73,3.89,2.5013,4,False,S100_FVG_SHORT,TP,9.730000000000471,s100,s100_m3_combo,9.280000000000474,8.98,283,PLACED,f4521c66-94e7-47e5-9482-525cfc8a19ae,True,False,-0.009999999999308784,TP,9.739999999999782,9.739999999999782
s100_m3_combo,SELL,2026-08-20 07:06:00+00:00,4489.19,4492.32,4481.35,2026-08-20 07:41:00+00:00,4492.32,SL,-3.13,3.13,-1.0,7,False,S100_FVG_SHORT,SL,-3.130000000000109,s100,s100_m3_combo,-3.5800000000001093,-3.88,288,entry_drift,244512bd-319f-48cc-b173-181d5e7f6cdf,True,False,0.8899999999994179,REJ,,
s100_m3_combo,BUY,2026-08-20 15:09:00+00:00,4523.8,4514.92,4546.0,2026-08-20 15:41:00+00:00,4514.92,SL,-8.88,8.88,-1.0,15,False,S100_FVG_LONG,SL,-8.88000000000011,s100,s100_m3_combo,-9.330000000000108,-9.63,291,entry_drift,870827b6-2b5b-4da1-af63-941d257cf286,True,False,4.300000000000182,REJ,,
s100_m3_combo,BUY,2026-08-21 01:36:00+00:00,4534.92,4529.75,4547.85,2026-08-21 01:39:00+00:00,4529.75,SL,-5.17,5.17,-1.0,1,False,S100_FVG_LONG,SL,-5.170000000000073,s100,s100_m3_combo,-5.620000000000073,-5.92,293,entry_drift,a09b191f-45af-4578-8d3d-5f4bbb80830f,True,False,0.9099999999998545,REJ,,
s100_m3_combo,BUY,2026-08-21 02:28:00+00:00,4526.78,4522.61,4537.2,2026-08-21 02:44:00+00:00,4537.2,TP,10.42,4.17,2.4988,2,False,S100_FVG_LONG,TP,10.420000000000073,s100,s100_m3_combo,9.970000000000072,9.67,294,PLACED,75d33bb6-994c-45e9-b867-c81f78141926,True,False,-0.019999999999527063,TP,10.4399999999996,10.4399999999996
s100_m3_combo,BUY,2026-08-21 02:56:00+00:00,4538.29,4535.71,4544.75,2026-08-21 02:58:00+00:00,4535.71,SL,-2.58,2.58,-1.0,2,False,S100_OB_LONG,SL,-2.5799999999999272,s100,s100_m3_combo,-3.0299999999999274,-3.33,295,PLACED,a3f799cb-5352-40b3-893f-dd5d1260eb0f,True,False,1.0600000000004002,REJ,,
s100_m3_combo,BUY,2026-08-21 03:36:00+00:00,4532.65,4528.92,4541.98,2026-08-21 03:40:00+00:00,4528.92,SL,-3.73,3.73,-1.0,3,False,S100_OB_LONG,SL,-3.729999999999563,s100,s100_m3_combo,-4.179999999999564,-4.48,296,PLACED,0fe2bef5-4f32-4ecd-99e0-200431543747,True,False,-0.7199999999993452,SL,-3.270000000000218,-3.0100000000002183
s100_m3_combo,BUY,2026-08-21 04:06:00+00:00,4537.45,4535.2,4543.08,2026-08-21 04:20:00+00:00,4543.08,TP,5.63,2.25,2.5022,4,False,S100_FVG_LONG,TP,5.630000000000109,s100,s100_m3_combo,5.180000000000109,4.88,297,PLACED,7d1db082-3b68-45b2-a5fe-e5fe59661cf9,True,False,-0.1999999999998181,TP,5.829999999999927,5.829999999999927
s100_m3_combo,BUY,2026-08-21 04:26:00+00:00,4545.68,4542.38,4553.91,2026-08-21 04:38:00+00:00,4542.38,SL,-3.3,3.3,-1.0,4,False,S100_RSI3_MOMO_LONG,SL,-3.300000000000182,s100,s100_m3_combo,-3.750000000000182,-4.05,299,PLACED,01356ded-9bb4-4ab1-a8f4-14f652ca0276,True,False,0.9699999999993452,REJ,,
s100_m3_combo,BUY,2026-08-21 06:01:00+00:00,4552.15,4548.48,4561.33,2026-08-21 06:02:00+00:00,4548.48,SL,-3.67,3.67,-1.0,6,False,S100_FVG_LONG,SL,-3.6700000000000728,s100,s100_m3_combo,-4.120000000000073,-4.42,300,PLACED,a35b7b8a-ad13-4259-981f-72f15062fe64,True,False,0.2899999999999636,SL,-4.220000000000036,-3.9600000000000364
s100_m3_combo,BUY,2026-08-21 06:21:00+00:00,4553.65,4549.29,4564.58,2026-08-21 06:35:00+00:00,4564.58,TP,10.93,4.36,2.5069,6,False,S100_FVG_LONG,TP,10.930000000000293,s100,s100_m3_combo,10.480000000000292,10.18,301,PLACED,8f08a3e0-704a-4acb-9ba8-37c7a5dde610,True,False,-0.46999999999934516,TP,11.399999999999636,11.399999999999636
s100_m3_combo,BUY,2026-08-21 06:40:00+00:00,4563.88,4558.47,4577.39,2026-08-21 07:52:00+00:00,4562.955,TIME,-0.925,5.41,-0.171,6,False,S100_FVG_LONG,TIME,-0.1700000000000727,s100,s100_m3_combo,-0.6200000000000727,-1.675,302,PLACED,82aff2a4-6d32-4288-85ec-94441ac0eff0,True,False,-2.0600000000004,TIME,1.8900000000003274,1.8900000000003274
s100_m3_combo,BUY,2026-08-21 08:15:00+00:00,4564.02,4561.28,4570.85,2026-08-21 08:19:00+00:00,4570.85,TP,6.83,2.74,2.4927,8,False,S100_FVG_LONG,TP,6.829999999999927,s100,s100_m3_combo,6.379999999999927,6.08,306,entry_drift,fffc229a-c4a3-4e00-8f3b-927978a54e13,True,False,1.199999999999818,REJ,,
s100_m3_combo,BUY,2026-08-21 08:30:00+00:00,4579.1,4577.05,4584.24,2026-08-21 08:39:00+00:00,4577.05,SL,-2.05,2.05,-1.0,8,False,S100_FVG_LONG,SL,-2.050000000000182,s100,s100_m3_combo,-2.500000000000182,-2.8,307,PLACED,54efb9f6-0dad-4f2d-96f8-53e7eb8e191f,True,False,-0.6500000000005457,SL,-1.6599999999996362,-1.3999999999996362
s100_m3_combo,BUY,2026-08-21 13:45:00+00:00,4584.68,4579.78,4596.94,2026-08-21 13:54:00+00:00,4579.78,SL,-4.9,4.9,-1.0,13,False,S100_OB_LONG,SL,-4.900000000000546,s100,s100_m3_combo,-5.350000000000546,-5.65,308,entry_drift,52192b50-b33c-4e61-a2b0-fd3463f3e452,True,False,3.119999999999891,REJ,,
s100_m3_combo,BUY,2026-08-21 14:34:00+00:00,4590.14,4585.4,4601.99,2026-08-21 14:37:00+00:00,4585.4,SL,-4.74,4.74,-1.0,14,False,S100_OB_LONG,SL,-4.740000000000691,s100,s100_m3_combo,-5.190000000000691,-5.49,309,PLACED,45d246b1-5ec1-4239-a9c2-f2f8c11cac38,True,False,-1.680000000000291,SL,-3.3200000000004,-3.0600000000004
s100_m3_combo,BUY,2026-08-21 14:55:00+00:00,4587.06,4581.46,4601.05,2026-08-21 15:23:00+00:00,4601.05,TP,13.99,5.6,2.4982,14,False,S100_OB_LONG,TP,13.989999999999782,s100,s100_m3_combo,13.539999999999782,13.24,310,PLACED,c757619e-5085-4895-b673-bcc20dbc2161,True,False,-0.680000000000291,TP,14.670000000000073,14.670000000000073
s100_m3_combo,BUY,2026-08-21 15:35:00+00:00,4607.29,4602.31,4619.74,2026-08-21 16:21:00+00:00,4619.74,TP,12.45,4.98,2.5,15,False,S100_RSI3_MOMO_LONG,TP,12.449999999999818,s100,s100_m3_combo,11.99999999999982,11.7,311,entry_drift,1aace7fa-7b41-4d4e-973d-b71b409df9a9,True,False,0.3999999999996362,TP,12.050000000000182,12.050000000000182
s100_m3_combo,BUY,2026-08-24 01:05:00+00:00,4625.27,4616.87,4646.29,2026-08-24 01:20:00+00:00,4616.87,SL,-8.4,8.4,-1.0,1,False,S100_RSI3_MOMO_LONG,SL,-8.400000000000546,s100,s100_m3_combo,-8.850000000000545,-9.15,314,PLACED,e8aa01d7-a8c5-4807-bc66-9966f42390ac,True,False,2.019999999999527,REJ,,
s100_m3_combo,BUY,2026-08-24 02:05:00+00:00,4636.36,4629.56,4653.36,2026-08-24 02:17:00+00:00,4653.36,TP,17.0,6.8,2.5,2,False,S100_RSI3_MOMO_LONG,TP,17.0,s100,s100_m3_combo,16.55,16.25,315,entry_drift,522e1348-aee3-40cc-b569-60bfb26e082f,True,False,1.0100000000002183,REJ,,
s100_m3_combo,BUY,2026-08-24 02:20:00+00:00,4651.6,4649.01,4658.07,2026-08-24 02:39:00+00:00,4649.01,SL,-2.59,2.59,-1.0,2,False,S100_OB_LONG,SL,-2.5900000000001455,s100,s100_m3_combo,-3.0400000000001457,-3.34,316,entry_drift,d35489a9-1d11-4fd8-9d28-eb2b50a08d89,True,False,1.4200000000000728,REJ,,
s100_m3_combo,BUY,2026-08-24 03:02:00+00:00,4640.32,4635.98,4651.18,2026-08-24 03:06:00+00:00,4635.98,SL,-4.34,4.34,-1.0,3,False,S100_FVG_LONG,SL,-4.3400000000001455,s100,s100_m3_combo,-4.790000000000146,-5.09,318,PLACED,08f69f12-7e68-4aae-86ac-0219aacbfcf4,True,False,-0.9699999999993452,SL,-3.6300000000008,-3.3700000000008004
s100_m3_combo,BUY,2026-08-24 03:20:00+00:00,4636.68,4633.04,4645.78,2026-08-24 03:26:00+00:00,4645.78,TP,9.1,3.64,2.5,3,False,S100_OB_LONG,TP,9.099999999999454,s100,s100_m3_combo,8.649999999999455,8.35,319,PLACED,004c56a8-12ab-4f22-9f48-30bc60852227,True,False,-0.8299999999999272,TP,9.929999999999382,9.929999999999382
s100_m3_combo,BUY,2026-08-24 03:56:00+00:00,4641.04,4634.91,4656.35,2026-08-24 04:06:00+00:00,4634.91,SL,-6.13,6.13,-1.0,3,False,S100_OB_LONG,SL,-6.130000000000109,s100,s100_m3_combo,-6.580000000000109,-6.88,320,PLACED,793017e8-4f34-4378-917d-3bcc4426bea3,True,False,-0.17000000000007276,SL,-6.220000000000036,-5.960000000000036
s100_m3_combo,BUY,2026-08-24 04:46:00+00:00,4637.09,4635.47,4641.13,2026-08-24 05:00:00+00:00,4641.13,TP,4.04,1.62,2.4938,4,False,S100_OB_LONG,TP,4.039999999999964,s100,s100_m3_combo,3.589999999999963,3.29,321,entry_drift,b6e7cc33-b4bb-4167-92b5-17fac51d2bb8,True,False,1.5299999999997453,REJ,,
s100_m3_combo,BUY,2026-08-24 05:08:00+00:00,4641.53,4638.43,4649.28,2026-08-24 05:22:00+00:00,4638.43,SL,-3.1,3.1,-1.0,5,False,S100_RSI3_MOMO_LONG,SL,-3.0999999999994543,s100,s100_m3_combo,-3.5499999999994545,-3.85,322,PLACED,ef43f2e3-ae0f-4529-ada3-68f49ce8267c,True,False,-0.8000000000001819,SL,-2.559999999999272,-2.2999999999992724
s100_m3_combo,BUY,2026-08-24 06:21:00+00:00,4654.93,4651.68,4663.05,2026-08-24 06:22:00+00:00,4651.68,SL,-3.25,3.25,-1.0,6,False,S100_FVG_LONG,SL,-3.25,s100,s100_m3_combo,-3.7,-4.0,323,PLACED,8b506c58-fe4e-4fc5-89fc-665da8727729,True,False,-2.110000000000582,SL,-1.399999999999418,-1.139999999999418
s100_m3_combo,BUY,2026-08-24 06:39:00+00:00,4651.17,4647.87,4659.42,2026-08-24 06:42:00+00:00,4647.87,SL,-3.3,3.3,-1.0,6,False,S100_FVG_LONG,SL,-3.300000000000182,s100,s100_m3_combo,-3.750000000000182,-4.05,324,entry_drift,b02ccfc5-121f-425b-bba0-1824b6d11c77,True,False,0.5599999999994907,REJ,,
s100_m3_combo,BUY,2026-08-24 07:01:00+00:00,4648.69,4642.03,4665.35,2026-08-24 07:30:00+00:00,4642.03,SL,-6.66,6.66,-1.0,7,False,S100_OB_LONG,SL,-6.6599999999998545,s100,s100_m3_combo,-7.109999999999855,-7.41,325,PLACED,7e2f27b0-bd95-4b71-99ba-9e70bec7f26c,True,False,0.020000000000436557,SL,-6.940000000000291,-6.680000000000291
s100_m3_combo,BUY,2026-08-24 07:38:00+00:00,4644.43,4641.98,4650.54,2026-08-24 07:41:00+00:00,4641.98,SL,-2.45,2.45,-1.0,7,False,S100_OB_LONG,SL,-2.4500000000007276,s100,s100_m3_combo,-2.900000000000728,-3.2,326,PLACED,3053cf0c-93ba-4908-aa16-937ed8a911d2,True,False,0.05999999999949068,SL,-2.770000000000218,-2.5100000000002183
s100_m3_combo,BUY,2026-08-24 08:01:00+00:00,4639.94,4636.25,4649.19,2026-08-24 08:12:00+00:00,4636.25,SL,-3.69,3.69,-1.0,8,False,S100_FVG_LONG,SL,-3.6899999999996,s100,s100_m3_combo,-4.1399999999996,-4.4399999999999995,327,PLACED,185490a2-0266-4d35-9539-7e1674e026e3,True,False,-1.3499999999994543,SL,-2.6000000000001453,-2.3400000000001455
s100_m3_combo,BUY,2026-08-24 08:49:00+00:00,4643.34,4639.03,4654.1,2026-08-24 08:56:00+00:00,4639.03,SL,-4.31,4.31,-1.0,8,False,S100_FVG_LONG,SL,-4.3100000000004,s100,s100_m3_combo,-4.7600000000004,-5.06,328,PLACED,8365b1ce-252c-4557-97ab-f6648aa6c126,True,False,0.5299999999997453,REJ,,
s100_m3_combo,BUY,2026-08-24 13:37:00+00:00,4672.32,4669.95,4678.27,2026-08-24 13:38:00+00:00,4669.95,SL,-2.37,2.37,-1.0,13,False,S100_OB_LONG,SL,-2.369999999999891,s100,s100_m3_combo,-2.819999999999891,-3.12,329,PLACED,b29ed10f-b13a-4be7-a183-517cd461e00d,True,False,0.010000000000218279,SL,-2.640000000000109,-2.380000000000109
s100_m3_combo,BUY,2026-08-24 14:48:00+00:00,4668.88,4665.71,4676.8,2026-08-24 14:49:00+00:00,4665.71,SL,-3.17,3.17,-1.0,14,False,S100_OB_LONG,SL,-3.1700000000000728,s100,s100_m3_combo,-3.620000000000073,-3.92,330,no_add_to_loser,e8a8b1a0-f709-44f2-ad53-cecf48f01fc9,True,False,-0.07999999999992724,SL,-3.3500000000001453,-3.0900000000001455
s100_m3_combo,BUY,2026-08-24 15:00:00+00:00,4669.97,4665.25,4681.75,2026-08-24 15:40:00+00:00,4665.25,SL,-4.72,4.72,-1.0,15,False,S100_FVG_LONG,SL,-4.720000000000255,s100,s100_m3_combo,-5.170000000000255,-5.47,331,PLACED,112829d6-5e4c-4e47-a070-e185646663f4,True,False,-1.9099999999998545,SL,-3.0700000000004,-2.8100000000004
s100_m3_combo,SELL,2026-08-25 02:10:00+00:00,4645.43,4656.81,4616.98,2026-08-25 02:28:00+00:00,4656.81,SL,-11.38,11.38,-1.0,2,False,S100_FVG_SHORT,SL,-11.38000000000011,s100,s100_m3_combo,-11.830000000000108,-12.13,334,entry_drift,cc7b2159-54c5-4be1-8fd1-59dc48b94484,True,False,1.3500000000003638,REJ,,
s100_m3_combo,SELL,2026-08-25 02:48:00+00:00,4637.3,4641.27,4627.38,2026-08-25 02:51:00+00:00,4627.38,TP,9.92,3.97,2.4987,2,False,S100_FVG_SHORT,TP,9.920000000000073,s100,s100_m3_combo,9.470000000000072,9.17,336,entry_drift,eefc149b-8d58-46db-a50a-4c47a832690b,True,False,2.4400000000005093,REJ,,
s100_m3_combo,SELL,2026-08-25 03:50:00+00:00,4633.16,4636.81,4624.03,2026-08-25 04:12:00+00:00,4636.81,SL,-3.65,3.65,-1.0,3,False,S100_RSI3_MOMO_SHORT,SL,-3.6500000000005457,s100,s100_m3_combo,-4.100000000000546,-4.4,337,PLACED,d435e277-1cad-4ae4-bc35-5842a15abb20,True,False,0.8000000000001819,REJ,,
s100_m3_combo,SELL,2026-08-25 04:12:00+00:00,4637.31,4639.9,4630.81,2026-08-25 04:25:00+00:00,4630.81,TP,6.5,2.59,2.5097,4,False,S100_FVG_SHORT,TP,6.5,s100,s100_m3_combo,6.05,5.75,338,metaapi_rejection,72fc3238-9570-43ad-a4a0-42ff32c06497,True,False,0.0500000000001819,TP,6.449999999999818,6.449999999999818
s100_m3_combo,SELL,2026-08-25 04:38:00+00:00,4627.44,4630.64,4619.46,2026-08-25 05:05:00+00:00,4630.64,SL,-3.2,3.2,-1.0,4,False,S100_RSI3_MOMO_SHORT,SL,-3.2000000000007276,s100,s100_m3_combo,-3.650000000000728,-3.95,339,PLACED,23fdd465-1f92-47f2-a02a-b07547fcfbf4,True,False,0.3599999999996726,SL,-3.8200000000004,-3.5600000000004
s100_m3_combo,SELL,2026-08-25 05:35:00+00:00,4645.14,4647.34,4639.64,2026-08-25 05:42:00+00:00,4639.64,TP,5.5,2.2,2.5,5,False,S100_OB_SHORT,TP,5.5,s100,s100_m3_combo,5.05,4.75,340,soft_daily_brake,25c0b297-3470-45f5-84b2-aa26a6fd9ea3,True,False,-0.5299999999997453,TP,6.029999999999745,6.029999999999745
s100_m3_combo,SELL,2026-08-25 05:46:00+00:00,4641.35,4643.75,4635.36,2026-08-25 05:54:00+00:00,4643.75,SL,-2.4,2.4,-1.0,5,False,S100_FVG_SHORT,SL,-2.399999999999636,s100,s100_m3_combo,-2.8499999999996364,-3.15,341,soft_daily_brake,11ff2bc2-50b8-4643-9055-4caa51cd83df,True,False,0.5100000000002183,REJ,,
s100_m3_combo,SELL,2026-08-25 07:02:00+00:00,4640.78,4643.66,4633.58,2026-08-25 07:23:00+00:00,4643.66,SL,-2.88,2.88,-1.0,7,False,S100_FVG_SHORT,TP,7.199999999999818,s100,s100_m3_combo,6.749999999999818,-3.63,343,soft_daily_brake,6a737336-dda5-4c43-9c85-ef9bf85f26f8,True,False,1.9699999999993452,REJ,,
s100_m3_combo,SELL,2026-08-25 08:06:00+00:00,4628.64,4630.61,4623.7,2026-08-25 08:08:00+00:00,4623.7,TP,4.94,1.97,2.5076,8,False,S100_FVG_SHORT,TP,4.940000000000509,s100,s100_m3_combo,4.490000000000509,4.19,344,soft_daily_brake,78be46a7-155d-4dcd-8188-798bed10b498,True,False,1.3400000000001455,REJ,,
s100_m3_combo,SELL,2026-08-25 08:45:00+00:00,4633.12,4634.75,4629.04,2026-08-25 08:48:00+00:00,4629.04,TP,4.08,1.63,2.5031,8,False,S100_OB_SHORT,TP,4.079999999999927,s100,s100_m3_combo,3.629999999999927,3.33,346,soft_daily_brake,28b34322-a731-4728-b9d4-526c4676f458,True,False,0.02999999999974534,TP,4.050000000000182,4.050000000000182
s100_m3_combo,SELL,2026-08-25 08:55:00+00:00,4628.3,4633.02,4616.49,2026-08-25 09:09:00+00:00,4633.02,SL,-4.72,4.72,-1.0,8,False,S100_FVG_SHORT,SL,-4.720000000000255,s100,s100_m3_combo,-5.170000000000255,-5.47,347,soft_daily_brake,326c49dd-4203-4f50-9db1-3d57497c2321,True,False,1.4600000000000364,REJ,,
s100_m3_combo,BUY,2026-08-26 02:37:00+00:00,4660.94,4658.34,4667.42,2026-08-26 02:41:00+00:00,4667.42,TP,6.48,2.6,2.4923,2,False,S100_FVG_LONG,TP,6.480000000000473,s100,s100_m3_combo,6.030000000000473,5.73,349,PLACED,0f56681a-43fc-4087-a327-a79f1092400c,True,False,-0.11999999999989086,TP,6.600000000000364,6.600000000000364
s100_m3_combo,BUY,2026-08-26 02:48:00+00:00,4666.81,4664.57,4672.41,2026-08-26 02:51:00+00:00,4664.57,SL,-2.24,2.24,-1.0,2,False,S100_FVG_LONG,SL,-2.240000000000691,s100,s100_m3_combo,-2.6900000000006914,-2.99,350,PLACED,f03b045d-4b2b-4077-9b92-0d1acefb80b5,True,False,-0.6200000000008004,SL,-1.8799999999998909,-1.6199999999998909
s100_m3_combo,SELL,2026-08-26 04:41:00+00:00,4641.1,4642.63,4637.28,2026-08-26 05:02:00+00:00,4642.63,SL,-1.53,1.53,-1.0,4,False,S100_RSI3_MOMO_SHORT,SL,-1.5299999999997451,s100,s100_m3_combo,-1.9799999999997453,-2.28,351,PLACED,5da05d5e-1a5e-4f62-b78d-39d5bb7bc4b9,True,False,0.0500000000001819,SL,-1.8399999999999272,-1.5799999999999272
s100_m3_combo,SELL,2026-08-26 05:40:00+00:00,4643.55,4647.64,4633.32,2026-08-26 06:16:00+00:00,4633.32,TP,10.23,4.09,2.5012,5,False,S100_OB_SHORT,TP,10.230000000000471,s100,s100_m3_combo,9.780000000000474,9.48,353,PLACED,d47f16bc-0928-411d-835a-2819b4e7929e,True,False,-0.03999999999996362,TP,10.270000000000437,10.270000000000437
s100_m3_combo,SELL,2026-08-26 06:31:00+00:00,4629.03,4632.15,4621.22,2026-08-26 06:41:00+00:00,4632.15,SL,-3.12,3.12,-1.0,6,False,S100_FVG_SHORT,SL,-3.119999999999891,s100,s100_m3_combo,-3.569999999999891,-3.87,356,no_add_to_loser,9e434b1b-4c4c-4291-83f2-7fee35d733f6,True,False,-0.9900000000006912,SL,-2.3899999999991994,-2.1299999999991996
s100_m3_combo,SELL,2026-08-26 07:32:00+00:00,4633.51,4635.09,4629.54,2026-08-26 07:33:00+00:00,4635.09,SL,-1.58,1.58,-1.0,7,False,S100_OB_SHORT,SL,-1.5799999999999272,s100,s100_m3_combo,-2.0299999999999274,-2.33,357,PLACED,ce2a8f9f-c78e-4fb7-888d-fcabe97d50a7,True,False,-0.8000000000001819,SL,-1.0399999999997454,-0.7799999999997453
s100_m3_combo,SELL,2026-08-26 07:57:00+00:00,4628.72,4630.97,4623.1,2026-08-26 08:15:00+00:00,4623.1,TP,5.62,2.25,2.4978,7,False,S100_FVG_SHORT,TP,5.619999999999891,s100,s100_m3_combo,5.169999999999891,4.87,359,PLACED,b7df5452-4685-4625-9508-4325906d58c4,True,False,0.06000000000040018,TP,5.559999999999491,5.559999999999491
s100_m3_combo,SELL,2026-08-26 15:18:00+00:00,4589.97,4595.79,4575.42,2026-08-26 15:28:00+00:00,4595.79,SL,-5.82,5.82,-1.0,15,False,S100_FVG_SHORT,SL,-5.819999999999709,s100,s100_m3_combo,-6.269999999999709,-6.57,362,PLACED,13c03330-757d-4456-ab96-0efa8c58e82d,True,False,-3.0799999999999272,SL,-2.9999999999997815,-2.7399999999997817
s100_m3_combo,SELL,2026-08-26 15:57:00+00:00,4603.71,4606.91,4595.72,2026-08-26 16:00:00+00:00,4595.72,TP,7.99,3.2,2.4969,15,False,S100_FVG_SHORT,TP,7.989999999999782,s100,s100_m3_combo,7.539999999999781,7.24,363,entry_drift,18119f4a-7cbe-4bd6-a7cf-de7cdb9d7c5e,True,False,3.899999999999636,REJ,,
