strategy,position_id,created_at,symbol,quantity,total_buy_quantity,avg_buy_price,avg_sell_price,realized_profit_loss,user_broker_id,exit_at,exit_kind,entry_lots,entry_side
S99 MSS FVG Reversal,20009743-685c-4017-98a1-ad7ce4f0622b,2026-08-04 06:42:06.229299+00:00,XAU_USD,0.0,0.0,0.0,4058.57,-0.22,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-04 06:45:02.055039+00:00,STOPLOSS,0.1,SELL
S100 M3 Combo Scalper,089b5544-eb2d-4f8f-826f-6dd3fb66cf5d,2026-08-04 06:55:06.076257+00:00,XAU_USD,0.0,0.1,4060.59,0.0,0.48,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-04 07:05:36.232389+00:00,TARGET,0.1,BUY
S100 M3 Combo Scalper,063059c9-38ad-41fc-8836-05ab6fd8c2df,2026-08-04 07:14:03.100029+00:00,XAU_USD,0.0,0.1,4061.44,0.0,0.86,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-04 08:03:42.038835+00:00,TARGET,0.1,BUY
S100 M3 Combo Scalper,3ae92951-005d-4350-b2cc-765ff903468b,2026-08-04 08:16:04.696719+00:00,XAU_USD,0.0,0.1,4067.67,0.0,-0.25,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-04 08:22:22.541471+00:00,STOPLOSS,0.1,BUY
S99 MSS FVG Reversal,b6cf9b22-8e9f-47a0-a940-5e7209d6419a,2026-08-04 11:56:07.199715+00:00,XAU_USD,0.0,0.07,4071.53,0.0,-0.16,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-04 12:01:07.714604+00:00,STOPLOSS,0.07,BUY
S100 M3 Combo Scalper,ce4025d6-8a10-4989-864e-edbc3bb68b77,2026-08-04 13:29:03.822889+00:00,XAU_USD,0.0,0.06,4078.94,0.0,0.87,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-04 13:49:40.384073+00:00,TARGET,0.06,BUY
S100 M3 Combo Scalper,6889ebf9-b993-44e4-91c8-2bcaaf4f1a55,2026-08-04 15:48:04.794724+00:00,XAU_USD,0.0,0.08,4083.74,0.0,0.76,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-04 17:00:06.805461+00:00,TIME_EXIT,0.08,BUY
S100 M3 Combo Scalper,427247d5-b782-4b47-a17e-e0d95dc2efff,2026-08-05 01:15:09.742221+00:00,XAU_USD,0.0,0.1,4086.11,0.0,-0.36,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-05 01:33:29.141350+00:00,STOPLOSS,0.1,BUY
S100 M3 Combo Scalper,c73dd0bc-cc9a-42f0-ad61-9f2f820d614f,2026-08-05 02:03:05.523117+00:00,XAU_USD,0.0,0.08,4099.4,0.0,0.86,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-05 02:35:54.370081+00:00,TARGET,0.08,BUY
S100 M3 Combo Scalper,bb64e421-7cbe-4a1d-9ca6-1804935008d3,2026-08-05 03:02:05.132964+00:00,XAU_USD,0.0,0.1,4129.45,0.0,0.54,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-05 03:08:18.107505+00:00,TARGET,0.1,BUY
S100 M3 Combo Scalper,b0f9a9cf-f130-4fef-a638-0ec08af92715,2026-08-05 03:17:06.354149+00:00,XAU_USD,0.0,0.1,4132.08,0.0,-0.3,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-05 03:30:48.436170+00:00,STOPLOSS,0.1,BUY
S100 M3 Combo Scalper,425f261e-7c3d-4785-aab2-22edc9c7e6e7,2026-08-05 04:31:05.571966+00:00,XAU_USD,0.0,0.1,4138.15,0.0,-0.22,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-05 04:37:34.528912+00:00,STOPLOSS,0.1,BUY
S100 M3 Combo Scalper,6fcbdfbd-977d-40f7-a78d-6d363329b3f8,2026-08-05 05:28:03.248736+00:00,XAU_USD,0.0,0.1,4138.69,0.0,0.49,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-05 05:30:08.832431+00:00,TARGET,0.1,BUY
S100 M3 Combo Scalper,31f4fe71-9bd1-483f-8a6f-bbcbaa5df571,2026-08-05 06:17:06.381757+00:00,XAU_USD,0.0,0.07,4171.17,0.0,-0.37,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-05 06:21:46.127462+00:00,STOPLOSS,0.07,BUY
S100 M3 Combo Scalper,e668994c-8824-40a2-8f67-9f1a8771b4fd,2026-08-05 07:03:05.553065+00:00,XAU_USD,0.0,0.1,4175.22,0.0,-0.27,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-05 07:04:35.212304+00:00,STOPLOSS,0.1,BUY
S100 M3 Combo Scalper,bbac4516-c824-42a9-827e-88c844b48557,2026-08-05 08:02:03.356806+00:00,XAU_USD,0.0,0.1,4170.1,0.0,-0.28,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-05 08:14:40.756931+00:00,STOPLOSS,0.1,BUY
S100 M3 Combo Scalper,52a96f53-359c-4d17-bacd-d4b9c446bfb5,2026-08-05 08:46:07.048992+00:00,XAU_USD,0.0,0.1,4163.38,0.0,-0.09,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-05 08:46:47.338570+00:00,STOPLOSS,0.1,BUY
S99 MSS FVG Reversal,06516174-7192-4afc-b28f-8f82af893de2,2026-08-05 11:23:08.105245+00:00,XAU_USD,0.0,0.09,4170.25,0.0,0.56,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-05 11:27:49.524186+00:00,TARGET,0.09,BUY
S100 M3 Combo Scalper,42ebed6d-3694-4d62-95f3-cc826d0c8787,2026-08-05 13:13:07.460493+00:00,XAU_USD,0.0,0.07,4189.84,0.0,1.03,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-05 13:57:08.802969+00:00,TARGET,0.07,BUY
S100 M3 Combo Scalper,149af47d-ee34-49e3-8018-4c635bfbe872,2026-08-05 14:03:06.957997+00:00,XAU_USD,0.0,0.06,4208.19,0.0,0.97,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-05 14:08:05.228481+00:00,TARGET,0.06,BUY
S99 MSS FVG Reversal,55f7a186-e088-4faa-976d-b1fa71a1a991,2026-08-05 14:52:04.949486+00:00,XAU_USD,0.0,0.04,4240.5,0.0,0.6,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-05 15:02:43.917570+00:00,TARGET,0.04,BUY
S100 M3 Combo Scalper,25589d57-1c7e-464c-b7d0-75c863586631,2026-08-05 14:52:04.957703+00:00,XAU_USD,0.0,0.04,4240.5,0.0,0.9,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-05 15:26:44.114630+00:00,TARGET,0.04,BUY
S100 M3 Combo Scalper,860bf273-248d-486e-a81a-d4d65c3ba9fb,2026-08-06 01:03:06.385232+00:00,XAU_USD,0.0,0.05,4294.77,0.0,-0.17,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-06 01:05:34.561757+00:00,STOPLOSS,0.05,BUY
S100 M3 Combo Scalper,3c23a6ce-5e50-44c0-aeef-c782b008062e,2026-08-06 02:12:02.847878+00:00,XAU_USD,0.0,0.04,4293.19,0.0,-0.16,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-06 02:30:04.591889+00:00,STOPLOSS,0.04,BUY
S100 M3 Combo Scalper,f98095a0-cb1a-4e0c-9bc9-d8d960a6d706,2026-08-06 04:23:07.440540+00:00,XAU_USD,0.0,0.0,0.0,4263.01,0.9,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-06 04:29:30.814625+00:00,TARGET,0.1,SELL
S100 M3 Combo Scalper,ef1bc0e7-da4e-4675-9376-b330186ecd91,2026-08-06 04:36:05.275254+00:00,XAU_USD,0.0,0.0,0.0,4260.13,-0.07,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-06 04:37:35.138762+00:00,STOPLOSS,0.1,SELL
S100 M3 Combo Scalper,5ccd60a5-725b-4135-8366-81175fbdb968,2026-08-06 06:59:13.494446+00:00,XAU_USD,0.0,0.0,0.0,4255.46,-0.12,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-06 07:05:11.472020+00:00,STOPLOSS,0.1,SELL
S99 MSS FVG Reversal,c1c79f2a-f7a0-404e-b66f-1596aacbc1a2,2026-08-06 07:21:04.584282+00:00,XAU_USD,0.0,0.1,4261.01,0.0,-0.25,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-06 07:21:18.895073+00:00,STOPLOSS,0.1,BUY
S100 M3 Combo Scalper,62dc6298-2fbd-4055-9aa3-28a23efda868,2026-08-06 07:42:06.928475+00:00,XAU_USD,0.0,0.0,0.0,4258.23,-0.22,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-06 07:55:34.201371+00:00,STOPLOSS,0.1,SELL
S99 MSS FVG Reversal,fb7d24cf-dfb3-4d9a-9b8e-5d12e1f4f5d6,2026-08-06 08:21:07.306972+00:00,XAU_USD,0.0,0.1,4267.96,0.0,-0.38,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-06 08:24:18.996794+00:00,STOPLOSS,0.1,BUY
S100 M3 Combo Scalper,dc93784c-e670-49e5-84de-22dc7d599767,2026-08-06 08:25:06.705822+00:00,XAU_USD,0.0,0.0,0.0,4266.83,-0.33,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-06 08:30:35.285189+00:00,STOPLOSS,0.1,SELL
S100 M3 Combo Scalper,ba6b97fe-f44d-4e98-a422-471b0f5d12a3,2026-08-06 08:39:05.876095+00:00,XAU_USD,0.0,0.1,4271.84,0.0,0.83,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-06 09:00:48.782602+00:00,TARGET,0.1,BUY
S100 M3 Combo Scalper,0330e5e6-0ebf-4de3-b3ed-787d4fd293e2,2026-08-06 13:20:23.463657+00:00,XAU_USD,0.0,0.0,0.0,4244.85,-0.17,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-06 13:20:58.687037+00:00,STOPLOSS,0.07,SELL
S99 MSS FVG Reversal,be407e3d-d91d-41d9-8730-77d51047bcf4,2026-08-06 15:27:22.805416+00:00,XAU_USD,0.0,0.0,0.0,4258.25,0.54,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-06 15:34:22.264473+00:00,TARGET,0.07,SELL
S100 M3 Combo Scalper,ab516d10-00ae-4160-b2f6-d4059d41134c,2026-08-07 02:37:06.137486+00:00,XAU_USD,0.0,0.1,4253.45,0.0,-0.19,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-07 02:40:25.305856+00:00,STOPLOSS,0.1,BUY
S100 M3 Combo Scalper,25130bbe-591a-479b-8221-15dd93192842,2026-08-07 03:11:07.409127+00:00,XAU_USD,0.0,0.1,4255.71,0.0,-0.15,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-07 03:11:17.175163+00:00,STOPLOSS,0.1,BUY
S100 M3 Combo Scalper,2e788e6e-b052-41d5-9402-1ca65cd8710d,2026-08-07 04:04:07.075626+00:00,XAU_USD,0.0,0.1,4263.24,0.0,0.55,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-07 05:10:42.175549+00:00,TARGET,0.1,BUY
S100 M3 Combo Scalper,a5e47456-5ca5-4a78-bae5-53061663bbfb,2026-08-07 05:18:05.104619+00:00,XAU_USD,0.0,0.1,4268.66,0.0,-0.36,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-07 05:28:32.304749+00:00,STOPLOSS,0.1,BUY
S100 M3 Combo Scalper,51194b0b-5e08-40a3-8217-48e003a82cd3,2026-08-07 05:41:07.633434+00:00,XAU_USD,0.0,0.1,4272.36,0.0,-0.17,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-07 05:42:26.944430+00:00,STOPLOSS,0.1,BUY
S100 M3 Combo Scalper,63091c92-7630-4dcc-88ec-9f84888a0b83,2026-08-07 06:16:07.173105+00:00,XAU_USD,0.0,0.1,4286.66,0.0,-0.37,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-07 06:30:05.299698+00:00,STOPLOSS,0.1,BUY
S99 MSS FVG Reversal,5f01957b-038e-4add-acaa-a6b4292ccbec,2026-08-07 06:50:06.061400+00:00,XAU_USD,0.0,0.07,4289.25,0.0,-0.19,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-07 07:26:17.233720+00:00,STOPLOSS,0.07,BUY
S100 M3 Combo Scalper,c72f4eb8-45b7-432f-af83-52cabb30c859,2026-08-07 06:50:07.759793+00:00,XAU_USD,0.0,0.08,4289.58,0.0,-0.23,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-07 07:26:14.772222+00:00,STOPLOSS,0.08,BUY
S100 M3 Combo Scalper,70a293ee-bf2d-4c1f-99e8-24ce98395fb9,2026-08-10 01:34:07.088484+00:00,XAU_USD,0.0,0.0,0.0,4318.25,-0.31,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-10 02:10:25.366666+00:00,STOPLOSS,0.05,SELL
S100 M3 Combo Scalper,bfad9212-66a2-43a6-9939-24d1e1510b48,2026-08-10 04:46:23.029275+00:00,XAU_USD,0.0,0.0,0.0,4333.83,-0.12,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-10 04:47:15.210389+00:00,STOPLOSS,0.1,SELL
S100 M3 Combo Scalper,43524066-11e3-4533-bf02-491c27a87db0,2026-08-10 05:39:03.572115+00:00,XAU_USD,0.0,0.1,4340.0,0.0,0.78,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-10 05:51:00.501195+00:00,TARGET,0.1,BUY
S100 M3 Combo Scalper,0106307c-06a6-4a5d-a7b2-7be2a67143e9,2026-08-10 05:56:03.662856+00:00,XAU_USD,0.0,0.1,4346.36,0.0,-0.14,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-10 06:01:16.742242+00:00,STOPLOSS,0.1,BUY
S99 MSS FVG Reversal,9e8894e8-34ef-4b44-b61f-8a8da45fcf0b,2026-08-10 07:02:07.588747+00:00,XAU_USD,0.0,0.06,4354.36,0.0,-0.33,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-10 08:39:45.587540+00:00,STOPLOSS,0.06,BUY
S100 M3 Combo Scalper,32e134c8-494b-4708-ba9f-2262b7bcb91f,2026-08-10 07:56:08.362577+00:00,XAU_USD,0.0,0.1,4355.65,0.0,-0.29,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-10 08:09:13.388263+00:00,STOPLOSS,0.1,BUY
S99 MSS FVG Reversal,125fabf5-cd55-4058-937d-9ab0fd1e5db5,2026-08-10 11:22:02.366792+00:00,XAU_USD,0.0,0.0,0.0,4332.23,-0.23,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-10 11:25:21.323454+00:00,STOPLOSS,0.1,SELL
S99 MSS FVG Reversal,3ed98dae-e27e-433a-ab93-5e7bce69d031,2026-08-10 13:41:04.782804+00:00,XAU_USD,0.0,0.1,4335.77,0.0,-0.24,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-10 13:43:42.464372+00:00,STOPLOSS,0.1,BUY
S100 M3 Combo Scalper,9ac55a65-b3b1-4c21-96da-ea9fadc0a9e5,2026-08-11 01:37:07.319352+00:00,XAU_USD,0.0,0.1,4417.62,0.0,-0.27,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-11 01:45:09.108937+00:00,STOPLOSS,0.1,BUY
S100 M3 Combo Scalper,02c85f3f-de73-4e68-8e3f-080e340a8443,2026-08-11 02:00:04.053200+00:00,XAU_USD,0.0,0.1,4429.92,0.0,-0.3,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-11 02:00:23.940867+00:00,STOPLOSS,0.1,BUY
S100 M3 Combo Scalper,6528239f-a503-4c75-8ac2-f9a1238880d6,2026-08-11 02:20:05.754071+00:00,XAU_USD,0.0,0.06,4431.37,0.0,-0.31,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-11 02:24:54.139459+00:00,STOPLOSS,0.06,BUY
S100 M3 Combo Scalper,9b1cb9f9-ea6c-491b-82ae-bc45319e3ce9,2026-08-11 03:44:05.857192+00:00,XAU_USD,0.0,0.1,4417.58,0.0,-0.27,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-11 03:49:32.097496+00:00,STOPLOSS,0.1,BUY
S100 M3 Combo Scalper,62c6ed3c-e47d-4ba8-a6f9-cdedea5984c9,2026-08-11 04:05:06.311191+00:00,XAU_USD,0.0,0.1,4418.05,0.0,-0.24,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-11 04:07:53.760288+00:00,STOPLOSS,0.1,BUY
S99 MSS FVG Reversal,f97fb5a2-da3d-450b-b992-2133a493cfad,2026-08-11 08:48:03.590446+00:00,XAU_USD,0.0,0.1,4374.66,0.0,-0.34,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-11 08:54:54.593945+00:00,STOPLOSS,0.1,BUY
S100 M3 Combo Scalper,2016cbab-fad2-4495-a471-e2c78930a4f2,2026-08-12 02:24:05.693340+00:00,XAU_USD,0.0,0.1,4403.0,0.0,-0.25,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-12 02:30:16.726485+00:00,STOPLOSS,0.1,BUY
S100 M3 Combo Scalper,8631016f-c8cc-47e2-86c5-a457ae6fc2a4,2026-08-12 03:23:05.989994+00:00,XAU_USD,0.0,0.1,4405.15,0.0,-0.24,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-12 03:43:16.693306+00:00,STOPLOSS,0.1,BUY
S100 M3 Combo Scalper,be06bb31-2c86-4c58-a43c-0dbaf5fabb76,2026-08-12 05:09:06.750122+00:00,XAU_USD,0.0,0.1,4403.86,0.0,-0.26,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-12 05:14:45.053244+00:00,STOPLOSS,0.1,BUY
S100 M3 Combo Scalper,502c1f9f-9a1c-48dd-be95-ec9d96f8daf6,2026-08-12 06:03:03.754422+00:00,XAU_USD,0.0,0.09,4388.75,0.0,-0.23,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-12 06:07:52.649137+00:00,STOPLOSS,0.09,BUY
S100 M3 Combo Scalper,ec3b0696-4b72-4662-b0bf-562f8a23c152,2026-08-12 07:36:05.893500+00:00,XAU_USD,0.0,0.1,4404.85,0.0,-0.18,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-12 08:48:06.477016+00:00,TIME_EXIT,0.1,BUY
S100 M3 Combo Scalper,b721a2ac-c1e1-42d8-9e5b-fc49479e9846,2026-08-14 01:07:25.228770+00:00,XAU_USD,0.0,0.0,0.0,4332.0,0.77,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-14 01:52:34.073384+00:00,TARGET,0.04,SELL
S100 M3 Combo Scalper,be73ab9a-eb2a-4d19-b415-f5cb095d5ee6,2026-08-14 01:54:06.373420+00:00,XAU_USD,0.0,0.0,0.0,4318.45,-0.14,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-14 01:55:20.703374+00:00,STOPLOSS,0.1,SELL
S100 M3 Combo Scalper,abee6410-d0bf-46c6-8e4e-8470eb0c3b8e,2026-08-14 02:16:02.891786+00:00,XAU_USD,0.0,0.0,0.0,4314.62,-0.33,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-14 02:27:10.984887+00:00,STOPLOSS,0.1,SELL
S100 M3 Combo Scalper,1e2aeb3b-b6ee-4526-9ad9-40df7ff9fb0b,2026-08-14 06:45:06.094200+00:00,XAU_USD,0.0,0.0,0.0,4333.13,-0.1,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-14 06:45:51.606034+00:00,STOPLOSS,0.1,SELL
S100 M3 Combo Scalper,4d718571-74a2-4337-aa4b-91ab913f837c,2026-08-14 08:23:07.518808+00:00,XAU_USD,0.0,0.1,4344.14,0.0,0.39,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-14 08:37:41.898803+00:00,TARGET,0.1,BUY
S100 M3 Combo Scalper,24781703-1839-4bdd-8e63-c604866f881c,2026-08-14 08:43:03.791577+00:00,XAU_USD,0.0,0.1,4345.98,0.0,-0.13,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-14 08:44:22.825950+00:00,STOPLOSS,0.1,BUY
S99 MSS FVG Reversal,9c572331-5ea1-42cc-9b4a-e7fba0d65425,2026-08-14 11:26:07.383539+00:00,XAU_USD,0.0,0.1,4353.81,0.0,0.33,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-14 11:28:22.953896+00:00,TARGET,0.1,BUY
S100 M3 Combo Scalper,0fba8a60-3093-43cf-9c4f-d74d5f33737c,2026-08-14 14:11:07.420199+00:00,XAU_USD,0.0,0.1,4387.58,0.0,-0.29,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-14 14:34:40.907164+00:00,STOPLOSS,0.1,BUY
S100 M3 Combo Scalper,ac67b14b-ffa4-4e68-b1e3-f5ec74791a84,2026-08-14 15:10:20.992780+00:00,XAU_USD,0.0,0.08,4386.64,0.0,-0.39,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-14 15:25:41.124662+00:00,STOPLOSS,0.08,BUY
S100 M3 Combo Scalper,778f19db-7532-4f90-8d8b-f185f72df6a1,2026-08-18 05:45:07.379881+00:00,XAU_USD,0.0,0.0,0.0,4393.77,-0.13,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-18 05:48:27.246517+00:00,STOPLOSS,0.1,SELL
S100 M3 Combo Scalper,5f0ed0fa-3f94-4b80-b33b-b339ec9df385,2026-08-18 06:10:08.246824+00:00,XAU_USD,0.0,0.0,0.0,4392.9,-0.17,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-18 06:11:03.569956+00:00,STOPLOSS,0.1,SELL
S100 M3 Combo Scalper,0059e673-bf0b-4e21-8e51-dbce03e536fa,2026-08-18 06:44:05.855004+00:00,XAU_USD,0.0,0.0,0.0,4397.9,-0.23,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-18 07:04:46.690929+00:00,STOPLOSS,0.1,SELL
S100 M3 Combo Scalper,8bd66a06-9374-4909-af31-e2bf46b63360,2026-08-19 03:36:23.090212+00:00,XAU_USD,0.0,0.1,4358.03,0.0,-0.29,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-19 03:59:02.026610+00:00,STOPLOSS,0.1,BUY
S100 M3 Combo Scalper,f01d8133-9f3a-4fb2-ba4d-3c34eb60b051,2026-08-19 05:58:03.379121+00:00,XAU_USD,0.0,0.0,0.0,4338.51,-0.24,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-19 06:01:03.348346+00:00,STOPLOSS,0.1,SELL
S100 M3 Combo Scalper,ec442f6c-72e5-441f-98b8-09e1f70a8400,2026-08-19 06:38:05.075981+00:00,XAU_USD,0.0,0.0,0.0,4344.35,-0.29,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-19 06:55:05.337539+00:00,STOPLOSS,0.08,SELL
S100 M3 Combo Scalper,72d63c74-4ab5-4d99-b0d7-fafcb6fce3b9,2026-08-19 07:39:06.982337+00:00,XAU_USD,0.0,0.1,4358.81,0.0,-0.23,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-19 07:42:08.641027+00:00,STOPLOSS,0.1,BUY
S99 MSS FVG Reversal,07e83cd8-11fb-4255-996c-345f8bbb67aa,2026-08-19 09:05:05.090668+00:00,XAU_USD,0.0,0.0,0.0,4359.23,0.53,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-19 09:19:05.655426+00:00,TARGET,0.1,SELL
S99 MSS FVG Reversal,b13fa11c-b514-4abc-b217-7d69c3c385e7,2026-08-19 11:18:05.898944+00:00,XAU_USD,0.0,0.1,4370.42,0.0,-0.3,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-19 11:39:42.922445+00:00,STOPLOSS,0.1,BUY
S100 M3 Combo Scalper,0bc91132-5111-4bee-8044-ace3dcf09705,2026-08-19 14:12:10.528663+00:00,XAU_USD,0.0,0.03,4469.66,0.0,0.74,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-19 14:41:36.234998+00:00,TARGET,0.03,BUY
S99 MSS FVG Reversal,016ce118-1ffd-49db-80c5-53b727dab729,2026-08-19 14:47:06.521716+00:00,XAU_USD,0.0,0.06,4483.08,0.0,-0.28,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-19 14:49:35.846902+00:00,STOPLOSS,0.06,BUY
S99 MSS FVG Reversal,37066f2e-5579-40c9-ab27-7a00daa8ff47,2026-08-19 15:51:06.617418+00:00,XAU_USD,0.0,0.1,4489.04,0.0,0.5,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-19 16:00:03.145056+00:00,TARGET,0.1,BUY
S100 M3 Combo Scalper,0fa65d57-8d2d-4a10-9ae1-ac90ff6d69b4,2026-08-20 02:25:04.962315+00:00,XAU_USD,0.0,0.0,0.0,4494.09,-0.21,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-20 03:02:14.554482+00:00,STOPLOSS,0.1,SELL
S100 M3 Combo Scalper,cab2f2b2-55d2-4a0a-9148-d443a740f655,2026-08-20 04:24:07.345142+00:00,XAU_USD,0.0,0.0,0.0,4495.2,0.55,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-20 04:30:02.238843+00:00,TARGET,0.1,SELL
S100 M3 Combo Scalper,b160875a-6c07-4ebd-bbd8-38862dc2dcac,2026-08-20 04:53:03.892491+00:00,XAU_USD,0.0,0.0,0.0,4491.1,0.89,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-20 05:34:29.123723+00:00,TARGET,0.09,SELL
S99 MSS FVG Reversal,2e711ca6-fd94-4ffb-89d9-5b0c8556900a,2026-08-20 12:11:12.906233+00:00,XAU_USD,0.0,0.0,0.0,4460.41,-0.32,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-20 12:18:13.329590+00:00,STOPLOSS,0.05,SELL
S100 M3 Combo Scalper,befe0024-90e4-484c-bd5c-04138217f3c2,2026-08-20 15:22:06.630804+00:00,XAU_USD,0.0,0.05,4526.53,0.0,-0.15,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-20 15:34:08.568424+00:00,STOPLOSS,0.05,BUY
S100 M3 Combo Scalper,27b444a5-34ca-4f9e-ae51-09cb09c424e8,2026-08-21 02:29:07.214184+00:00,XAU_USD,0.0,0.09,4526.75,0.0,0.95,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-21 02:44:56.830500+00:00,TARGET,0.09,BUY
S100 M3 Combo Scalper,b488cc54-f3fe-4ad8-9875-880ec27858be,2026-08-21 02:57:06.063983+00:00,XAU_USD,0.0,0.1,4538.67,0.0,-0.3,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-21 02:58:52.840166+00:00,STOPLOSS,0.1,BUY
S100 M3 Combo Scalper,4846dc85-5a6e-4e8d-80bb-f557ba5eefe4,2026-08-21 03:37:06.528418+00:00,XAU_USD,0.0,0.1,4531.44,0.0,-0.25,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-21 03:40:44.209730+00:00,STOPLOSS,0.1,BUY
S100 M3 Combo Scalper,2c0eb9db-4877-4812-a9d8-05fbbb480834,2026-08-21 04:07:23.398070+00:00,XAU_USD,0.0,0.1,4537.06,0.0,0.61,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-21 04:20:51.497565+00:00,TARGET,0.1,BUY
