signal_at,side,entry_price,stop_loss,take_profit,reason,status,rejection_reason,position_id
2026-06-02 11:47:15.570598+00:00,BUY,4526.85,4524.4,4531.76,OB_BIAS_BUY,REJECTED,open_position_cap,
2026-06-02 11:48:14.825478+00:00,BUY,4525.84,4524.4,4528.72,OB_BIAS_BUY,REJECTED,open_position_cap,
2026-06-02 11:52:15.627727+00:00,BUY,4528.78,4524.4,4537.54,OB_BIAS_BUY,REJECTED,open_position_cap,
2026-06-02 11:54:13.348623+00:00,BUY,4528.78,4524.4,4537.54,OB_BIAS_BUY,REJECTED,open_position_cap,
2026-06-02 11:55:14.856925+00:00,BUY,4528.51,4524.4,4536.73,OB_BIAS_BUY,REJECTED,open_position_cap,
2026-06-02 11:58:13.291926+00:00,BUY,4528.29,4524.4,4536.07,OB_BIAS_BUY,REJECTED,open_position_cap,
2026-06-02 11:59:11.630099+00:00,BUY,4526.57,4524.4,4530.91,OB_BIAS_BUY,REJECTED,open_position_cap,
2026-06-02 12:00:16.907440+00:00,BUY,4527.64,4524.4,4534.11,OB_BIAS_BUY,REJECTED,open_position_cap,
2026-06-02 12:01:12.192416+00:00,BUY,4526.76,4524.4,4531.48,OB_BIAS_BUY,REJECTED,open_position_cap,
2026-06-02 12:02:11.815253+00:00,BUY,4526.94,4524.4,4532.02,OB_BIAS_BUY,REJECTED,open_position_cap,
2026-06-02 12:03:14.333376+00:00,BUY,4527.24,4524.4,4532.94,OB_BIAS_BUY,REJECTED,open_position_cap,
2026-06-02 12:04:11.048674+00:00,BUY,4528.52,4524.4,4536.77,OB_BIAS_BUY,REJECTED,open_position_cap,
2026-06-02 12:05:16.357242+00:00,BUY,4527.9,4524.4,4534.9,OB_BIAS_BUY,REJECTED,open_position_cap,
2026-06-02 12:06:11.559799+00:00,BUY,4526.43,4524.4,4530.49,OB_BIAS_BUY,REJECTED,open_position_cap,
2026-06-02 12:07:13.761741+00:00,BUY,4526.33,4524.4,4530.19,OB_BIAS_BUY,REJECTED,open_position_cap,
2026-06-02 12:08:10.616667+00:00,BUY,4526.94,4524.4,4532.02,OB_BIAS_BUY,REJECTED,open_position_cap,
2026-06-02 12:09:13.601401+00:00,BUY,4527.49,4524.4,4533.69,OB_BIAS_BUY,REJECTED,open_position_cap,
2026-06-02 12:10:10.673474+00:00,BUY,4527.36,4524.4,4533.3,OB_BIAS_BUY,REJECTED,open_position_cap,
2026-06-02 12:11:13.728063+00:00,BUY,4526.79,4524.4,4531.57,OB_BIAS_BUY,REJECTED,open_position_cap,
2026-06-02 12:12:15.357021+00:00,BUY,4526.91,4524.4,4531.95,OB_BIAS_BUY,REJECTED,open_position_cap,
2026-06-02 12:13:11.975042+00:00,BUY,4527.26,4524.4,4532.98,OB_BIAS_BUY,REJECTED,open_position_cap,
2026-06-02 12:14:15.092647+00:00,BUY,4527.55,4524.4,4533.85,OB_BIAS_BUY,REJECTED,open_position_cap,
2026-06-02 12:22:15.373764+00:00,SELL,4531.56,4535.06,4524.57,OB_BIAS_SELL,PLACED,,
2026-06-02 12:27:17.078045+00:00,SELL,4529.63,4529.99,4528.91,OB_BIAS_SELL,REJECTED,open_position_cap,
2026-06-02 12:28:12.792332+00:00,SELL,4529.21,4529.99,4527.65,OB_BIAS_SELL,REJECTED,open_position_cap,
2026-06-02 12:32:14.479531+00:00,BUY,4526.4,4524.4,4530.41,OB_BIAS_BUY,PLACED,,
2026-06-02 12:40:13.100155+00:00,BUY,4524.98,4524.4,4526.15,OB_BIAS_BUY,PLACED,,
2026-06-02 14:12:08.896565+00:00,SELL,4506.9,4511.45,4497.81,OB_BIAS_SELL,PLACED,,
2026-06-02 14:38:09.089338+00:00,SELL,4503.98,4507.3,4497.35,OB_BIAS_SELL,PLACED,,
2026-06-02 14:44:10.649034+00:00,SELL,4503.3,4507.3,4495.28,OB_BIAS_SELL,REJECTED,open_position_cap,
2026-06-02 14:45:11.055799+00:00,SELL,4504.49,4507.3,4498.87,OB_BIAS_SELL,REJECTED,open_position_cap,
2026-06-02 14:46:09.750233+00:00,SELL,4504.53,4507.3,4499.0,OB_BIAS_SELL,REJECTED,open_position_cap,
2026-06-02 14:47:16.484621+00:00,SELL,4505.9,4507.3,4503.1,OB_BIAS_SELL,REJECTED,open_position_cap,
2026-06-02 14:48:09.922154+00:00,SELL,4505.82,4507.3,4502.86,OB_BIAS_SELL,REJECTED,open_position_cap,
2026-06-02 14:49:09.797590+00:00,SELL,4504.3,4507.3,4498.28,OB_BIAS_SELL,REJECTED,open_position_cap,
2026-06-02 14:50:08.671183+00:00,SELL,4503.98,4507.3,4497.33,OB_BIAS_SELL,REJECTED,open_position_cap,
2026-06-02 14:52:08.564446+00:00,SELL,4503.34,4507.3,4495.4,OB_BIAS_SELL,REJECTED,open_position_cap,
2026-06-02 14:53:14.258582+00:00,SELL,4502.94,4507.3,4494.22,OB_BIAS_SELL,REJECTED,open_position_cap,
2026-06-02 14:54:07.925620+00:00,SELL,4503.38,4507.3,4495.52,OB_BIAS_SELL,REJECTED,open_position_cap,
2026-06-02 14:55:07.508813+00:00,SELL,4504.38,4507.3,4498.52,OB_BIAS_SELL,REJECTED,open_position_cap,
2026-06-02 14:56:10.841455+00:00,SELL,4503.78,4507.3,4496.75,OB_BIAS_SELL,REJECTED,open_position_cap,
2026-06-02 14:57:06.732294+00:00,SELL,4505.29,4507.3,4501.27,OB_BIAS_SELL,REJECTED,open_position_cap,
2026-06-02 14:58:09.567427+00:00,SELL,4503.31,4507.3,4495.33,OB_BIAS_SELL,REJECTED,open_position_cap,
2026-06-02 15:00:10.072497+00:00,SELL,4504.27,4507.3,4498.21,OB_BIAS_SELL,REJECTED,open_position_cap,
2026-06-02 15:01:10.663785+00:00,SELL,4506.09,4507.3,4503.65,OB_BIAS_SELL,REJECTED,open_position_cap,
2026-06-02 15:02:13.854184+00:00,SELL,4504.88,4507.3,4500.02,OB_BIAS_SELL,REJECTED,open_position_cap,
2026-06-02 15:03:09.509660+00:00,SELL,4505.43,4507.3,4501.69,OB_BIAS_SELL,REJECTED,open_position_cap,
2026-06-02 15:04:11.666214+00:00,SELL,4503.77,4507.3,4496.71,OB_BIAS_SELL,REJECTED,open_position_cap,
2026-06-02 15:06:09.787700+00:00,SELL,4503.18,4507.3,4494.93,OB_BIAS_SELL,REJECTED,open_position_cap,
2026-06-02 15:07:11.924228+00:00,SELL,4506.14,4507.3,4503.81,OB_BIAS_SELL,REJECTED,open_position_cap,
2026-06-02 15:08:07.632375+00:00,SELL,4507.44,4511.45,4499.42,OB_BIAS_SELL,PLACED,,
2026-06-02 15:36:07.378948+00:00,SELL,4508.27,4511.45,4501.9,OB_BIAS_SELL,REJECTED,open_position_cap,
2026-06-02 15:37:12.324937+00:00,SELL,4507.75,4511.45,4500.35,OB_BIAS_SELL,REJECTED,open_position_cap,
2026-06-02 15:38:09.035829+00:00,SELL,4507.38,4511.45,4499.23,OB_BIAS_SELL,REJECTED,open_position_cap,
2026-06-03 10:27:14.600235+00:00,BUY,4454.28,4450.43,4461.98,OB_BIAS_BUY,PLACED,,
2026-06-03 11:44:11.389758+00:00,BUY,4460.01,4458.1,4463.81,OB_BIAS_BUY,PLACED,,
2026-06-03 12:02:12.582077+00:00,BUY,4461.14,4458.1,4467.22,OB_BIAS_BUY,PLACED,,
2026-06-03 12:08:18.026335+00:00,BUY,4459.98,4458.1,4463.73,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-03 12:10:13.689310+00:00,BUY,4458.46,4458.1,4459.18,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-03 12:14:11.621451+00:00,BUY,4458.6,4458.1,4459.61,OB_BIAS_BUY,PLACED,,
2026-06-03 12:21:10.408524+00:00,SELL,4461.15,4464.98,4453.49,OB_BIAS_SELL,PLACED,,
2026-06-03 12:45:08.147001+00:00,BUY,4459.07,4458.1,4461.01,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-03 12:48:17.479634+00:00,BUY,4459.6,4458.1,4462.6,OB_BIAS_BUY,PLACED,,
2026-06-03 13:17:12.981779+00:00,BUY,4459.62,4458.1,4462.66,OB_BIAS_BUY,PLACED,,
2026-06-03 13:24:12.620904+00:00,BUY,4451.01,4450.43,4452.17,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-04 09:17:18.382011+00:00,SELL,4465.39,4469.8,4456.57,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-04 09:18:16.339692+00:00,SELL,4465.1,4469.8,4455.71,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-04 09:20:15.415668+00:00,SELL,4466.16,4469.8,4458.88,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-04 09:21:13.401211+00:00,SELL,4465.56,4469.8,4457.08,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-04 09:22:11.679666+00:00,SELL,4465.24,4469.8,4456.12,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-04 09:24:12.067641+00:00,SELL,4466.49,4469.8,4459.87,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-04 09:25:11.449224+00:00,SELL,4466.09,4469.8,4458.67,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-04 09:26:16.663189+00:00,SELL,4466.1,4469.8,4458.71,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-04 09:27:14.286364+00:00,SELL,4465.59,4469.8,4457.17,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-04 09:28:12.378698+00:00,SELL,4465.53,4469.8,4456.99,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-04 09:29:11.825956+00:00,SELL,4466.31,4469.8,4459.34,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-04 09:33:15.378532+00:00,SELL,4466.98,4469.8,4461.34,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-04 09:34:14.842793+00:00,SELL,4466.19,4469.8,4458.96,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-04 09:35:18.866597+00:00,SELL,4466.74,4469.8,4460.63,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-04 09:36:17.098398+00:00,SELL,4465.73,4469.8,4457.58,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-04 09:37:16.955412+00:00,SELL,4465.9,4469.8,4458.09,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-04 09:38:18.577186+00:00,SELL,4468.19,4469.8,4464.98,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-04 09:39:12.622368+00:00,SELL,4468.28,4469.8,4465.24,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-04 09:40:16.107925+00:00,SELL,4467.44,4469.8,4462.72,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-04 09:41:14.713524+00:00,SELL,4467.77,4469.8,4463.72,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-04 09:42:15.929364+00:00,SELL,4467.82,4469.8,4463.87,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-04 09:43:14.689918+00:00,SELL,4468.02,4469.8,4464.45,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-04 09:44:18.462129+00:00,SELL,4466.35,4469.8,4459.46,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-04 09:59:12.800214+00:00,BUY,4470.28,4466.8,4477.25,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-04 10:05:16.610685+00:00,BUY,4470.27,4466.8,4477.2,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-04 10:06:16.065986+00:00,BUY,4470.11,4466.8,4476.74,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-04 10:07:07.536886+00:00,BUY,4470.25,4466.8,4477.15,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-04 10:10:15.852944+00:00,BUY,4469.64,4466.8,4475.31,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-04 10:11:07.454788+00:00,BUY,4470.06,4466.8,4476.58,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-04 10:12:11.398107+00:00,BUY,4469.63,4466.8,4475.29,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-04 10:13:16.217363+00:00,BUY,4470.42,4466.8,4477.66,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-04 10:18:11.995592+00:00,BUY,4470.32,4466.8,4477.36,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-04 10:19:10.487759+00:00,BUY,4469.83,4466.8,4475.89,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-04 10:36:06.601926+00:00,BUY,4470.16,4466.8,4476.88,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-04 10:37:11.322028+00:00,BUY,4470.35,4466.8,4477.46,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-04 10:51:09.892365+00:00,BUY,4470.4,4466.8,4477.6,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-04 10:52:07.871703+00:00,BUY,4470.49,4466.8,4477.88,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-04 10:53:12.670969+00:00,BUY,4469.53,4466.8,4475.0,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-04 10:54:09.056708+00:00,BUY,4469.81,4466.8,4475.82,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-05 09:31:10.393923+00:00,BUY,4461.76,4459.49,4466.3,OB_BIAS_BUY,PLACED,,
2026-06-05 10:35:11.539793+00:00,BUY,4463.05,4459.49,4470.17,OB_BIAS_BUY,PLACED,,
2026-06-05 10:42:10.452529+00:00,BUY,4462.81,4459.49,4469.46,OB_BIAS_BUY,REJECTED,open_position_cap,
2026-06-05 10:43:17.243558+00:00,BUY,4462.1,4459.49,4467.31,OB_BIAS_BUY,REJECTED,open_position_cap,
2026-06-05 11:15:15.849981+00:00,BUY,4461.52,4459.49,4465.58,OB_BIAS_BUY,REJECTED,open_position_cap,
2026-06-05 11:16:14.535475+00:00,BUY,4462.22,4459.49,4467.68,OB_BIAS_BUY,REJECTED,open_position_cap,
2026-06-05 11:17:13.255668+00:00,BUY,4462.6,4459.49,4468.83,OB_BIAS_BUY,REJECTED,open_position_cap,
2026-06-05 11:19:11.464031+00:00,BUY,4462.4,4459.49,4468.23,OB_BIAS_BUY,REJECTED,open_position_cap,
2026-06-05 11:20:10.728608+00:00,BUY,4461.93,4459.49,4466.8,OB_BIAS_BUY,REJECTED,open_position_cap,
2026-06-05 11:21:09.580514+00:00,BUY,4462.42,4459.49,4468.28,OB_BIAS_BUY,REJECTED,open_position_cap,
2026-06-05 11:22:14.682072+00:00,BUY,4462.51,4459.49,4468.55,OB_BIAS_BUY,REJECTED,open_position_cap,
2026-06-05 11:25:12.143728+00:00,BUY,4461.74,4459.49,4466.26,OB_BIAS_BUY,PLACED,,
2026-06-05 12:29:12.440800+00:00,BUY,4462.82,4459.49,4469.48,OB_BIAS_BUY,PLACED,,
2026-06-08 07:24:11.565359+00:00,SELL,4310.82,4313.81,4304.85,OB_BIAS_SELL,PLACED,,
2026-06-09 08:12:15.117461+00:00,SELL,4330.18,4332.58,4325.38,OB_BIAS_SELL,PLACED,,
2026-06-09 08:18:09.292281+00:00,SELL,4332.11,4334.18,4327.97,OB_BIAS_SELL,PLACED,,
2026-06-09 08:23:12.596579+00:00,SELL,4333.78,4334.18,4332.99,OB_BIAS_SELL,PLACED,,
2026-06-09 08:49:12.689255+00:00,BUY,4328.14,4327.01,4330.4,OB_BIAS_BUY,PLACED,,
2026-06-09 08:56:08.483263+00:00,BUY,4329.2,4327.01,4333.59,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-09 08:58:12.756009+00:00,BUY,4328.04,4327.01,4330.1,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-09 08:59:11.665035+00:00,BUY,4327.36,4327.01,4328.06,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-09 09:10:09.444661+00:00,SELL,4330.24,4334.18,4322.37,OB_BIAS_SELL,PLACED,,
2026-06-09 09:20:14.677397+00:00,SELL,4330.23,4334.18,4322.33,OB_BIAS_SELL,REJECTED,open_position_cap,
2026-06-09 09:21:10.725621+00:00,SELL,4332.9,4334.18,4330.34,OB_BIAS_SELL,REJECTED,open_position_cap,
2026-06-09 09:22:14.628804+00:00,SELL,4332.94,4334.18,4330.45,OB_BIAS_SELL,REJECTED,open_position_cap,
2026-06-09 09:23:13.223379+00:00,SELL,4335.82,4337.32,4332.82,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-09 09:24:15.293145+00:00,SELL,4334.52,4337.32,4328.93,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-09 09:25:10.220764+00:00,SELL,4333.45,4337.32,4325.73,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-09 09:26:11.127525+00:00,SELL,4333.3,4334.18,4331.54,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-09 09:27:11.853069+00:00,SELL,4333.98,4337.32,4327.3,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-09 09:28:12.939623+00:00,SELL,4330.46,4334.18,4323.02,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-09 09:29:09.734222+00:00,SELL,4330.24,4334.18,4322.36,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-09 09:38:11.702779+00:00,SELL,4329.9,4334.18,4321.33,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-09 09:39:14.853920+00:00,SELL,4330.89,4334.18,4324.31,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-09 09:49:14.190069+00:00,SELL,4330.23,4334.18,4322.33,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-09 09:50:10.609904+00:00,SELL,4329.99,4334.18,4321.62,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-09 09:51:11.274400+00:00,SELL,4330.58,4334.18,4323.38,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-09 09:52:13.624900+00:00,SELL,4331.02,4334.18,4324.7,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-09 09:53:09.912884+00:00,SELL,4331.83,4334.18,4327.13,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-09 09:54:12.413151+00:00,SELL,4332.26,4334.18,4328.4,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-09 09:55:09.065403+00:00,SELL,4333.37,4337.32,4325.47,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-09 09:56:14.667896+00:00,SELL,4332.95,4334.18,4330.49,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-09 09:57:11.388375+00:00,SELL,4331.74,4334.18,4326.87,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-09 09:58:13.493236+00:00,SELL,4331.39,4334.18,4325.81,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-09 09:59:12.279233+00:00,SELL,4331.39,4334.18,4325.8,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-09 13:23:14.583876+00:00,BUY,4333.03,4330.43,4338.23,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-09 13:27:12.528295+00:00,BUY,4332.59,4330.43,4336.89,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-09 13:28:14.724489+00:00,BUY,4331.4,4330.43,4333.33,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-09 13:29:10.351776+00:00,BUY,4331.15,4330.43,4332.59,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-09 13:37:14.251666+00:00,SELL,4334.25,4337.32,4328.11,OB_BIAS_SELL,PLACED,,
2026-06-10 10:22:12.087290+00:00,SELL,4169.34,4171.56,4164.88,OB_BIAS_SELL,PLACED,,
2026-06-10 10:29:13.226410+00:00,SELL,4168.23,4171.56,4161.58,OB_BIAS_SELL,PLACED,,
2026-06-10 10:37:11.900753+00:00,SELL,4168.95,4171.56,4163.73,OB_BIAS_SELL,REJECTED,open_position_cap,
2026-06-10 10:38:11.540671+00:00,SELL,4168.99,4171.56,4163.86,OB_BIAS_SELL,REJECTED,open_position_cap,
2026-06-10 10:40:08.867558+00:00,SELL,4167.51,4171.56,4159.41,OB_BIAS_SELL,REJECTED,open_position_cap,
2026-06-10 10:43:13.026054+00:00,SELL,4169.16,4171.56,4164.36,OB_BIAS_SELL,REJECTED,open_position_cap,
2026-06-10 10:44:10.700514+00:00,SELL,4168.27,4171.56,4161.69,OB_BIAS_SELL,REJECTED,open_position_cap,
2026-06-10 10:46:08.403953+00:00,SELL,4170.77,4171.56,4169.18,OB_BIAS_SELL,REJECTED,open_position_cap,
2026-06-10 10:47:11.847148+00:00,SELL,4170.9,4171.56,4169.59,OB_BIAS_SELL,REJECTED,open_position_cap,
2026-06-10 10:48:10.173052+00:00,SELL,4171.24,4171.56,4170.6,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-10 11:15:13.858914+00:00,SELL,4168.51,4171.56,4162.39,OB_BIAS_SELL,PLACED,,
2026-06-10 11:22:16.066025+00:00,SELL,4167.6,4171.56,4159.69,OB_BIAS_SELL,REJECTED,open_position_cap,
2026-06-10 11:23:14.821005+00:00,SELL,4168.98,4171.56,4163.82,OB_BIAS_SELL,REJECTED,open_position_cap,
2026-06-10 11:24:09.866212+00:00,SELL,4169.01,4171.56,4163.89,OB_BIAS_SELL,REJECTED,open_position_cap,
2026-06-10 12:31:11.161115+00:00,SELL,4169.36,4171.56,4164.96,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-10 13:42:10.267417+00:00,SELL,4169.66,4171.56,4165.87,OB_BIAS_SELL,PLACED,,
2026-06-11 08:42:13.810439+00:00,BUY,4093.93,4090.96,4099.89,OB_BIAS_BUY,PLACED,,
2026-06-11 10:52:15.597032+00:00,BUY,4093.09,4090.96,4097.35,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-11 10:54:14.652975+00:00,BUY,4091.91,4090.96,4093.8,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-11 11:05:12.643969+00:00,SELL,4092.0,4093.41,4089.18,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-11 11:06:12.659732+00:00,SELL,4091.74,4093.41,4088.39,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-11 11:07:12.472395+00:00,SELL,4090.03,4093.41,4083.27,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-11 11:08:13.097041+00:00,SELL,4092.2,4093.41,4089.78,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-11 11:09:14.616577+00:00,SELL,4091.85,4093.41,4088.73,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-11 11:10:14.782508+00:00,SELL,4091.51,4093.41,4087.71,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-11 11:11:16.693110+00:00,SELL,4091.3,4093.41,4087.09,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-11 11:12:18.699189+00:00,SELL,4092.49,4093.41,4090.65,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-11 11:13:13.733615+00:00,SELL,4090.28,4093.41,4084.01,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-11 11:14:17.907824+00:00,SELL,4089.32,4093.41,4081.13,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-11 11:18:13.974654+00:00,SELL,4088.39,4093.41,4078.37,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-11 11:28:11.656166+00:00,SELL,4088.7,4093.41,4079.28,OB_BIAS_SELL,PLACED,,
2026-06-11 11:55:14.140793+00:00,SELL,4086.24,4087.91,4082.91,OB_BIAS_SELL,PLACED,,
2026-06-11 12:04:10.983563+00:00,SELL,4086.53,4088.04,4083.51,OB_BIAS_SELL,PLACED,,
2026-06-11 13:03:13.672832+00:00,SELL,4085.01,4088.04,4078.95,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-11 13:04:15.013540+00:00,SELL,4085.35,4088.04,4079.97,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-11 13:10:12.261180+00:00,SELL,4085.68,4088.04,4080.97,OB_BIAS_SELL,PLACED,,
2026-06-11 13:49:18.466735+00:00,SELL,4085.61,4088.04,4080.76,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-11 13:55:17.477744+00:00,SELL,4085.2,4088.04,4079.53,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-11 13:57:13.945592+00:00,SELL,4087.14,4088.04,4085.33,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-11 13:58:13.841559+00:00,SELL,4085.09,4088.04,4079.18,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-11 13:59:11.280197+00:00,SELL,4087.24,4088.04,4085.63,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-12 07:03:15.441771+00:00,SELL,4181.69,4182.99,4179.08,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-12 07:04:18.620398+00:00,SELL,4180.02,4182.99,4174.07,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-12 07:08:09.744343+00:00,SELL,4179.85,4182.99,4173.56,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-12 07:09:12.900150+00:00,SELL,4181.07,4182.99,4177.23,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-12 07:10:17.160676+00:00,SELL,4180.88,4182.99,4176.65,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-12 07:11:20.383930+00:00,SELL,4180.9,4182.99,4176.71,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-12 07:12:02.494501+00:00,SELL,4180.94,4182.99,4176.83,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-12 07:29:11.059776+00:00,SELL,4179.86,4182.99,4173.61,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-12 07:42:19.514087+00:00,SELL,4180.89,4182.99,4176.68,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-12 07:43:02.140267+00:00,SELL,4179.54,4182.99,4172.64,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-12 07:44:06.354283+00:00,SELL,4180.45,4182.99,4175.39,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-12 07:47:19.365325+00:00,SELL,4180.25,4182.99,4174.77,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-12 07:48:03.047924+00:00,SELL,4182.08,4182.99,4180.26,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-12 07:58:15.226037+00:00,SELL,4182.34,4182.99,4181.03,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-12 07:59:19.617518+00:00,SELL,4181.86,4182.99,4179.6,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-12 11:46:14.765775+00:00,SELL,4209.98,4210.5,4208.94,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-12 11:50:06.192874+00:00,SELL,4209.99,4210.5,4208.98,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-12 11:52:12.849999+00:00,SELL,4209.23,4210.5,4206.69,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-12 11:53:17.266644+00:00,SELL,4208.94,4210.5,4205.83,OB_BIAS_SELL,REJECTED,metaapi_rejection,
